Investigator,Or,Time (s),Electrode,Amplitude (mV),,,,,,,,,,,,,,,,,,,,
,,3.49696,B5_31,0.097,,,,,,,,,,,,,,,,,,,,
,,3.4996,B5_31,0.014,,,,,,,,,,,,,,,,,,,,
,,3.50032,B5_42,0.067,,,,,,,,,,,,,,,,,,,,
,,3.50456,A3_31,0.045,,,,,,,,,,,,,,,,,,,,
,,20.39472,A4_32,0.043,,,,,,,,,,,,,,,,,,,,
,,20.39576,B5_24,0.058,,,,,,,,,,,,,,,,,,,,
,,20.41592,C1_11,0.018,,,,,,,,,,,,,,,,,,,,
,,20.43144,B5_24,0.033,,,,,,,,,,,,,,,,,,,,
,,20.44344,C1_31,0.028,,,,,,,,,,,,,,,,,,,,
,,20.45544,B5_42,0.079,,,,,,,,,,,,,,,,,,,,
,,20.46168,A2_24,0.019,,,,,,,,,,,,,,,,,,,,
,,20.48376,B2_21,0.035,,,,,,,,,,,,,,,,,,,,
,,20.5032,B5_31,0.099,,,,,,,,,,,,,,,,,,,,
,,20.50632,B5_31,0.026,,,,,,,,,,,,,,,,,,,,
,,20.5308,B5_42,0.15,,,,,,,,,,,,,,,,,,,,
,,20.53304,B5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,20.53408,A3_24,0.067,,,,,,,,,,,,,,,,,,,,
,,20.55512,B5_22,0.027,,,,,,,,,,,,,,,,,,,,
,,20.59256,C1_31,0.028,,,,,,,,,,,,,,,,,,,,
,,20.60376,B2_12,0.032,,,,,,,,,,,,,,,,,,,,
,,20.60944,A3_24,0.059,,,,,,,,,,,,,,,,,,,,
,,20.64256,B4_23,0.04,,,,,,,,,,,,,,,,,,,,
,,20.6764,B5_31,0.094,,,,,,,,,,,,,,,,,,,,
,,20.6788,B5_31,0.019,,,,,,,,,,,,,,,,,,,,
,,20.68624,B1_23,0.096,,,,,,,,,,,,,,,,,,,,
,,20.68712,B1_13,0.036,,,,,,,,,,,,,,,,,,,,
,,20.6892,B1_23,0.017,,,,,,,,,,,,,,,,,,,,
,,20.69376,B1_23,0.044,,,,,,,,,,,,,,,,,,,,
,,20.69552,B5_42,0.145,,,,,,,,,,,,,,,,,,,,
,,20.69792,B5_42,0.017,,,,,,,,,,,,,,,,,,,,
,,20.71304,C1_22,0.09,,,,,,,,,,,,,,,,,,,,
,,20.71568,A2_12,0.03,,,,,,,,,,,,,,,,,,,,
,,20.71824,A3_24,0.051,,,,,,,,,,,,,,,,,,,,
,,20.72344,B5_24,0.066,,,,,,,,,,,,,,,,,,,,
,,20.73,B2_12,0.03,,,,,,,,,,,,,,,,,,,,
,,20.75888,C1_31,0.032,,,,,,,,,,,,,,,,,,,,
,,20.77576,C1_21,0.03,,,,,,,,,,,,,,,,,,,,
,,20.7984,B2_21,0.044,,,,,,,,,,,,,,,,,,,,
,,20.81168,B2_21,0.043,,,,,,,,,,,,,,,,,,,,
,,20.81504,B5_31,0.088,,,,,,,,,,,,,,,,,,,,
,,20.8168,B5_42,0.07,,,,,,,,,,,,,,,,,,,,
,,20.82344,A3_31,0.056,,,,,,,,,,,,,,,,,,,,
,,20.85472,B5_42,0.062,,,,,,,,,,,,,,,,,,,,
,,20.90528,A2_12,0.023,,,,,,,,,,,,,,,,,,,,
,,20.91208,B5_42,0.065,,,,,,,,,,,,,,,,,,,,
,,20.91624,C1_31,0.03,,,,,,,,,,,,,,,,,,,,
,,20.9216,B5_42,0.06,,,,,,,,,,,,,,,,,,,,
,,20.92216,B4_23,0.031,,,,,,,,,,,,,,,,,,,,
,,20.92256,B5_22,0.059,,,,,,,,,,,,,,,,,,,,
,,20.928,B5_42,0.031,,,,,,,,,,,,,,,,,,,,
,,20.93032,B5_31,0.079,,,,,,,,,,,,,,,,,,,,
,,20.93304,B5_32,0.029,,,,,,,,,,,,,,,,,,,,
,,20.93312,B5_31,0.017,,,,,,,,,,,,,,,,,,,,
,,20.93352,A3_24,0.037,,,,,,,,,,,,,,,,,,,,
,,20.93576,B2_31,0.052,,,,,,,,,,,,,,,,,,,,
,,20.93776,B5_32,0.149,,,,,,,,,,,,,,,,,,,,
,,20.94,B5_22,0.064,,,,,,,,,,,,,,,,,,,,
,,20.94,B5_33,0.044,,,,,,,,,,,,,,,,,,,,
,,20.9416,B5_31,0.03,,,,,,,,,,,,,,,,,,,,
,,20.94224,A2_24,0.029,,,,,,,,,,,,,,,,,,,,
,,20.94416,B5_42,0.028,,,,,,,,,,,,,,,,,,,,
,,20.94424,B2_31,0.041,,,,,,,,,,,,,,,,,,,,
,,20.9448,B5_33,0.033,,,,,,,,,,,,,,,,,,,,
,,20.95472,B2_31,0.035,,,,,,,,,,,,,,,,,,,,
,,20.96152,B5_42,0.06,,,,,,,,,,,,,,,,,,,,
,,20.96624,B2_31,0.033,,,,,,,,,,,,,,,,,,,,
,,20.98088,B5_31,0.102,,,,,,,,,,,,,,,,,,,,
,,20.99184,B2_21,0.026,,,,,,,,,,,,,,,,,,,,
,,21.00168,B2_21,0.05,,,,,,,,,,,,,,,,,,,,
,,21.00672,A2_24,0.036,,,,,,,,,,,,,,,,,,,,
,,21.02072,A2_24,0.022,,,,,,,,,,,,,,,,,,,,
,,21.02696,A2_13,0.059,,,,,,,,,,,,,,,,,,,,
,,21.05208,C1_31,0.029,,,,,,,,,,,,,,,,,,,,
,,21.06352,B2_41,0.023,,,,,,,,,,,,,,,,,,,,
,,21.07232,A2_23,0.103,,,,,,,,,,,,,,,,,,,,
,,21.09288,A2_23,0.027,,,,,,,,,,,,,,,,,,,,
,,21.12704,A2_24,0.033,,,,,,,,,,,,,,,,,,,,
,,21.1304,A2_24,0.024,,,,,,,,,,,,,,,,,,,,
,,21.13496,A3_31,0.054,,,,,,,,,,,,,,,,,,,,
,,21.152,B1_13,0.039,,,,,,,,,,,,,,,,,,,,
,,21.16432,B4_31,0.048,,,,,,,,,,,,,,,,,,,,
,,21.19024,B5_24,0.068,,,,,,,,,,,,,,,,,,,,
,,21.19504,B2_24,0.056,,,,,,,,,,,,,,,,,,,,
,,21.21176,B5_24,0.058,,,,,,,,,,,,,,,,,,,,
,,21.2128,B2_24,0.041,,,,,,,,,,,,,,,,,,,,
,,21.21344,B2_21,0.048,,,,,,,,,,,,,,,,,,,,
,,21.21392,B2_31,0.104,,,,,,,,,,,,,,,,,,,,
,,21.21944,C1_31,0.029,,,,,,,,,,,,,,,,,,,,
,,21.23128,B2_21,0.026,,,,,,,,,,,,,,,,,,,,
,,21.23136,B2_31,0.027,,,,,,,,,,,,,,,,,,,,
,,21.23344,C1_21,0.034,,,,,,,,,,,,,,,,,,,,
,,21.23368,B2_24,0.141,,,,,,,,,,,,,,,,,,,,
,,21.23376,B2_31,0.13,,,,,,,,,,,,,,,,,,,,
,,21.2372,B2_31,0.03,,,,,,,,,,,,,,,,,,,,
,,21.23736,B2_24,0.116,,,,,,,,,,,,,,,,,,,,
,,21.24032,B2_31,0.058,,,,,,,,,,,,,,,,,,,,
,,21.24296,A3_24,0.055,,,,,,,,,,,,,,,,,,,,
,,21.24488,B2_31,0.099,,,,,,,,,,,,,,,,,,,,
,,21.24544,B2_21,0.035,,,,,,,,,,,,,,,,,,,,
,,21.24632,B2_12,0.039,,,,,,,,,,,,,,,,,,,,
,,21.24976,B2_31,0.055,,,,,,,,,,,,,,,,,,,,
,,21.25,B1_23,0.024,,,,,,,,,,,,,,,,,,,,
,,21.25424,A3_24,0.049,,,,,,,,,,,,,,,,,,,,
,,21.25536,B2_21,0.023,,,,,,,,,,,,,,,,,,,,
,,21.2564,B2_31,0.068,,,,,,,,,,,,,,,,,,,,
,,21.25768,C1_43,0.028,,,,,,,,,,,,,,,,,,,,
,,21.26072,B2_31,0.055,,,,,,,,,,,,,,,,,,,,
,,21.26368,B2_31,0.03,,,,,,,,,,,,,,,,,,,,
,,21.27032,B2_12,0.03,,,,,,,,,,,,,,,,,,,,
,,21.27256,B2_12,0.065,,,,,,,,,,,,,,,,,,,,
,,21.27296,B2_24,0.049,,,,,,,,,,,,,,,,,,,,
,,21.27488,B2_12,0.047,,,,,,,,,,,,,,,,,,,,
,,21.28296,B2_24,0.066,,,,,,,,,,,,,,,,,,,,
,,21.28376,A3_24,0.071,,,,,,,,,,,,,,,,,,,,
,,21.28464,A3_42,0.025,,,,,,,,,,,,,,,,,,,,
,,21.30008,A3_24,0.065,,,,,,,,,,,,,,,,,,,,
,,21.31056,A2_12,0.026,,,,,,,,,,,,,,,,,,,,
,,21.31752,A3_31,0.072,,,,,,,,,,,,,,,,,,,,
,,21.32552,B5_42,0.047,,,,,,,,,,,,,,,,,,,,
,,21.35128,B1_13,0.036,,,,,,,,,,,,,,,,,,,,
,,21.37216,B5_31,0.096,,,,,,,,,,,,,,,,,,,,
,,21.37264,B5_42,0.032,,,,,,,,,,,,,,,,,,,,
,,21.37328,C1_31,0.027,,,,,,,,,,,,,,,,,,,,
,,21.40264,B2_21,0.042,,,,,,,,,,,,,,,,,,,,
,,21.40616,B2_21,0.015,,,,,,,,,,,,,,,,,,,,
,,21.44088,B5_42,0.13,,,,,,,,,,,,,,,,,,,,
,,21.44408,B5_42,0.014,,,,,,,,,,,,,,,,,,,,
,,21.44888,B1_23,0.089,,,,,,,,,,,,,,,,,,,,
,,21.47224,B4_23,0.047,,,,,,,,,,,,,,,,,,,,
,,21.47664,A2_24,0.03,,,,,,,,,,,,,,,,,,,,
,,21.48288,A2_23,0.085,,,,,,,,,,,,,,,,,,,,
,,21.48536,A2_12,0.025,,,,,,,,,,,,,,,,,,,,
,,21.50696,C1_31,0.033,,,,,,,,,,,,,,,,,,,,
,,21.53632,B5_31,0.094,,,,,,,,,,,,,,,,,,,,
,,21.5388,B5_31,0.015,,,,,,,,,,,,,,,,,,,,
,,21.5596,B5_42,0.03,,,,,,,,,,,,,,,,,,,,
,,21.56248,A4_33,0.037,,,,,,,,,,,,,,,,,,,,
,,21.5792,B1_23,0.024,,,,,,,,,,,,,,,,,,,,
,,21.58256,B5_24,0.069,,,,,,,,,,,,,,,,,,,,
,,21.5924,A2_24,0.064,,,,,,,,,,,,,,,,,,,,
,,21.6028,B4_23,0.022,,,,,,,,,,,,,,,,,,,,
,,21.64064,A3_24,0.067,,,,,,,,,,,,,,,,,,,,
,,21.66056,C1_31,0.031,,,,,,,,,,,,,,,,,,,,
,,21.66648,A3_31,0.052,,,,,,,,,,,,,,,,,,,,
,,21.66968,B2_21,0.038,,,,,,,,,,,,,,,,,,,,
,,21.66992,A2_12,0.02,,,,,,,,,,,,,,,,,,,,
,,21.69104,B5_42,0.058,,,,,,,,,,,,,,,,,,,,
,,21.71672,C1_22,0.096,,,,,,,,,,,,,,,,,,,,
,,21.7196,C1_22,0.017,,,,,,,,,,,,,,,,,,,,
,,21.73416,B5_42,0.206,,,,,,,,,,,,,,,,,,,,
,,21.73696,B5_42,0.019,,,,,,,,,,,,,,,,,,,,
,,21.8108,B5_22,0.049,,,,,,,,,,,,,,,,,,,,
,,21.81608,C1_31,0.028,,,,,,,,,,,,,,,,,,,,
,,21.81728,B5_24,0.067,,,,,,,,,,,,,,,,,,,,
,,21.83536,C1_22,0.081,,,,,,,,,,,,,,,,,,,,
,,21.83912,A3_24,0.045,,,,,,,,,,,,,,,,,,,,
,,21.83952,C1_21,0.025,,,,,,,,,,,,,,,,,,,,
,,21.85848,B1_23,0.055,,,,,,,,,,,,,,,,,,,,
,,21.8796,C1_22,0.075,,,,,,,,,,,,,,,,,,,,
,,21.88776,A2_24,0.023,,,,,,,,,,,,,,,,,,,,
,,21.90408,C1_22,0.058,,,,,,,,,,,,,,,,,,,,
,,21.90488,B5_31,0.097,,,,,,,,,,,,,,,,,,,,
,,21.90536,A2_24,0.025,,,,,,,,,,,,,,,,,,,,
,,21.90816,A2_24,0.032,,,,,,,,,,,,,,,,,,,,
,,21.91592,A3_31,0.056,,,,,,,,,,,,,,,,,,,,
,,21.93576,A2_24,0.036,,,,,,,,,,,,,,,,,,,,
,,21.93704,C1_31,0.03,,,,,,,,,,,,,,,,,,,,
,,21.98512,A3_31,0.069,,,,,,,,,,,,,,,,,,,,
,,22.03216,B5_24,0.074,,,,,,,,,,,,,,,,,,,,
,,22.04408,B2_24,0.033,,,,,,,,,,,,,,,,,,,,
,,22.04472,B1_23,0.026,,,,,,,,,,,,,,,,,,,,
,,22.048,B5_24,0.054,,,,,,,,,,,,,,,,,,,,
,,22.06568,B4_23,0.047,,,,,,,,,,,,,,,,,,,,
,,22.06888,C1_31,0.025,,,,,,,,,,,,,,,,,,,,
,,22.07376,B4_23,0.03,,,,,,,,,,,,,,,,,,,,
,,22.0816,A3_24,0.064,,,,,,,,,,,,,,,,,,,,
,,22.08784,B5_42,0.133,,,,,,,,,,,,,,,,,,,,
,,22.0912,B5_42,0.018,,,,,,,,,,,,,,,,,,,,
,,22.1032,B2_12,0.239,,,,,,,,,,,,,,,,,,,,
,,22.1056,B2_12,0.021,,,,,,,,,,,,,,,,,,,,
,,22.112,A2_24,0.026,,,,,,,,,,,,,,,,,,,,
,,22.11632,B2_31,0.056,,,,,,,,,,,,,,,,,,,,
,,22.11648,B2_24,0.079,,,,,,,,,,,,,,,,,,,,
,,22.11864,C1_22,0.075,,,,,,,,,,,,,,,,,,,,
,,22.12216,B2_21,0.039,,,,,,,,,,,,,,,,,,,,
,,22.1276,B5_31,0.1,,,,,,,,,,,,,,,,,,,,
,,22.1312,B4_24,0.045,,,,,,,,,,,,,,,,,,,,
,,22.13368,B2_31,0.039,,,,,,,,,,,,,,,,,,,,
,,22.15352,B2_31,0.036,,,,,,,,,,,,,,,,,,,,
,,22.15424,B2_21,0.048,,,,,,,,,,,,,,,,,,,,
,,22.16088,B2_24,0.036,,,,,,,,,,,,,,,,,,,,
,,22.16272,C1_31,0.031,,,,,,,,,,,,,,,,,,,,
,,22.19672,B5_34,0.07,,,,,,,,,,,,,,,,,,,,
,,22.20072,B2_31,0.038,,,,,,,,,,,,,,,,,,,,
,,22.21016,A3_31,0.047,,,,,,,,,,,,,,,,,,,,
,,22.2168,B2_31,0.034,,,,,,,,,,,,,,,,,,,,
,,22.21944,C1_31,0.029,,,,,,,,,,,,,,,,,,,,
,,22.22128,A2_13,0.057,,,,,,,,,,,,,,,,,,,,
,,22.22616,A2_23,0.036,,,,,,,,,,,,,,,,,,,,
,,22.234,B5_42,0.05,,,,,,,,,,,,,,,,,,,,
,,22.24768,C1_31,0.03,,,,,,,,,,,,,,,,,,,,
,,22.25288,A2_24,0.037,,,,,,,,,,,,,,,,,,,,
,,22.27992,A3_42,0.022,,,,,,,,,,,,,,,,,,,,
,,22.28584,C1_21,0.028,,,,,,,,,,,,,,,,,,,,
,,22.3024,A2_12,0.028,,,,,,,,,,,,,,,,,,,,
,,22.30336,B2_41,0.023,,,,,,,,,,,,,,,,,,,,
,,22.30632,A3_24,0.027,,,,,,,,,,,,,,,,,,,,
,,22.32456,B2_21,0.026,,,,,,,,,,,,,,,,,,,,
,,22.34648,A3_24,0.041,,,,,,,,,,,,,,,,,,,,
,,22.35264,A2_33,0.027,,,,,,,,,,,,,,,,,,,,
,,22.35688,A3_24,0.034,,,,,,,,,,,,,,,,,,,,
,,22.36496,A2_33,0.019,,,,,,,,,,,,,,,,,,,,
,,22.3656,B5_24,0.071,,,,,,,,,,,,,,,,,,,,
,,22.3676,B5_22,0.054,,,,,,,,,,,,,,,,,,,,
,,22.41024,B2_31,0.043,,,,,,,,,,,,,,,,,,,,
,,22.4132,A2_32,0.025,,,,,,,,,,,,,,,,,,,,
,,22.4168,B2_31,0.129,,,,,,,,,,,,,,,,,,,,
,,22.41944,B2_31,0.035,,,,,,,,,,,,,,,,,,,,
,,22.43496,B2_24,0.047,,,,,,,,,,,,,,,,,,,,
,,22.44992,B2_21,0.037,,,,,,,,,,,,,,,,,,,,
,,22.45096,C1_31,0.028,,,,,,,,,,,,,,,,,,,,
,,22.4568,B5_24,0.065,,,,,,,,,,,,,,,,,,,,
,,22.45688,B1_13,0.034,,,,,,,,,,,,,,,,,,,,
,,22.46576,B5_24,0.049,,,,,,,,,,,,,,,,,,,,
,,22.47832,A2_24,0.034,,,,,,,,,,,,,,,,,,,,
,,22.4836,B5_31,0.1,,,,,,,,,,,,,,,,,,,,
,,22.4864,B5_31,0.02,,,,,,,,,,,,,,,,,,,,
,,22.49872,A2_24,0.047,,,,,,,,,,,,,,,,,,,,
,,22.50784,A2_12,0.025,,,,,,,,,,,,,,,,,,,,
,,22.52024,A2_14,0.039,,,,,,,,,,,,,,,,,,,,
,,22.52184,A2_23,0.031,,,,,,,,,,,,,,,,,,,,
,,22.52192,A2_24,0.03,,,,,,,,,,,,,,,,,,,,
,,22.53432,A2_24,0.025,,,,,,,,,,,,,,,,,,,,
,,22.53672,A2_24,0.075,,,,,,,,,,,,,,,,,,,,
,,22.53896,B2_12,0.052,,,,,,,,,,,,,,,,,,,,
,,22.5572,B2_12,0.046,,,,,,,,,,,,,,,,,,,,
,,22.56344,C1_31,0.032,,,,,,,,,,,,,,,,,,,,
,,22.58576,B2_21,0.015,,,,,,,,,,,,,,,,,,,,
,,22.59496,B2_21,0.03,,,,,,,,,,,,,,,,,,,,
,,22.5996,B2_21,0.031,,,,,,,,,,,,,,,,,,,,
,,22.60488,B2_21,0.027,,,,,,,,,,,,,,,,,,,,
,,22.62552,B2_21,0.03,,,,,,,,,,,,,,,,,,,,
,,22.63064,B2_21,0.036,,,,,,,,,,,,,,,,,,,,
,,22.63256,C1_31,0.031,,,,,,,,,,,,,,,,,,,,
,,22.63264,B5_42,0.175,,,,,,,,,,,,,,,,,,,,
,,22.6348,A2_14,0.043,,,,,,,,,,,,,,,,,,,,
,,22.6356,B5_42,0.022,,,,,,,,,,,,,,,,,,,,
,,22.63752,A2_24,0.028,,,,,,,,,,,,,,,,,,,,
,,22.64152,B4_23,0.031,,,,,,,,,,,,,,,,,,,,
,,22.64976,C1_22,0.087,,,,,,,,,,,,,,,,,,,,
,,22.65256,B2_24,0.133,,,,,,,,,,,,,,,,,,,,
,,22.65488,B2_24,0.022,,,,,,,,,,,,,,,,,,,,
,,22.65528,A3_42,0.025,,,,,,,,,,,,,,,,,,,,
,,22.66984,B2_24,0.042,,,,,,,,,,,,,,,,,,,,
,,22.6736,C1_21,0.025,,,,,,,,,,,,,,,,,,,,
,,22.67664,A3_24,0.071,,,,,,,,,,,,,,,,,,,,
,,22.68544,A3_41,0.031,,,,,,,,,,,,,,,,,,,,
,,22.68664,C1_31,0.029,,,,,,,,,,,,,,,,,,,,
,,22.6868,A3_42,0.024,,,,,,,,,,,,,,,,,,,,
,,22.6984,A2_12,0.029,,,,,,,,,,,,,,,,,,,,
,,22.71744,A3_31,0.076,,,,,,,,,,,,,,,,,,,,
,,22.72024,A3_31,0.033,,,,,,,,,,,,,,,,,,,,
,,22.7208,A3_42,0.03,,,,,,,,,,,,,,,,,,,,
,,22.7272,A3_24,0.058,,,,,,,,,,,,,,,,,,,,
,,22.73088,B5_31,0.032,,,,,,,,,,,,,,,,,,,,
,,22.73104,A3_24,0.031,,,,,,,,,,,,,,,,,,,,
,,22.73344,B5_42,0.043,,,,,,,,,,,,,,,,,,,,
,,22.73392,A3_31,0.024,,,,,,,,,,,,,,,,,,,,
,,22.75064,B4_31,0.05,,,,,,,,,,,,,,,,,,,,
,,22.75176,A3_24,0.05,,,,,,,,,,,,,,,,,,,,
,,22.7656,A3_41,0.019,,,,,,,,,,,,,,,,,,,,
,,22.77936,A3_21,0.036,,,,,,,,,,,,,,,,,,,,
,,22.79056,C1_43,0.031,,,,,,,,,,,,,,,,,,,,
,,22.79712,A3_42,0.023,,,,,,,,,,,,,,,,,,,,
,,22.80056,B5_24,0.076,,,,,,,,,,,,,,,,,,,,
,,22.80272,B1_23,0.098,,,,,,,,,,,,,,,,,,,,
,,22.82208,B5_24,0.062,,,,,,,,,,,,,,,,,,,,
,,22.82912,B5_21,0.049,,,,,,,,,,,,,,,,,,,,
,,22.83656,B5_24,0.041,,,,,,,,,,,,,,,,,,,,
,,22.8416,B5_33,0.037,,,,,,,,,,,,,,,,,,,,
,,22.84256,B5_42,0.07,,,,,,,,,,,,,,,,,,,,
,,22.84824,A3_24,0.032,,,,,,,,,,,,,,,,,,,,
,,22.8524,A3_31,0.063,,,,,,,,,,,,,,,,,,,,
,,22.85504,B5_32,0.14,,,,,,,,,,,,,,,,,,,,
,,22.85752,B5_32,0.02,,,,,,,,,,,,,,,,,,,,
,,22.89768,B5_31,0.074,,,,,,,,,,,,,,,,,,,,
,,22.9044,A2_12,0.028,,,,,,,,,,,,,,,,,,,,
,,22.91728,C1_31,0.03,,,,,,,,,,,,,,,,,,,,
,,22.92504,B5_31,0.107,,,,,,,,,,,,,,,,,,,,
,,22.92744,B5_31,0.013,,,,,,,,,,,,,,,,,,,,
,,22.93184,B2_24,0.03,,,,,,,,,,,,,,,,,,,,
,,22.96632,B2_21,0.018,,,,,,,,,,,,,,,,,,,,
,,22.98808,B1_23,0.058,,,,,,,,,,,,,,,,,,,,
,,23.00952,C1_22,0.084,,,,,,,,,,,,,,,,,,,,
,,23.01184,C1_22,0.013,,,,,,,,,,,,,,,,,,,,
,,23.02448,C1_31,0.029,,,,,,,,,,,,,,,,,,,,
,,23.03184,B2_31,0.05,,,,,,,,,,,,,,,,,,,,
,,23.05176,B5_24,0.07,,,,,,,,,,,,,,,,,,,,
,,23.06352,C1_22,0.073,,,,,,,,,,,,,,,,,,,,
,,23.0708,A3_31,0.054,,,,,,,,,,,,,,,,,,,,
,,23.07832,A2_23,0.032,,,,,,,,,,,,,,,,,,,,
,,23.08144,B5_31,0.088,,,,,,,,,,,,,,,,,,,,
,,23.08392,B5_31,0.015,,,,,,,,,,,,,,,,,,,,
,,23.08888,A2_24,0.028,,,,,,,,,,,,,,,,,,,,
,,23.1016,C1_31,0.026,,,,,,,,,,,,,,,,,,,,
,,23.10896,C1_22,0.067,,,,,,,,,,,,,,,,,,,,
,,23.11512,C1_31,0.025,,,,,,,,,,,,,,,,,,,,
,,23.13056,C1_22,0.051,,,,,,,,,,,,,,,,,,,,
,,23.13368,A2_12,0.026,,,,,,,,,,,,,,,,,,,,
,,23.14816,A3_24,0.041,,,,,,,,,,,,,,,,,,,,
,,23.15384,A3_24,0.031,,,,,,,,,,,,,,,,,,,,
,,23.15632,C1_22,0.043,,,,,,,,,,,,,,,,,,,,
,,23.1568,A3_24,0.057,,,,,,,,,,,,,,,,,,,,
,,23.16368,B1_13,0.037,,,,,,,,,,,,,,,,,,,,
,,23.1904,C1_22,0.029,,,,,,,,,,,,,,,,,,,,
,,23.21312,C1_31,0.024,,,,,,,,,,,,,,,,,,,,
,,23.22176,A2_24,0.016,,,,,,,,,,,,,,,,,,,,
,,23.22408,A3_24,0.034,,,,,,,,,,,,,,,,,,,,
,,23.22432,B2_21,0.045,,,,,,,,,,,,,,,,,,,,
,,23.23104,C1_22,0.037,,,,,,,,,,,,,,,,,,,,
,,23.23312,A4_32,0.038,,,,,,,,,,,,,,,,,,,,
,,23.24872,B5_42,0.162,,,,,,,,,,,,,,,,,,,,
,,23.25176,B5_42,0.015,,,,,,,,,,,,,,,,,,,,
,,23.27496,B5_24,0.066,,,,,,,,,,,,,,,,,,,,
,,23.28448,B2_21,0.04,,,,,,,,,,,,,,,,,,,,
,,23.28664,A3_31,0.05,,,,,,,,,,,,,,,,,,,,
,,23.2872,B5_24,0.053,,,,,,,,,,,,,,,,,,,,
,,23.28736,B2_41,0.024,,,,,,,,,,,,,,,,,,,,
,,23.28808,B2_21,0.02,,,,,,,,,,,,,,,,,,,,
,,23.28968,A3_24,0.035,,,,,,,,,,,,,,,,,,,,
,,23.29248,C1_22,0.023,,,,,,,,,,,,,,,,,,,,
,,23.30096,B2_24,0.042,,,,,,,,,,,,,,,,,,,,
,,23.3136,B5_31,0.092,,,,,,,,,,,,,,,,,,,,
,,23.31384,B2_31,0.044,,,,,,,,,,,,,,,,,,,,
,,23.31624,B2_31,0.173,,,,,,,,,,,,,,,,,,,,
,,23.31904,B2_21,0.025,,,,,,,,,,,,,,,,,,,,
,,23.3192,B2_31,0.023,,,,,,,,,,,,,,,,,,,,
,,23.3216,B2_12,0.027,,,,,,,,,,,,,,,,,,,,
,,23.32216,B2_21,0.014,,,,,,,,,,,,,,,,,,,,
,,23.3248,B2_21,0.036,,,,,,,,,,,,,,,,,,,,
,,23.3252,B2_31,0.04,,,,,,,,,,,,,,,,,,,,
,,23.32728,B2_12,0.03,,,,,,,,,,,,,,,,,,,,
,,23.33048,B2_33,0.023,,,,,,,,,,,,,,,,,,,,
,,23.33096,B2_24,0.057,,,,,,,,,,,,,,,,,,,,
,,23.3328,C1_31,0.029,,,,,,,,,,,,,,,,,,,,
,,23.3336,B2_31,0.043,,,,,,,,,,,,,,,,,,,,
,,23.34528,C1_21,0.028,,,,,,,,,,,,,,,,,,,,
,,23.34592,C1_31,0.022,,,,,,,,,,,,,,,,,,,,
,,23.3516,B1_23,0.056,,,,,,,,,,,,,,,,,,,,
,,23.37712,B5_24,0.04,,,,,,,,,,,,,,,,,,,,
,,23.37712,B5_42,0.155,,,,,,,,,,,,,,,,,,,,
,,23.38368,B5_42,0.03,,,,,,,,,,,,,,,,,,,,
,,23.38856,B4_23,0.053,,,,,,,,,,,,,,,,,,,,
,,23.39472,B2_24,0.036,,,,,,,,,,,,,,,,,,,,
,,23.39544,B4_23,0.033,,,,,,,,,,,,,,,,,,,,
,,23.39664,B1_13,0.031,,,,,,,,,,,,,,,,,,,,
,,23.398,C1_31,0.022,,,,,,,,,,,,,,,,,,,,
,,23.41264,B2_21,0.045,,,,,,,,,,,,,,,,,,,,
,,23.43112,C1_31,0.023,,,,,,,,,,,,,,,,,,,,
,,23.45384,B5_31,0.034,,,,,,,,,,,,,,,,,,,,
,,23.46136,A2_24,0.032,,,,,,,,,,,,,,,,,,,,
,,23.46152,C1_31,0.024,,,,,,,,,,,,,,,,,,,,
,,23.46944,B4_32,0.029,,,,,,,,,,,,,,,,,,,,
,,23.47264,A3_24,0.073,,,,,,,,,,,,,,,,,,,,
,,23.53416,A3_24,0.05,,,,,,,,,,,,,,,,,,,,
,,23.538,B5_24,0.076,,,,,,,,,,,,,,,,,,,,
,,23.5508,B5_24,0.055,,,,,,,,,,,,,,,,,,,,
,,23.56528,A3_31,0.051,,,,,,,,,,,,,,,,,,,,
,,23.57512,A2_13,0.058,,,,,,,,,,,,,,,,,,,,
,,23.59504,C1_31,0.027,,,,,,,,,,,,,,,,,,,,
,,23.61168,A3_24,0.052,,,,,,,,,,,,,,,,,,,,
,,23.64776,B5_24,0.036,,,,,,,,,,,,,,,,,,,,
,,23.66224,B2_21,0.041,,,,,,,,,,,,,,,,,,,,
,,23.66664,B5_42,0.189,,,,,,,,,,,,,,,,,,,,
,,23.66968,B5_42,0.013,,,,,,,,,,,,,,,,,,,,
,,23.68968,B1_23,0.101,,,,,,,,,,,,,,,,,,,,
,,23.69312,B1_23,0.021,,,,,,,,,,,,,,,,,,,,
,,23.712,A3_31,0.031,,,,,,,,,,,,,,,,,,,,
,,23.74976,B1_23,0.06,,,,,,,,,,,,,,,,,,,,
,,23.75008,B2_31,0.047,,,,,,,,,,,,,,,,,,,,
,,23.75152,A2_23,0.084,,,,,,,,,,,,,,,,,,,,
,,23.75968,B2_31,0.04,,,,,,,,,,,,,,,,,,,,
,,23.76296,B5_24,0.067,,,,,,,,,,,,,,,,,,,,
,,23.76424,B5_42,0.035,,,,,,,,,,,,,,,,,,,,
,,23.7676,B5_42,0.068,,,,,,,,,,,,,,,,,,,,
,,23.776,B5_31,0.154,,,,,,,,,,,,,,,,,,,,
,,23.7784,B5_31,0.022,,,,,,,,,,,,,,,,,,,,
