Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00217.655760,C3_14,30,0.3788
,,00218.192000,C3_43,7,0.11392
,,00218.031440,B6_23,9,0.32168
,,00218.067360,B6_21,5,0.114
,,00218.188560,D2_34,7,0.26392
,,00218.145920,C3_12,5,0.27232
,,00218.245840,C3_24,9,0.17232
,,00218.234960,B3_44,9,0.1848
,,00218.201840,B3_42,15,0.28136
,,00218.732000,D3_42,6,0.13296
,,00218.974640,A1_43,7,0.17104
,,00219.051120,A1_41,8,0.10616
,,00219.676800,D1_22,11,0.2216
,,00219.529520,D2_34,6,0.2028
,,00218.226240,B3_22,57,1.53032
,,00219.860720,B3_22,7,0.27352
,,00221.097600,C1_21,11,0.05088
,,00220.802880,A2_44,9,0.27224
,,00220.830640,B3_22,5,0.08944
,,00221.064640,C1_11,31,0.16288
,,00221.079680,C1_22,15,0.10736
,,00221.074240,C1_23,20,0.13008
,,00221.050480,C1_43,9,0.16352
,,00221.030800,B1_14,15,0.2508
,,00221.167360,B1_43,7,0.11896
,,00221.081840,C1_42,31,0.31992
,,00221.535760,B3_22,15,0.184
,,00221.580720,B3_42,9,0.14288
,,00221.905280,B5_12,13,0.22592
,,00221.928960,B5_44,10,0.17344
,,00221.922320,B5_22,6,0.12304
,,00222.531440,C1_42,7,0.05968
,,00222.505600,D2_21,11,0.14176
,,00222.883280,C4_42,11,0.28008
,,00223.799920,C3_24,5,0.0196
,,00223.767200,C3_12,8,0.1372
,,00223.932240,A2_44,9,0.22056
,,00224.623440,A1_44,5,0.10648
,,00224.796880,D2_21,6,0.19
,,00225.310800,B6_21,7,0.11248
,,00225.811120,C3_43,10,0.07896
,,00225.813600,C3_12,9,0.09624
,,00225.839520,C3_22,25,0.43144
,,00227.798640,C3_24,9,0.0744
,,00227.766480,C3_43,9,0.04896
,,00228.777440,B3_32,5,0.1188
,,00228.778800,B3_22,14,0.1896
,,00229.500720,A2_44,11,0.21792
,,00231.435920,C3_12,8,0.1228
,,00231.594800,B4_33,5,0.1372
,,00231.567200,B4_23,14,0.21336
,,00231.516160,B4_43,22,0.21136
,,00231.586880,B4_44,7,0.09464
,,00232.417600,B4_43,6,0.27152
,,00233.602000,C3_24,6,0.028
,,00233.439600,B3_22,7,0.07872
,,00234.164800,D4_44,8,0.11992
,,00234.101600,D4_21,15,0.27528
,,00234.226800,D4_32,10,0.25552
,,00235.131360,D1_42,8,0.21152
,,00235.682320,C3_22,9,0.19072
,,00236.370560,B5_13,5,0.09304
,,00236.431440,B5_23,7,0.17088
,,00236.369360,B5_22,15,0.12272
,,00236.380000,B5_24,13,0.30712
,,00236.349120,B5_12,49,0.55656
,,00236.816000,B5_24,5,0.14448
,,00236.359760,B5_44,55,0.65392
,,00237.591040,B5_44,8,0.05744
,,00237.270000,B5_12,20,0.45824
,,00241.203600,B2_31,6,0.08352
,,00241.250240,B2_32,8,0.14168
,,00242.433280,A1_41,5,0.06424
,,00242.336480,A1_43,5,0.134
,,00243.354960,B5_12,10,0.188
,,00243.551840,B5_44,6,0.04464
,,00243.342240,B5_22,6,0.15704
,,00243.508160,D2_21,10,0.18904
,,00244.716080,C3_24,17,0.1352
,,00244.700160,C3_43,6,0.04264
,,00244.827600,B5_12,6,0.07312
,,00245.002960,B5_12,7,0.0484
,,00244.954080,B5_44,11,0.03048
,,00248.867520,B3_22,9,0.11448
,,00248.648240,D6_33,24,0.42872
,,00248.786800,D6_32,20,0.24128
,,00250.958240,C3_12,5,0.17384
,,00251.026720,C3_43,6,0.04112
,,00251.520800,D5_13,7,0.11256
,,00251.564000,D5_33,5,0.04168
,,00251.577760,D5_43,5,0.07256
,,00252.650720,B1_14,11,0.12768
,,00253.309920,A1_43,7,0.1284
,,00253.313360,A1_44,5,0.11928
,,00255.144880,A6_24,6,0.15776
,,00257.049680,C1_21,6,0.03224
,,00257.013680,C1_43,7,0.13192
,,00257.042240,C1_11,28,0.19592
,,00257.033600,C1_22,21,0.15704
,,00257.041680,C1_23,18,0.20488
,,00257.040800,C1_42,40,0.19064
,,00257.428400,C3_24,8,0.0324
,,00257.412000,C3_43,5,0.0136
,,00258.226640,D2_21,10,0.23232
,,00258.172000,D2_31,9,0.24568
,,00258.230640,D2_23,15,0.18808
,,00258.144960,D2_34,30,0.92744
,,00258.817760,D3_42,5,0.12184
,,00259.870000,D2_23,6,0.26432
,,00259.921040,D2_34,8,0.41992
,,00260.354960,B2_31,5,0.07768
,,00260.262960,B2_32,6,0.29808
,,00260.951520,B3_22,8,0.03472
,,00260.972080,B3_32,6,0.14632
,,00261.495520,D2_34,5,0.16032
,,00262.435680,D3_42,5,0.11864
,,00263.933280,C3_12,5,0.108
,,00264.017680,C3_24,6,0.10632
,,00264.389600,D1_42,5,0.102
,,00266.091440,B6_41,6,0.25904
,,00267.692960,D2_21,17,0.32064
,,00271.429040,B3_22,11,0.1312
,,00271.377520,A2_44,22,0.31144
,,00272.652080,C2_41,24,0.17496
,,00272.682160,C2_21,9,0.05216
,,00272.682080,C2_31,8,0.04504
,,00272.672240,C2_22,6,0.03192
,,00272.679200,C2_23,8,0.06712
,,00272.671680,C2_33,14,0.09328
,,00272.673760,C6_33,8,0.15816
,,00272.696160,C6_34,7,0.14552
,,00272.731760,C6_41,6,0.08712
,,00273.600080,C2_41,6,0.2016
,,00273.772320,A1_43,8,0.1972
,,00273.719280,A1_44,5,0.22464
,,00275.310080,D4_44,7,0.04768
,,00275.513040,B2_31,7,0.11064
,,00275.319520,D4_43,7,0.23824
,,00275.359440,D4_32,9,0.10392
,,00275.301120,D4_21,16,0.1844
,,00275.177200,B5_12,7,0.30992
,,00275.368080,B5_44,7,0.07648
,,00275.555680,B2_32,7,0.26288
,,00276.677040,D2_21,6,0.15168
,,00277.992720,B3_22,9,0.17088
,,00278.942400,D1_42,6,0.16528
,,00279.958240,A5_13,10,0.19888
,,00280.361680,B2_31,5,0.09232
,,00280.370640,B2_32,6,0.15832
,,00280.259280,A5_13,39,1.34312
,,00281.912160,C3_24,12,0.13872
,,00281.915040,C3_43,5,0.08376
,,00281.744320,A5_13,7,0.25736
,,00282.498560,D5_13,7,0.0632
,,00282.496160,D5_33,6,0.12584
,,00282.541280,D5_43,7,0.10552
,,00283.444800,D2_21,5,0.1568
,,00284.215440,B3_22,8,0.03552
,,00287.246560,C1_21,10,0.1156
,,00287.219760,C1_23,18,0.17344
,,00287.251440,C1_11,29,0.2712
,,00287.250320,C1_22,10,0.226
,,00287.211440,C1_43,7,0.2312
,,00287.211120,C1_42,35,0.27296
,,00288.494400,A1_41,7,0.08848
,,00288.426320,A1_43,10,0.16048
,,00288.472880,D1_42,9,0.22656
,,00288.755360,C1_23,6,0.10576
,,00288.423840,A1_44,8,0.24544
,,00288.766080,C1_11,10,0.17544
,,00288.974240,D1_42,9,0.2824
,,00288.810480,C1_42,17,0.42336
,,00289.811760,B6_23,9,0.30416
,,00289.961440,D2_21,9,0.19176
,,00289.854080,B6_41,10,0.3848
,,00290.470000,B2_31,6,0.10672
,,00290.574000,B2_11,5,0.07672
,,00290.564640,B2_22,6,0.32656
,,00290.162480,B2_32,18,0.65432
,,00290.644400,A3_34,6,0.0928
,,00291.285120,B3_32,5,0.07448
,,00291.290640,B3_22,5,0.12088
,,00291.603280,D5_33,7,0.14536
,,00291.609040,D5_43,8,0.15752
,,00291.529840,B2_31,9,0.44568
,,00292.997200,B3_22,9,0.16944
,,00294.402160,D1_22,11,0.11024
,,00294.994800,B6_23,9,0.17168
,,00295.051200,B6_41,7,0.27528
,,00295.410960,A1_41,6,0.064
,,00295.351680,A1_12,5,0.12296
,,00295.284880,A1_43,8,0.17664
,,00295.283600,A1_44,5,0.17584
,,00295.160880,A2_44,22,0.31016
,,00296.428240,C3_13,5,0.12832
,,00296.718080,B3_22,9,0.1564
,,00297.499760,A6_24,8,0.24632
,,00300.102640,C3_43,5,0.18704
,,00300.426160,D5_13,7,0.2256
,,00300.880960,D6_33,6,0.18872
,,00301.223680,B2_32,7,0.27224
,,00302.450800,D1_42,5,0.10264
,,00302.892080,A1_41,6,0.08032
,,00302.908960,A1_43,6,0.13952
,,00304.070560,B3_22,11,0.14048
,,00304.069440,D5_13,5,0.09384
,,00303.983040,D5_33,30,0.31192
,,00304.115040,D5_34,11,0.17152
,,00304.112480,D5_43,16,0.16384
,,00304.106400,D5_44,9,0.10728
,,00304.080000,D5_21,11,0.14672
,,00304.079200,D5_41,29,0.1668
,,00305.294000,D5_13,5,0.10664
,,00305.259200,D5_33,13,0.23872
,,00305.307440,D5_41,11,0.25176
,,00305.704960,A1_41,26,0.24288
,,00305.814640,D5_13,6,0.12824
,,00305.889120,D5_33,26,0.16352
,,00305.813120,D5_43,24,0.32584
,,00305.886640,D5_21,5,0.05296
,,00305.848960,D5_41,11,0.16408
,,00305.990800,A3_34,13,0.1708
,,00306.466640,A1_43,9,0.30928
,,00306.977920,B3_22,10,0.28424
,,00307.410240,B4_43,12,0.17336
,,00307.447440,A1_43,9,0.22024
,,00307.713600,D4_32,9,0.15848
,,00307.694080,D4_44,8,0.0772
,,00307.785760,A2_44,5,0.16736
,,00307.612320,D4_21,18,0.32304
,,00308.403440,B3_22,8,0.21824
,,00308.375360,B3_32,5,0.14432
,,00308.751280,A1_41,7,0.12384
,,00307.395840,A3_34,66,1.30824
,,00308.736000,A1_12,9,0.22144
,,00308.608160,A1_43,13,0.3556
,,00310.149360,B2_32,5,0.20904
,,00309.848720,B6_41,9,0.4448
,,00310.830800,B3_22,6,0.12976
,,00311.984320,D4_44,6,0.12048
,,00312.953280,A2_44,18,0.16368
,,00313.904160,A3_34,12,0.40992
,,00315.029040,D2_21,7,0.19192
,,00316.723120,B3_22,10,0.098
,,00316.626640,A3_34,7,0.17416
,,00316.899200,D5_33,6,0.23552
,,00317.966560,B3_22,7,0.15264
,,00319.220000,B5_12,29,0.33512
,,00319.320160,B5_44,15,0.08792
,,00319.254960,B5_22,12,0.17048
,,00319.800960,A5_13,7,0.16656
,,00322.548240,B3_22,9,0.14504
,,00325.928240,D4_23,6,0.24696
,,00326.280240,A2_44,11,0.26952
,,00326.123840,B5_12,14,0.3264
,,00327.168080,C3_12,9,0.12112
,,00327.192800,C3_14,6,0.0524
,,00327.185040,C3_24,7,0.02688
,,00327.122240,C3_43,9,0.06208
,,00327.169840,C3_22,14,0.26432
,,00327.776560,D2_21,17,0.2996
,,00328.199840,C3_43,31,0.28824
,,00328.364800,C3_22,21,0.51032
,,00328.357600,C3_14,55,0.30128
,,00328.350400,C3_24,35,0.33128
,,00329.197440,B1_31,13,0.05536
,,00329.173360,B1_13,7,0.10128
,,00329.177120,B1_43,20,0.13592
,,00328.989520,C3_22,6,0.2208
,,00329.128720,B1_14,28,0.27816
,,00329.762880,C3_13,5,0.12792
,,00328.895680,C3_43,55,0.99776
,,00328.317520,C3_12,114,1.75016
,,00329.713920,C3_14,42,0.3092
,,00328.908240,C3_24,74,1.0556
,,00329.862160,D6_33,6,0.19376
,,00330.221520,D1_42,11,0.23832
,,00330.248560,B1_14,6,0.32704
,,00330.490640,B5_42,6,0.15128
,,00330.663920,B3_22,6,0.12216
,,00330.664400,B3_32,5,0.15904
,,00330.591520,B5_14,5,0.1608
,,00330.562480,B5_13,6,0.14992
,,00330.530480,B5_22,18,0.28864
,,00330.869520,C3_24,8,0.19216
,,00330.491520,B5_23,13,0.414
,,00330.585360,B5_24,23,0.42088
,,00330.837760,C3_12,19,0.40392
,,00330.823600,C3_43,18,0.5604
,,00330.480000,B5_44,77,0.69328
,,00331.172400,C3_24,8,0.2452
,,00331.040560,A4_33,17,0.48992
,,00331.651360,B5_23,6,0.13352
,,00331.638720,A4_33,11,0.33912
,,00330.505200,B5_12,131,1.49624
,,00331.492400,B5_22,14,0.47376
,,00332.099200,C1_21,9,0.074
,,00332.099440,C1_11,21,0.13576
,,00332.066000,C1_22,17,0.14688
,,00332.049360,C1_23,20,0.26952
,,00332.081840,C1_42,36,0.20704
,,00332.129120,C3_12,6,0.19312
,,00333.292400,A4_41,8,0.10248
,,00333.121440,A4_33,19,0.43048
,,00333.549200,A2_44,15,0.1408
,,00333.862720,B5_13,5,0.132
,,00333.879920,B5_23,5,0.15976
,,00334.023280,B5_44,5,0.04392
,,00333.846480,B5_12,44,0.4212
,,00333.918240,B5_22,7,0.2496
,,00334.753680,A2_33,7,0.08624
,,00334.831840,A2_22,5,0.12272
,,00335.115920,B5_12,14,0.15528
,,00335.159600,B5_22,5,0.1472
,,00334.669040,A2_44,58,0.74584
,,00335.712640,A2_44,11,0.47144
,,00336.078320,B5_12,6,0.18264
,,00336.305920,A2_44,6,0.21488
,,00336.461040,A4_33,7,0.28216
,,00336.631840,A2_44,9,0.38824
,,00336.918240,B3_22,8,0.0424
,,00337.318000,A2_44,9,0.51696
,,00337.944800,D2_31,8,0.17944
,,00337.924480,D2_23,12,0.12264
,,00338.161680,A2_44,5,0.16264
,,00338.252160,A5_13,6,0.09136
,,00338.459200,D1_22,5,0.11944
,,00338.460400,D1_42,6,0.076
,,00337.965200,D2_21,35,0.8672
,,00337.970800,D2_34,35,0.74896
,,00338.462880,B3_44,10,0.26224
,,00338.310800,B3_42,31,0.47336
,,00338.214000,B3_22,75,0.8768
,,00338.994640,D2_21,5,0.16888
,,00339.230320,B1_14,14,0.19464
,,00339.309760,B3_42,9,0.31608
,,00340.085840,A2_44,5,0.23328
,,00340.449840,A1_43,5,0.11936
,,00339.511120,B3_22,28,1.01136
,,00340.558080,B2_32,9,0.1816
,,00340.700880,B3_22,6,0.21728
,,00341.029760,B3_22,6,0.23312
,,00341.411840,B3_22,5,0.20024
,,00341.900720,D3_41,5,0.1256
,,00341.928160,D3_22,5,0.0808
,,00342.125760,A2_44,6,0.14608
,,00342.006560,B3_22,6,0.2652
,,00342.531120,D2_21,18,0.35664
,,00343.701520,A2_44,5,0.11424
,,00344.823840,B2_32,5,0.18696
,,00345.185040,D6_33,6,0.11808
,,00345.350720,A2_44,31,0.70624
,,00347.282880,D2_21,6,0.09584
,,00348.026080,A1_41,8,0.09792
,,00348.053520,A1_12,7,0.10624
,,00348.034720,A1_43,9,0.13752
,,00348.033200,A1_44,6,0.1376
,,00350.053760,B2_32,7,0.24088
,,00351.252880,B5_13,5,0.08488
,,00351.202160,B5_42,5,0.12368
,,00351.433920,B1_31,12,0.14064
,,00351.465200,B1_12,9,0.10192
,,00351.421520,B1_13,5,0.10528
,,00351.464640,B1_32,5,0.0556
,,00351.220240,B5_12,36,0.26344
,,00351.250000,B5_44,27,0.2588
,,00351.240960,B5_22,17,0.17376
,,00351.414800,B1_43,37,0.26864
,,00351.267840,B5_24,11,0.39032
,,00351.373600,B1_14,57,0.78928
,,00352.570240,B1_14,7,0.35384
,,00353.106640,B1_14,10,0.4968
,,00353.171680,A2_44,22,0.38544
,,00353.996480,B1_14,5,0.16888
,,00354.603440,C4_23,6,0.1104
,,00354.677280,C4_42,11,0.18776
,,00354.638480,C4_41,12,0.2008
,,00357.025280,A2_44,7,0.24752
,,00358.092400,B3_22,5,0.07984
,,00358.292000,B5_22,5,0.05128
,,00358.203920,B5_12,15,0.21512
,,00358.312640,B5_44,6,0.11768
,,00358.452160,D5_13,5,0.1392
,,00358.532160,D5_33,10,0.06184
,,00358.564800,D5_43,8,0.09856
,,00359.453920,C3_12,5,0.11352
,,00359.435520,C3_24,11,0.14616
,,00359.429920,C3_43,5,0.0204
,,00359.639360,C1_21,8,0.12544
,,00359.638960,C1_11,24,0.12344
,,00359.635280,C1_22,13,0.11264
,,00359.619760,C1_23,18,0.24648
,,00359.601840,C1_43,6,0.10224
,,00359.627120,C1_42,37,0.2428
,,00360.185360,B2_32,7,0.1688
,,00360.832560,B3_22,14,0.1844
,,00360.824320,B3_32,7,0.18416
,,00360.959920,B3_42,7,0.11928
,,00362.226640,B6_23,5,0.11624
,,00363.852240,B2_22,5,0.0416
,,00363.837520,B2_32,7,0.14808
,,00365.058480,D2_23,13,0.19672
,,00365.315920,B2_41,7,0.03632
,,00365.107360,B2_31,9,0.24984
,,00365.225840,B2_32,7,0.12728
,,00365.344000,B2_22,5,0.18784
,,00365.343200,B2_34,5,0.21312
,,00365.299280,C3_43,5,0.1556
,,00365.551600,B2_31,5,0.13224
,,00366.054000,D2_21,24,0.19656
,,00365.977440,D2_34,9,0.34656
,,00366.335360,D2_23,9,0.29496
,,00366.265920,B2_32,10,0.6088
,,00366.641600,B2_31,12,0.37376
,,00366.799760,B2_34,5,0.2232
,,00366.867040,D4_43,7,0.07504
,,00366.878800,D4_32,8,0.108
,,00366.805760,D4_44,9,0.11648
,,00366.796480,D4_21,17,0.21384
,,00367.102320,B2_11,6,0.12864
,,00367.184560,B2_22,5,0.07584
,,00367.167360,C4_42,12,0.4056
,,00367.986720,B6_21,9,0.11536
,,00367.932480,B6_23,14,0.29784
,,00368.195520,B2_31,6,0.23064
,,00368.677120,D2_34,6,0.17768
,,00368.669280,B2_31,5,0.0684
,,00368.624080,B6_23,9,0.40992
,,00367.993120,B6_41,35,1.16304
,,00369.498880,B2_31,7,0.21592
,,00370.617600,B6_14,7,0.13
,,00370.647200,B6_24,8,0.19632
,,00370.540560,B6_21,7,0.24192
,,00370.606160,B6_41,6,0.07576
,,00370.934240,B3_22,11,0.09984
,,00370.958960,B3_32,6,0.07304
,,00370.562720,B6_23,39,0.89672
,,00371.197520,B6_41,7,0.27104
,,00372.775200,B6_23,10,0.16032
,,00372.722800,B6_41,8,0.33888
,,00374.152400,B6_23,12,0.35872
,,00376.530880,A1_41,12,0.07416
,,00376.881680,A5_13,7,0.10744
,,00377.626240,C2_41,20,0.08352
,,00377.625760,C2_21,11,0.07176
,,00377.630880,C2_31,7,0.04912
,,00377.634240,C2_22,7,0.0584
,,00377.635280,C2_23,7,0.02968
,,00377.633280,C2_33,9,0.07288
,,00377.626800,C2_43,10,0.0708
,,00377.148640,A5_13,19,0.57224
,,00377.978880,A5_13,8,0.27048
,,00378.593600,D1_22,6,0.06128
,,00378.633360,C2_41,6,0.1372
,,00380.633040,D5_13,6,0.07752
,,00380.661440,D5_33,5,0.03296
,,00380.648960,D5_43,6,0.12856
,,00383.942080,A1_41,8,0.23512
,,00383.999600,A1_22,5,0.1652
,,00384.677920,C3_24,11,0.08504
,,00384.599280,C3_43,10,0.074
,,00386.329200,A2_44,15,0.38248
,,00386.837040,D2_21,7,0.10992
,,00388.477520,B1_31,5,0.0448
,,00388.440480,B1_14,25,0.16552
,,00388.442480,B1_43,12,0.15448
,,00388.834560,A3_34,7,0.1596
,,00388.966160,D6_33,8,0.29592
,,00390.109520,D6_33,12,0.16776
,,00390.144560,D6_32,15,0.17992
,,00391.676320,D6_32,6,0.17784
,,00392.048720,D1_42,9,0.19632
,,00394.484080,A1_41,5,0.03944
,,00394.348000,A1_43,7,0.22408
,,00394.361920,D2_31,10,0.39992
,,00394.277840,D2_23,21,0.4156
,,00394.377840,D2_34,33,0.93264
,,00395.143920,D2_21,21,0.45416
,,00395.595440,B3_22,11,0.36496
,,00395.805520,D5_13,7,0.1292
,,00395.851920,D5_33,10,0.0776
,,00395.889120,D5_43,6,0.07752
,,00397.867520,D5_33,5,0.04024
,,00397.797520,D5_43,8,0.13328
,,00397.957200,A6_24,8,0.16208
,,00399.408640,B3_22,6,0.07912
,,00399.576000,B5_12,15,0.24248
,,00399.600240,B5_22,6,0.17312
,,00400.026800,D5_33,7,0.08448
,,00399.995760,D5_43,7,0.12952
,,00401.370960,D2_21,10,0.17288
,,00406.409760,A3_44,5,0.18224
,,00406.511200,D4_21,5,0.11608
,,00406.540800,A3_32,8,0.10944
,,00407.933280,C3_43,5,0.11392
,,00406.494000,A3_34,58,1.5312
,,00408.192080,C3_12,8,0.07232
,,00408.193280,C3_14,5,0.04496
,,00408.192800,C3_24,10,0.0972
,,00408.206240,C3_22,10,0.26944
,,00408.312000,A6_24,5,0.0896
,,00411.236800,B6_23,6,0.05104
,,00411.214880,B6_21,5,0.07704
,,00411.271680,B6_41,10,0.42496
,,00412.456640,D2_21,7,0.15736
,,00413.805120,B3_22,7,0.08904
,,00413.817840,B3_32,5,0.07448
,,00414.941520,D3_41,9,0.10576
,,00414.902000,D3_22,5,0.0652
,,00415.927680,B2_32,5,0.14648
,,00416.420800,A3_34,18,0.22856
,,00416.652560,D3_22,5,0.1948
,,00416.876240,D3_42,8,0.14256
,,00417.208240,B5_12,17,0.1904
,,00417.227920,B5_13,5,0.14832
,,00417.210960,B5_44,18,0.1616
,,00417.212320,B5_22,8,0.13784
,,00418.258800,D5_33,8,0.07936
,,00418.277360,D5_43,6,0.1016
,,00418.286480,D5_41,5,0.07016
,,00418.804960,A1_41,13,0.128
,,00418.898320,B3_22,11,0.17008
,,00418.924000,B3_32,5,0.11632
,,00419.385600,A1_43,5,0.19
,,00419.576000,A3_34,9,0.10464
,,00420.930000,A1_43,6,0.23624
,,00421.043200,A2_44,17,0.26928
,,00421.222320,A3_34,14,0.23368
,,00422.278080,A4_33,6,0.19688
,,00423.207600,A3_34,12,0.26968
,,00423.752720,C1_11,5,0.05152
,,00426.072960,A2_44,6,0.07304
,,00426.080560,B2_32,6,0.20264
,,00426.016480,C3_43,6,0.20064
,,00426.103440,B3_22,8,0.09752
,,00429.045360,A2_44,8,0.11344
,,00429.670640,A5_13,5,0.14816
,,00429.944960,C6_34,5,0.1392
,,00429.951440,C6_41,5,0.06992
,,00430.842880,D5_13,5,0.08144
,,00431.940560,A1_43,6,0.12016
,,00434.046240,C3_12,6,0.0508
,,00433.732400,C3_22,6,0.19296
,,00434.053040,C3_24,8,0.09672
,,00434.223920,B3_22,8,0.08464
,,00434.534880,B1_12,7,0.07656
,,00434.543200,B1_13,6,0.06992
,,00434.512480,B1_31,17,0.17416
,,00434.507200,B1_43,34,0.33832
,,00434.683040,B6_23,5,0.13344
,,00434.481120,B1_14,63,0.5312
,,00435.142080,B1_14,6,0.19344
,,00435.864320,B1_43,6,0.1556
,,00435.436560,B1_14,56,0.80008
,,00437.076000,B3_22,8,0.14072
,,00437.415840,B1_14,6,0.2992
,,00437.477680,A2_44,7,0.21056
,,00438.320560,B3_44,5,0.05272
,,00438.159920,B3_42,12,0.1872
,,00438.424400,C3_12,8,0.07456
,,00438.429120,C3_14,11,0.09528
,,00438.444320,C3_24,8,0.05192
,,00438.419920,C3_43,11,0.0712
,,00438.152080,B3_22,33,0.43112
,,00438.405520,C3_22,19,0.32816
,,00438.783040,B3_22,16,0.46088
,,00439.367280,B3_22,12,0.1476
,,00439.907760,C3_12,8,0.05064
,,00439.914400,C3_22,9,0.19032
,,00439.933600,C3_14,8,0.03776
,,00439.916880,C3_24,8,0.05016
,,00439.887440,C3_43,11,0.05888
,,00439.661680,B3_22,31,0.66416
,,00441.137120,A1_41,6,0.11184
,,00440.940640,B3_22,8,0.26
,,00439.658240,A5_13,49,1.67368
,,00441.317200,B3_22,6,0.22448
,,00442.053440,A6_24,10,0.24752
,,00442.380160,D2_21,7,0.17888
,,00442.373920,D2_31,8,0.16144
,,00442.351680,D2_23,16,0.12752
,,00442.150720,B3_22,6,0.30024
,,00442.593440,D2_23,5,0.08832
,,00442.374240,D2_34,20,0.50768
,,00442.670080,C3_12,6,0.08184
,,00442.695040,C3_24,6,0.02296
,,00442.667200,C3_43,6,0.02456
,,00442.574880,D4_21,5,0.1328
,,00442.989920,D2_34,6,0.27216
,,00443.563040,A6_24,8,0.10672
,,00443.717360,D2_21,21,0.292
,,00443.745280,D2_34,12,0.30688
,,00444.301040,B5_42,6,0.0924
,,00444.455200,D1_22,8,0.08824
,,00444.476560,D1_42,5,0.122
,,00444.335760,C3_24,8,0.0984
,,00444.279600,B3_22,6,0.12928
,,00444.316000,B5_12,15,0.11344
,,00444.302320,B5_22,9,0.12616
,,00444.666400,D2_34,9,0.43224
,,00445.524880,D5_13,8,0.08224
,,00445.571280,D5_41,7,0.0492
,,00445.464880,D2_34,5,0.21592
,,00445.570720,D5_33,8,0.08208
,,00445.589440,D5_43,10,0.11408
,,00446.061920,C3_24,5,0.02672
,,00446.079680,C3_22,8,0.10296
,,00445.976480,B3_22,15,0.17968
,,00446.055920,B3_42,11,0.1392
,,00446.632720,D1_42,16,0.52376
,,00448.534720,B3_22,11,0.13136
,,00449.305760,C3_22,6,0.08576
,,00449.313440,C3_14,7,0.04192
,,00449.309920,C3_24,10,0.04928
,,00449.282880,C3_43,7,0.0584
,,00450.123200,C1_11,21,0.158
,,00450.179440,C1_22,8,0.09384
,,00450.153440,C1_23,6,0.14728
,,00450.111680,C1_42,24,0.182
,,00451.772000,C3_12,6,0.0684
,,00451.829200,C3_14,5,0.05768
,,00451.791680,C3_43,7,0.08768
,,00451.800000,C3_24,8,0.10208
,,00451.861200,B4_23,16,0.12792
,,00451.841040,B4_43,23,0.22216
,,00451.860400,B4_44,6,0.1188
,,00453.214560,B3_22,11,0.18248
,,00453.663680,D5_13,6,0.1116
,,00453.746160,D5_33,6,0.06648
,,00453.730080,D5_43,9,0.1468
,,00453.732880,D5_41,5,0.11336
,,00455.454480,C3_24,8,0.11712
,,00455.358400,B2_32,10,0.33464
,,00456.751440,D1_42,6,0.16344
,,00456.963760,C1_11,9,0.24016
,,00456.979520,C1_42,7,0.19096
,,00457.078080,B5_12,16,0.15816
,,00457.103600,B5_13,6,0.12568
,,00457.149760,B5_44,5,0.0328
,,00457.089360,B5_22,7,0.12112
,,00457.518320,D6_33,7,0.15488
,,00457.997440,D5_33,8,0.07552
,,00457.986960,D5_43,6,0.13288
,,00459.296240,C3_24,5,0.09952
,,00459.194640,C3_43,6,0.15608
,,00459.695920,D5_13,6,0.2028
,,00459.774240,D5_44,6,0.10512
,,00459.738800,D5_33,33,0.2444
,,00459.786880,D5_34,6,0.15576
,,00459.782400,D5_43,19,0.24288
,,00459.761200,D5_21,12,0.1596
,,00459.769520,D5_41,28,0.20232
,,00460.189280,D4_21,5,0.07768
,,00460.390720,A1_41,5,0.07008
,,00460.361040,A1_43,5,0.11632
,,00461.010400,D5_41,5,0.11584
,,00460.877920,D5_33,7,0.30432
,,00462.387520,B3_22,5,0.04544
,,00463.769120,D6_33,5,0.09512
,,00465.534000,C1_11,7,0.08792
,,00465.361360,D5_13,16,0.17576
,,00465.315760,D5_33,16,0.24496
,,00465.371120,D5_43,15,0.17208
,,00465.348960,D5_21,5,0.16744
,,00465.364320,D5_41,9,0.13512
,,00465.801680,C3_24,9,0.10176
,,00466.978880,B3_22,9,0.0388
,,00467.320240,D2_21,10,0.14952
,,00468.602640,C1_21,10,0.11744
,,00468.445040,C1_11,38,0.43576
,,00468.623440,C1_22,17,0.12024
,,00468.632320,C1_23,21,0.14784
,,00468.591200,C1_42,37,0.24544
,,00469.419360,D5_13,6,0.11096
,,00469.340720,D5_33,7,0.19824
,,00469.440960,D5_43,5,0.16688
,,00471.669040,D5_33,5,0.12648
,,00471.999200,D4_32,5,0.18528
,,00471.970160,D4_21,10,0.32024
,,00473.950080,C3_22,6,0.14416
,,00473.908800,C3_24,10,0.04944
,,00474.973840,A4_33,7,0.21408
,,00475.571040,A2_44,18,0.16904
,,00476.001440,A1_41,5,0.0792
,,00475.927280,D2_21,11,0.13496
,,00477.112720,D4_32,5,0.12256
,,00477.454960,C3_12,11,0.10312
,,00477.492320,C3_22,11,0.14472
,,00477.409840,C3_24,7,0.08264
,,00477.445200,C3_43,6,0.04888
,,00478.307840,A2_44,9,0.1324
,,00479.611120,B3_22,5,0.21048
,,00479.346800,A4_33,14,0.38504
,,00480.078080,A4_33,7,0.16992
,,00480.660960,A2_44,7,0.25688
,,00482.733360,A2_44,8,0.10464
,,00484.282000,C3_24,10,0.07272
,,00484.269280,C3_43,6,0.02264
,,00484.242560,C3_22,6,0.18376
