Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00034.121760,B3_22,8,0.13168
,,00034.148560,B3_32,6,0.08424
,,00034.075680,D5_13,6,0.14144
,,00034.049920,D5_33,19,0.28272
,,00034.146960,D5_43,11,0.13368
,,00034.193920,D5_44,6,0.14896
,,00034.152640,D5_21,7,0.0664
,,00034.051360,D5_41,15,0.36392
,,00034.217200,D5_12,13,0.50368
,,00035.191440,C1_11,15,0.11448
,,00035.208320,C1_22,6,0.11048
,,00035.137360,C1_42,13,0.17408
,,00035.009840,A2_44,13,0.1848
,,00035.116080,B5_12,15,0.18896
,,00035.218720,B5_44,8,0.02304
,,00035.129600,B5_22,9,0.14256
,,00035.247520,A5_13,11,0.20128
,,00035.601280,D5_12,12,0.28376
,,00035.595760,D5_13,10,0.20544
,,00035.718240,D5_33,14,0.12208
,,00035.724320,D5_43,8,0.05208
,,00035.732720,D5_41,8,0.06992
,,00035.572960,A5_13,10,0.53472
,,00036.171280,B6_23,5,0.05808
,,00036.246480,B6_41,5,0.2132
,,00036.810560,B3_32,5,0.0784
,,00036.227600,A5_13,17,0.62504
,,00036.826240,B3_22,7,0.09304
,,00037.171440,C5_13,7,0.17752
,,00037.279360,C5_43,5,0.15392
,,00038.006240,A2_44,8,0.35496
,,00038.355760,C1_21,8,0.06104
,,00038.365120,C1_11,28,0.26104
,,00038.365680,C1_22,14,0.09136
,,00038.350640,C1_23,26,0.24104
,,00038.290240,C1_24,5,0.1124
,,00038.348720,C1_43,6,0.14904
,,00038.357920,C1_42,40,0.3388
,,00038.520080,C3_43,6,0.1868
,,00040.141120,C1_11,12,0.22432
,,00040.138720,C1_23,8,0.16464
,,00040.077200,C1_42,20,0.25504
,,00040.802880,D5_12,5,0.18336
,,00042.994960,C3_43,15,0.14528
,,00043.123440,C3_14,5,0.03128
,,00042.987760,C3_24,12,0.17456
,,00044.527920,B1_21,9,0.06488
,,00044.520720,B1_31,11,0.09336
,,00044.523600,B1_12,8,0.11128
,,00044.499360,B1_13,7,0.07392
,,00044.531680,B1_32,5,0.0304
,,00044.510720,B1_43,33,0.19016
,,00044.464720,B1_14,54,0.59856
,,00044.910960,B6_23,5,0.05312
,,00045.183200,B5_12,6,0.11464
,,00045.231680,B5_22,5,0.14408
,,00044.987440,B6_41,5,0.23288
,,00045.200480,B1_14,7,0.24048
,,00045.213280,B5_44,6,0.19472
,,00045.558080,B1_14,16,0.30376
,,00046.007440,C3_12,5,0.1172
,,00046.105280,D5_12,6,0.11536
,,00046.086080,D5_33,6,0.08296
,,00046.143760,D5_43,7,0.13616
,,00048.978320,D3_41,6,0.13352
,,00049.282400,D3_12,8,0.1928
,,00049.526240,D3_42,5,0.08952
,,00050.786080,A1_41,37,0.2388
,,00051.039120,D3_42,9,0.2224
,,00051.361680,D2_31,11,0.22896
,,00051.450000,D2_21,9,0.26728
,,00051.318080,D2_23,30,0.50336
,,00051.658000,A2_44,9,0.22936
,,00052.100400,A1_41,6,0.15712
,,00051.349920,D2_34,30,0.9196
,,00052.109120,A1_12,9,0.3096
,,00051.801680,A1_43,23,0.69312
,,00051.955680,D2_21,23,0.74704
,,00052.721120,C3_24,6,0.0288
,,00053.013920,C4_23,6,0.06656
,,00053.109440,B3_22,7,0.04896
,,00053.023440,C4_42,8,0.13576
,,00053.040880,C4_41,9,0.14584
,,00054.774640,B6_23,6,0.12152
,,00055.097840,C2_41,25,0.24328
,,00055.117120,C2_21,10,0.06064
,,00055.125840,C2_31,6,0.04152
,,00055.123920,C2_22,11,0.06288
,,00055.118400,C2_23,8,0.03736
,,00055.114800,C2_33,8,0.05
,,00055.119840,C2_43,11,0.064
,,00055.298880,D5_13,5,0.06984
,,00055.340720,D5_43,5,0.04952
,,00055.310160,D5_33,9,0.13264
,,00056.130640,C2_41,5,0.13424
,,00056.053040,C3_12,6,0.13552
,,00056.591840,D4_43,16,0.18488
,,00056.618080,D4_32,6,0.15304
,,00056.563040,D4_21,19,0.14824
,,00057.316320,D5_12,7,0.2052
,,00057.321200,D5_33,5,0.11216
,,00057.398000,D5_43,5,0.07504
,,00057.513600,D4_21,5,0.22464
,,00057.987600,B6_23,6,0.11496
,,00057.968560,B6_21,9,0.19328
,,00058.442240,D5_33,12,0.19448
,,00058.493040,D5_34,7,0.12208
,,00058.476800,D5_43,9,0.1284
,,00058.513520,D5_44,5,0.12048
,,00058.460240,D5_41,24,0.1552
,,00058.523040,D5_12,13,0.47784
,,00058.054960,B6_41,28,0.99688
,,00059.522640,A6_23,8,0.10032
,,00059.868080,B5_44,8,0.02608
,,00059.678160,B5_22,5,0.14584
,,00059.537280,A6_24,13,0.23544
,,00059.526960,B1_14,23,0.37536
,,00059.905280,B3_22,12,0.21608
,,00059.739760,B5_12,10,0.19048
,,00060.240480,B6_14,5,0.15312
,,00060.192400,B6_21,5,0.11328
,,00060.306960,D5_12,5,0.13704
,,00060.197360,B6_23,13,0.23384
,,00060.254000,B6_41,15,0.64112
,,00061.618800,D5_12,5,0.1912
,,00061.707520,D5_43,5,0.10296
,,00063.026160,D5_33,7,0.11232
,,00063.650320,C3_43,26,0.18432
,,00063.695120,C3_14,46,0.28992
,,00063.626240,C3_24,33,0.3264
,,00063.713760,C3_22,22,0.54656
,,00064.434960,C3_43,6,0.14664
,,00064.348640,B6_21,5,0.116
,,00063.720560,C3_12,58,1.06632
,,00064.602880,C3_22,8,0.18904
,,00064.325840,C3_24,23,0.40264
,,00065.051520,C3_43,28,0.33208
,,00064.996400,D5_33,7,0.16512
,,00065.087200,D5_43,5,0.13576
,,00065.160160,B1_14,28,0.3336
,,00065.303200,B1_43,9,0.14864
,,00064.977520,C3_24,15,0.47208
,,00066.150080,C6_33,7,0.22088
,,00066.150720,C6_34,7,0.198
,,00066.429360,D5_33,7,0.17928
,,00066.489840,D5_41,7,0.06448
,,00068.325600,C4_42,7,0.15944
,,00069.135520,B6_21,5,0.0572
,,00069.566400,D6_32,13,0.2384
,,00069.893920,D6_33,8,0.27552
,,00070.377520,D2_21,9,0.19816
,,00071.151840,D5_43,8,0.10808
,,00071.102160,B6_21,5,0.09104
,,00071.996480,D2_21,6,0.17296
,,00072.957440,D4_21,5,0.10232
,,00073.127440,D4_32,6,0.09824
,,00073.086480,B6_23,11,0.22552
,,00073.115280,B6_21,7,0.13384
,,00073.417760,A2_44,9,0.146
,,00074.064000,B1_31,6,0.08368
,,00074.020000,B1_12,8,0.09416
,,00074.063360,B1_42,5,0.02296
,,00074.043600,B1_43,29,0.1996
,,00074.012000,B1_14,46,0.85488
,,00075.006400,D5_13,5,0.07232
,,00075.010800,D5_33,9,0.0996
,,00075.054400,D5_43,6,0.09384
,,00075.235040,C3_24,6,0.06208
,,00075.166960,C3_43,7,0.05504
,,00075.753520,B6_23,5,0.12784
,,00075.685760,B6_21,10,0.18656
,,00078.374080,B3_22,9,0.20488
,,00078.372720,B3_32,6,0.08568
,,00078.575680,B4_23,20,0.25616
,,00078.491360,B4_43,37,0.35192
,,00078.624720,B4_44,6,0.052
,,00078.662560,A2_44,13,0.3388
,,00079.864320,A1_43,8,0.16544
,,00079.906160,D2_21,10,0.22976
,,00079.885680,D2_31,8,0.11824
,,00079.842560,D5_12,6,0.11856
,,00079.849360,D5_43,6,0.0776
,,00079.933200,D2_23,26,0.30744
,,00079.979840,D2_34,26,0.79232
,,00081.507680,B5_12,10,0.1308
,,00081.510640,B5_22,7,0.16128
,,00082.840480,D2_34,5,0.07048
,,00083.104480,B6_23,6,0.06744
,,00083.143120,B6_21,6,0.09432
,,00083.459360,D5_12,5,0.14104
,,00083.509760,D5_43,6,0.08112
,,00083.180880,B6_41,7,0.35712
,,00084.035040,D2_34,9,0.18984
,,00085.585760,B2_32,6,0.2012
,,00086.205200,B5_12,13,0.174
,,00086.267280,B5_22,5,0.1184
,,00086.232720,C3_43,9,0.3112
,,00086.364480,B5_44,5,0.09704
,,00086.554880,D3_42,5,0.18808
,,00087.370960,D2_21,12,0.33976
,,00088.312480,D3_22,7,0.07192
,,00088.280960,D3_41,6,0.1288
,,00089.839840,D5_33,6,0.13912
,,00090.119600,C3_12,11,0.13144
,,00090.211840,C3_22,6,0.0624
,,00090.198720,C3_14,13,0.10224
,,00090.140400,C3_24,20,0.1428
,,00090.113200,C3_43,10,0.12064
,,00094.031680,B2_32,12,0.24968
,,00094.773200,D3_42,6,0.18872
,,00094.843280,D5_13,6,0.07792
,,00094.894960,D5_33,8,0.0836
,,00094.890720,D5_43,9,0.13304
,,00094.788480,B6_23,5,0.16616
,,00095.884000,D4_43,10,0.15024
,,00095.874400,D4_32,10,0.20976
,,00095.763360,D4_21,21,0.3228
,,00096.306240,D4_21,13,0.51144
,,00097.189040,B2_32,16,0.31776
,,00097.556000,D5_33,8,0.11728
,,00097.579760,D5_43,7,0.11208
,,00098.375840,B2_31,8,0.20528
,,00099.741120,B5_21,5,0.13712
,,00099.741040,B5_22,13,0.1504
,,00099.725920,B5_23,16,0.23504
,,00099.752560,B5_24,13,0.19864
,,00099.749840,B5_42,8,0.20056
,,00100.156160,D5_12,5,0.10712
,,00100.184560,D5_33,10,0.08952
,,00100.186640,D5_43,10,0.106
,,00100.309760,B1_43,20,0.33376
,,00100.386080,A1_43,5,0.09408
,,00100.369840,A3_32,5,0.11568
,,00099.758480,B5_44,82,0.688
,,00100.637120,B5_22,7,0.24008
,,00100.712480,D4_21,10,0.19528
,,00100.939120,B5_44,5,0.11992
,,00100.213120,B1_14,64,0.99976
,,00100.340800,A3_34,55,1.05208
,,00099.724160,B5_12,113,1.46632
,,00101.679040,A6_23,7,0.09992
,,00101.672240,A6_24,9,0.11216
,,00101.767280,B6_21,7,0.15528
,,00102.664880,B5_12,7,0.25344
,,00104.686640,C2_21,14,0.17408
,,00104.722400,C2_31,6,0.09712
,,00104.728880,C2_22,11,0.12648
,,00104.680560,C2_23,7,0.13392
,,00104.718400,C2_33,6,0.1492
,,00104.664800,C2_41,23,0.23648
,,00104.702320,B6_21,5,0.21888
,,00105.686640,B3_22,12,0.15816
,,00105.711760,B3_32,8,0.09216
,,00105.748880,D5_12,5,0.1924
,,00106.294000,B2_32,6,0.2328
,,00106.977840,B3_22,13,0.28544
,,00107.077040,B3_42,6,0.13664
,,00107.163440,D5_13,5,0.1516
,,00107.222800,D5_33,8,0.11568
,,00107.278560,D5_43,5,0.10336
,,00108.619680,D2_21,8,0.18312
,,00108.665920,D2_23,6,0.06408
,,00108.648240,B2_32,5,0.13872
,,00108.454080,B3_22,9,0.23152
,,00108.520960,B3_42,6,0.17504
,,00108.911440,A5_13,5,0.08816
,,00109.049840,C3_22,6,0.15848
,,00110.586560,B5_12,19,0.18768
,,00110.542240,B5_23,6,0.18912
,,00110.588960,B5_22,7,0.15256
,,00112.412000,C1_11,11,0.2088
,,00112.465920,C1_22,6,0.08192
,,00112.283600,C1_43,7,0.25736
,,00112.920640,B5_12,8,0.17688
,,00113.904800,D5_12,7,0.11944
,,00113.906720,D5_33,5,0.05056
,,00114.151280,D4_21,9,0.14712
,,00117.615280,C6_33,6,0.17624
,,00117.606960,C6_34,6,0.10312
,,00117.612400,C6_41,5,0.04024
,,00118.032320,D5_12,6,0.10904
,,00118.047520,D5_13,6,0.1024
,,00117.991680,D5_33,9,0.15736
,,00118.065120,D5_43,8,0.15112
,,00118.512400,D2_21,6,0.12944
,,00118.991600,B2_34,5,0.17416
,,00118.934560,B2_32,8,0.29888
,,00120.212800,C6_13,5,0.16336
,,00120.423840,D5_33,19,0.37968
,,00120.608560,D5_43,8,0.14608
,,00120.609600,D5_44,8,0.07
,,00120.588800,D5_21,7,0.14624
,,00120.588640,D5_41,24,0.1648
,,00120.627600,D5_12,20,0.6012
,,00121.499040,B5_12,8,0.12592
,,00121.530720,B5_22,7,0.0964
,,00121.331440,D5_12,10,0.19592
,,00121.305600,D5_13,14,0.28616
,,00121.281120,D5_33,27,0.3424
,,00121.350080,D5_43,19,0.26824
,,00121.349840,D5_41,11,0.13312
,,00122.906720,D5_12,7,0.36848
,,00123.780640,A3_32,7,0.0528
,,00123.700960,A3_44,5,0.12024
,,00123.702240,A3_34,40,0.96768
,,00126.138960,B5_14,6,0.15016
,,00126.133520,B5_12,18,0.166
,,00126.144240,B5_22,8,0.11448
,,00126.710320,D4_21,5,0.04952
,,00126.758160,D5_12,5,0.27128
,,00128.004880,D5_13,7,0.03616
,,00128.000960,D5_33,15,0.0636
,,00127.949280,D5_43,7,0.11296
,,00127.930640,D5_21,5,0.0892
,,00127.972000,D5_41,5,0.07872
,,00128.320560,B2_31,6,0.07776
,,00128.127120,B5_12,7,0.17088
,,00127.966480,D5_12,11,0.19104
,,00128.380640,A3_34,7,0.15936
,,00128.822160,C3_24,6,0.04992
,,00129.311280,D5_43,6,0.07304
,,00129.300080,D5_12,6,0.11488
,,00129.321600,D5_33,6,0.08784
,,00129.632320,B5_14,5,0.12464
,,00129.670640,B5_23,6,0.11936
,,00129.613760,B5_42,5,0.09752
,,00129.603920,B5_22,15,0.17536
,,00129.607520,B5_12,47,0.42152
,,00129.635600,B5_24,12,0.27768
,,00130.155840,B5_12,5,0.06632
,,00129.645760,B5_44,65,0.65136
,,00130.234400,B5_22,7,0.30848
,,00130.646560,B5_12,8,0.28264
,,00130.852080,D5_12,6,0.13072
,,00130.833040,D5_33,8,0.12336
,,00130.858000,D5_43,8,0.09824
,,00130.835840,D5_41,6,0.07824
,,00132.151760,B2_32,5,0.25416
,,00132.928960,A1_41,13,0.05784
,,00132.932160,A1_12,9,0.14584
,,00132.904320,A1_43,7,0.14064
,,00132.853040,D5_12,7,0.21504
,,00132.778800,D5_33,9,0.28696
,,00132.851440,D5_43,6,0.17624
,,00133.462080,D4_32,6,0.1196
,,00133.208320,D4_21,20,0.35424
,,00133.850080,A2_21,6,0.08168
,,00133.808560,A2_33,7,0.1112
,,00133.846080,A2_42,5,0.0756
,,00133.762320,A6_24,10,0.1384
,,00133.724240,A2_44,31,0.44432
,,00134.295920,A2_44,5,0.20672
,,00134.603200,A2_44,8,0.3064
,,00135.017680,A2_44,11,0.5084
,,00135.734560,A1_22,6,0.26608
,,00135.879280,A2_44,5,0.21688
,,00136.076240,A1_43,8,0.31192
,,00136.262960,D2_21,5,0.1096
,,00135.785760,D1_42,29,0.80424
,,00136.006960,A1_41,30,0.41376
,,00136.247200,A2_44,5,0.25536
,,00136.367520,D5_33,10,0.15032
,,00136.415120,D5_43,6,0.07936
,,00136.304320,B6_23,6,0.14384
,,00136.358400,B6_21,6,0.13592
,,00136.296720,B6_41,6,0.294
,,00136.622720,A2_44,6,0.22224
,,00136.965520,C1_11,24,0.13648
,,00136.951040,C1_22,10,0.11936
,,00136.969120,C1_23,8,0.0716
,,00136.920880,C1_24,6,0.11656
,,00136.884880,C1_43,9,0.21184
,,00136.965360,C1_42,17,0.12632
,,00136.935760,A1_43,12,0.2348
,,00137.131840,A1_44,5,0.18904
,,00137.155200,A2_44,5,0.2884
,,00137.800480,A2_44,5,0.26808
,,00138.214000,D4_21,12,0.18192
,,00139.140480,B5_12,10,0.15768
,,00139.137760,B5_22,8,0.12088
,,00139.361120,D5_12,5,0.07888
,,00139.394080,D5_13,5,0.08744
,,00139.388400,D5_33,8,0.09864
,,00139.394880,D5_43,10,0.09712
,,00139.961680,A3_34,19,0.18328
,,00140.049200,A3_32,5,0.0504
,,00140.518560,B1_13,6,0.07568
,,00140.341840,A3_34,5,0.2404
,,00140.541360,B1_31,7,0.15736
,,00140.541040,B1_12,9,0.11104
,,00140.532400,B1_43,26,0.2572
,,00140.497200,B1_14,49,0.89152
,,00141.424400,B3_22,5,0.11688
,,00141.401440,B3_32,6,0.13928
,,00141.422480,B3_42,5,0.14448
,,00141.304720,A3_34,6,0.15144
,,00141.566480,A3_34,5,0.1364
,,00143.945280,D4_21,15,0.13896
,,00144.875520,B5_12,10,0.1416
,,00144.882320,B5_22,5,0.10792
,,00144.872320,B6_41,5,0.2464
,,00145.143680,B3_32,5,0.19944
,,00145.273360,B1_14,14,0.31656
,,00145.150240,B3_22,10,0.29704
,,00146.500720,D2_21,6,0.14232
,,00147.053920,B3_22,5,0.05816
,,00147.382000,B3_41,6,0.06176
,,00147.294960,B3_34,5,0.16176
,,00147.392800,B3_32,6,0.2004
,,00147.302880,B3_42,22,0.30336
,,00147.249840,B3_22,58,0.53864
,,00148.011600,B3_22,9,0.27472
,,00147.833760,B3_44,9,0.36592
,,00148.390880,B3_22,18,0.45744
,,00148.783840,D5_12,5,0.10376
,,00148.707520,D5_33,7,0.14752
,,00148.789600,D5_43,6,0.11032
,,00148.854960,A1_22,6,0.28312
,,00148.956160,B3_22,12,0.47232
,,00149.972800,B5_12,11,0.29144
,,00150.165040,B5_44,6,0.01864
,,00150.238640,A2_44,21,0.29504
,,00150.300720,A5_13,8,0.15848
,,00150.339440,D6_32,11,0.2368
,,00150.197120,B3_22,9,0.51832
,,00151.033040,C3_22,6,0.17032
,,00151.068160,C3_24,10,0.08688
,,00150.721440,D6_33,13,0.64216
,,00151.311920,C3_22,7,0.25728
,,00151.518320,B3_22,5,0.2196
,,00151.695120,A3_34,5,0.17208
,,00152.023200,C3_12,5,0.1036
,,00152.022720,C3_24,17,0.11128
,,00151.838160,C3_43,10,0.1836
,,00151.870560,D4_21,15,0.28664
,,00153.029200,D5_13,6,0.08072
,,00153.069520,D5_33,5,0.0304
,,00153.078640,B2_31,6,0.17264
,,00153.232320,C3_12,17,0.11128
,,00153.237440,C3_24,26,0.14008
,,00153.211440,C3_43,22,0.09464
,,00152.927840,D5_12,7,0.24272
,,00153.088640,D5_43,6,0.086
,,00153.239600,C3_14,35,0.1936
,,00153.226000,C3_22,21,0.44544
,,00154.054080,B1_14,30,0.22656
,,00154.060960,B1_43,10,0.19624
,,00154.236640,C3_22,6,0.18336
,,00154.660640,C3_13,5,0.22352
,,00154.568800,C3_43,33,0.25208
,,00154.626800,C3_22,12,0.38688
,,00154.643600,C3_14,41,0.41024
,,00154.125440,C3_24,54,0.84864
,,00155.208400,B2_32,6,0.12592
,,00154.517920,C3_12,80,1.01288
,,00155.646560,C3_12,16,0.32016
,,00155.876000,C3_14,8,0.04984
,,00155.672560,C3_24,27,0.47248
,,00155.653840,C3_43,34,0.436
,,00156.120960,C3_12,7,0.20768
,,00158.363680,D4_43,26,0.20584
,,00158.381440,D4_32,11,0.18704
,,00158.378960,D4_44,8,0.06272
,,00158.307680,D4_21,36,0.27376
,,00158.935760,D4_21,17,0.61752
,,00159.662480,D5_12,6,0.094
,,00159.667440,D5_33,6,0.0372
,,00159.674400,D5_43,10,0.11456
,,00160.054320,D4_43,12,0.276
,,00160.093680,D4_32,5,0.11704
,,00160.084240,D4_44,5,0.14464
,,00160.032720,D4_31,7,0.19336
,,00159.850000,D4_21,29,0.5704
,,00161.302800,B1_14,26,0.28816
,,00163.564800,D2_21,5,0.10976
,,00164.590080,B2_32,7,0.12544
,,00164.609520,D5_12,7,0.13168
,,00164.633680,D5_13,5,0.07
,,00164.636160,D5_33,5,0.06632
,,00164.661520,D5_43,7,0.07792
,,00165.655200,D2_21,6,0.12712
,,00166.753440,D4_43,9,0.11576
,,00166.716640,D4_32,8,0.15304
,,00166.798160,D4_21,12,0.38376
,,00169.498320,A3_34,51,0.8656
,,00170.532640,B6_23,7,0.09824
,,00170.684240,D5_13,7,0.16784
,,00170.774560,D5_43,7,0.08216
,,00170.612560,B6_24,7,0.19824
,,00170.573680,B6_21,13,0.17608
,,00170.636640,D5_33,23,0.43208
,,00170.750720,D5_21,11,0.15512
,,00170.795280,D5_41,12,0.15416
,,00170.611120,B6_14,11,0.3824
,,00171.149920,B3_22,5,0.0392
,,00170.694800,D5_12,30,1.0584
,,00171.441760,D5_33,8,0.21056
,,00170.800720,B6_23,27,1.00984
,,00170.670720,B6_41,35,1.36592
,,00172.580400,D5_13,8,0.31488
,,00172.680480,D5_33,6,0.19488
,,00172.870480,B5_12,10,0.23256
,,00173.011600,B5_44,11,0.05544
,,00172.930800,B5_22,5,0.07984
,,00172.771920,D5_12,7,0.2436
,,00174.049680,D5_12,5,0.17472
,,00174.312000,A3_34,5,0.11864
,,00175.932880,B6_21,6,0.18632
,,00176.797600,D5_13,7,0.06648
,,00176.796000,D5_33,6,0.0992
,,00178.343440,D2_21,5,0.14552
,,00178.518480,B6_23,13,0.32504
,,00178.528560,B6_21,9,0.19448
,,00178.533200,B6_41,10,0.4508
,,00179.589360,C2_41,5,0.09344
,,00180.940480,B5_14,5,0.15104
,,00180.950320,B5_12,13,0.12864
,,00180.951760,B5_22,9,0.12696
,,00181.876400,D1_42,7,0.08168
,,00181.974080,B1_14,29,0.21232
,,00181.975520,B1_43,13,0.17688
,,00183.031520,C4_23,8,0.07824
,,00183.027680,C4_42,15,0.24768
,,00183.044480,C4_21,5,0.19456
,,00183.029600,C4_41,10,0.16048
,,00183.769040,A1_41,30,0.57976
,,00184.298080,A1_44,5,0.0748
,,00184.166240,A1_43,10,0.43936
,,00184.666480,D2_31,7,0.06848
,,00184.603040,D2_23,29,0.24544
,,00184.848080,A1_43,5,0.17008
,,00184.668800,D2_34,29,0.49968
,,00184.643760,D2_21,35,0.91184
,,00185.417360,A5_13,8,0.19608
,,00185.748480,D5_43,5,0.0484
,,00185.935600,C3_12,6,0.18408
,,00186.001040,C3_22,8,0.13064
,,00186.097280,C3_43,5,0.01672
,,00185.708880,B6_21,8,0.2684
,,00186.113200,C3_24,5,0.04944
,,00186.536080,A1_43,5,0.22256
,,00186.618080,D2_21,23,0.29712
,,00186.649840,D2_34,11,0.27272
,,00187.005760,A6_23,8,0.14328
,,00187.161920,C4_41,6,0.14336
,,00187.041440,A6_24,14,0.35184
,,00187.401200,B2_31,5,0.08672
,,00187.220960,C4_42,7,0.20632
,,00187.353200,B5_12,13,0.13472
,,00187.750800,B2_32,5,0.3324
,,00188.481520,B3_22,12,0.10024
