Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00043.542560,B2_31,9,0.30472
,,00043.736960,B2_32,6,0.35368
,,00043.880160,B5_14,7,0.16424
,,00043.879520,B5_12,14,0.16896
,,00043.940640,B5_44,10,0.11696
,,00043.922320,B5_22,10,0.1256
,,00044.421360,A1_41,26,0.36832
,,00044.919200,D4_21,5,0.06864
,,00045.349040,D6_32,13,0.20576
,,00045.237760,D6_33,12,0.4308
,,00046.220800,D4_21,5,0.13736
,,00045.986320,D6_33,7,0.39128
,,00046.212080,A1_41,5,0.27704
,,00046.254400,A1_12,8,0.18768
,,00046.168960,A1_43,18,0.50936
,,00046.546880,D6_33,5,0.15856
,,00046.794400,D1_42,18,0.48448
,,00047.717520,D3_41,8,0.25
,,00047.710800,D3_32,16,0.31128
,,00047.928560,D5_33,7,0.05832
,,00047.948240,D5_43,6,0.09984
,,00047.712960,D3_42,19,0.53136
,,00049.016240,B1_31,8,0.08736
,,00049.045360,B1_12,5,0.05704
,,00048.971600,B1_14,35,0.17496
,,00049.028080,B1_32,6,0.06624
,,00048.971280,D4_32,14,0.11152
,,00048.964240,D4_44,5,0.06312
,,00048.971760,D4_31,8,0.09984
,,00049.013840,B1_43,18,0.16496
,,00049.178000,B3_41,5,0.09376
,,00049.136480,B3_42,13,0.20312
,,00048.950960,D4_43,29,0.21904
,,00048.923920,D4_21,27,0.33048
,,00049.117840,B3_22,24,0.45584
,,00049.294960,A3_34,22,0.2632
,,00049.635040,C2_41,26,0.24376
,,00049.654720,C2_21,13,0.11912
,,00049.652720,C2_31,8,0.06032
,,00049.646400,C2_22,13,0.08984
,,00049.619840,C2_23,10,0.16848
,,00049.644320,C2_33,11,0.1348
,,00049.635440,C2_43,8,0.08744
,,00049.651440,C2_42,8,0.04768
,,00049.763040,B1_14,5,0.2276
,,00049.364320,D4_21,21,0.79328
,,00050.178880,B1_14,28,0.37512
,,00050.503280,B3_22,23,0.5272
,,00050.817840,B3_32,6,0.14208
,,00051.643040,D4_43,5,0.1324
,,00051.638160,D4_21,5,0.11864
,,00052.209600,A4_41,5,0.07512
,,00053.073440,D4_43,13,0.2476
,,00053.120080,B3_22,13,0.2888
,,00053.271200,B3_42,10,0.13536
,,00053.121840,D4_21,15,0.49264
,,00053.717680,D4_21,9,0.30352
,,00053.848960,B2_31,11,0.31264
,,00054.017520,B2_32,6,0.30024
,,00054.501360,D2_21,5,0.21864
,,00054.476400,D2_23,16,0.19656
,,00054.441520,B2_32,5,0.2388
,,00054.826720,C3_24,6,0.04264
,,00054.480000,C3_43,5,0.1936
,,00054.759120,B2_11,9,0.26032
,,00054.892560,B2_32,7,0.20184
,,00055.912960,B2_31,5,0.09104
,,00056.562480,D5_13,8,0.06296
,,00056.575280,D5_33,6,0.04648
,,00056.582480,D5_43,10,0.18536
,,00056.955680,D4_32,6,0.15624
,,00056.931360,D4_21,6,0.1792
,,00058.536800,B1_14,16,0.25648
,,00058.857760,D4_43,5,0.08464
,,00058.848000,D4_21,6,0.12984
,,00059.855040,B3_42,6,0.17968
,,00059.910000,C4_42,6,0.1296
,,00059.942800,C4_41,8,0.08056
,,00060.439680,D2_21,11,0.12784
,,00060.312320,B2_32,5,0.2784
,,00060.945600,A3_34,10,0.16448
,,00060.791920,D5_33,6,0.13224
,,00061.575680,B3_22,5,0.08208
,,00062.294880,B6_41,6,0.32896
,,00062.786560,B3_22,5,0.04272
,,00063.548080,D5_33,5,0.0244
,,00063.368160,A6_24,5,0.12496
,,00063.450720,D4_43,8,0.20808
,,00063.552240,D4_32,5,0.18368
,,00063.551440,D4_21,9,0.13072
,,00063.550560,D5_43,5,0.12072
,,00064.020640,C3_43,5,0.18992
,,00065.004080,A5_13,6,0.24104
,,00065.323680,B3_22,9,0.07752
,,00065.333040,B3_32,6,0.09144
,,00065.328720,B3_42,5,0.08
,,00065.632880,D2_21,7,0.1264
,,00065.570080,D2_34,5,0.16264
,,00065.398960,A5_13,7,0.286
,,00065.789600,A5_13,6,0.18808
,,00066.607440,A5_13,13,0.56304
,,00067.496640,D5_13,5,0.11656
,,00067.572640,D5_43,7,0.17072
,,00067.856640,A5_13,7,0.29816
,,00069.823760,D4_43,6,0.11504
,,00069.796640,D4_32,7,0.19152
,,00069.824160,D4_21,11,0.14176
,,00072.990880,B1_43,6,0.15712
,,00072.940000,B1_14,27,0.31888
,,00074.306560,D4_43,6,0.05912
,,00074.265680,D4_21,7,0.10936
,,00074.369920,D4_32,5,0.0476
,,00079.376560,C1_11,20,0.11176
,,00079.366160,C1_22,9,0.08488
,,00079.327200,C1_43,5,0.08328
,,00079.371840,C1_42,10,0.1224
,,00079.454800,A2_44,22,0.40176
,,00080.259600,B6_21,6,0.06936
,,00080.252000,B6_41,8,0.27696
,,00081.542960,C3_22,5,0.0804
,,00081.254080,C3_24,6,0.15504
,,00082.772640,C3_43,5,0.11336
,,00083.131360,A2_44,18,0.25488
,,00083.511360,D2_21,6,0.19336
,,00084.669520,D5_13,7,0.1632
,,00084.769760,D5_33,7,0.08584
,,00084.786960,D5_43,5,0.08704
,,00085.727440,C4_41,9,0.12864
,,00085.749040,C4_42,5,0.18624
,,00086.764480,A2_44,8,0.23216
,,00087.432560,D5_33,5,0.06792
,,00088.872640,B3_22,5,0.0676
,,00089.992160,C3_24,6,0.03248
,,00091.106080,C3_14,6,0.03984
,,00091.099680,C3_24,7,0.03872
,,00091.093120,B1_14,14,0.15248
,,00091.089200,C3_12,10,0.12928
,,00091.077600,C3_43,8,0.12656
,,00091.354400,C2_41,13,0.17392
,,00091.375200,A2_44,8,0.19128
,,00091.102000,C3_22,17,0.4908
,,00091.431600,B3_22,12,0.09896
,,00091.443200,B3_32,7,0.13296
,,00091.919760,C3_43,6,0.18584
,,00093.540000,D2_21,8,0.20584
,,00094.254880,D4_21,5,0.11792
,,00094.565360,D4_21,9,0.17152
,,00096.193600,A2_44,11,0.23576
,,00096.267840,B5_12,13,0.18792
,,00096.342880,B5_44,16,0.10952
,,00096.285280,B5_22,8,0.17064
,,00097.691600,C3_24,6,0.04752
,,00097.665840,C3_43,9,0.02744
,,00097.846240,A2_44,7,0.19768
,,00097.724640,C3_22,10,0.29416
,,00098.101120,B2_31,5,0.0816
,,00098.151280,B2_32,6,0.14464
,,00098.918480,A1_41,15,0.20848
,,00099.567520,A6_23,9,0.18
,,00099.531280,A6_24,6,0.24032
,,00099.821840,D6_32,11,0.1348
,,00099.746240,D6_33,18,0.72008
,,00100.549600,D5_13,5,0.102
,,00100.578080,D5_33,10,0.07472
,,00100.585600,D5_43,11,0.0872
,,00100.789680,A2_44,12,0.2036
,,00101.576240,D4_21,12,0.20152
,,00101.999200,D5_34,5,0.05784
,,00101.993200,D5_44,5,0.06008
,,00101.976880,D5_21,9,0.10064
,,00101.989840,D5_13,6,0.182
,,00101.911920,D5_33,38,0.29032
,,00101.988000,D5_43,25,0.24488
,,00101.965840,D5_41,31,0.2232
,,00102.452320,B1_21,5,0.05712
,,00102.456000,B1_31,11,0.05472
,,00102.446080,B1_12,10,0.07896
,,00102.448000,B1_13,5,0.05592
,,00102.458560,B1_22,5,0.05872
,,00102.432400,B1_43,24,0.19616
,,00102.422480,C3_22,8,0.23688
,,00101.930400,D5_12,33,0.97712
,,00103.131840,D5_12,9,0.24648
,,00103.142800,D5_43,6,0.1688
,,00103.074800,D5_41,9,0.2916
,,00103.011600,D5_33,17,0.42088
,,00103.482000,D5_12,8,0.30784
,,00102.395040,B1_14,98,1.58504
,,00104.030960,B6_21,6,0.15064
,,00104.314800,A3_34,50,1.05688
,,00105.009280,B6_41,8,0.3368
,,00105.285200,B1_14,5,0.32304
,,00106.155840,D4_21,9,0.2172
,,00106.402080,B3_22,8,0.10592
,,00106.234800,A3_34,11,0.38152
,,00106.799440,D4_21,5,0.12512
,,00107.560640,A2_44,9,0.14296
,,00108.745120,D5_12,9,0.13112
,,00108.686400,D5_13,10,0.14968
,,00108.744000,D5_33,14,0.13008
,,00108.757440,D5_43,11,0.11496
,,00108.756560,D5_41,8,0.08704
,,00109.706800,B3_22,11,0.13256
,,00109.716000,B3_32,7,0.17456
,,00110.071360,A2_44,5,0.1604
,,00110.063360,D5_12,5,0.15688
,,00110.650720,C3_22,7,0.21232
,,00110.548080,C3_24,8,0.13048
,,00110.561760,C3_43,5,0.10712
,,00111.345280,B3_41,8,0.09288
,,00111.197600,B3_22,29,0.39088
,,00111.264160,B3_34,5,0.1612
,,00111.252720,B3_42,14,0.27504
,,00111.774080,B3_22,7,0.1328
,,00111.785760,D5_12,5,0.24016
,,00112.013600,A2_44,6,0.23104
,,00112.481200,B3_32,6,0.32856
,,00112.720240,B3_34,6,0.198
,,00112.620560,B3_42,15,0.32384
,,00112.339440,B3_22,58,0.8224
,,00113.216720,D5_12,5,0.08128
,,00113.196640,D5_13,5,0.07944
,,00113.221760,D5_33,8,0.07688
,,00113.229040,D5_43,6,0.0744
,,00114.005440,A3_34,16,0.34064
,,00114.116560,A2_44,7,0.29
,,00113.684640,B3_22,25,0.88368
,,00114.664240,D5_12,8,0.14944
,,00114.627760,D5_13,9,0.1036
,,00114.648080,D5_33,18,0.0992
,,00114.660080,D5_43,11,0.08712
,,00115.666080,B1_31,6,0.05936
,,00115.683680,B1_43,23,0.14472
,,00115.620880,B5_14,5,0.18304
,,00115.590960,B5_12,14,0.26
,,00115.715040,B5_44,8,0.07424
,,00115.608800,B5_22,9,0.25736
,,00115.654000,B1_14,32,0.30352
,,00116.735920,D5_33,8,0.0852
,,00116.814560,A2_44,17,0.32968
,,00116.678000,D5_12,8,0.24248
,,00118.003600,A3_34,5,0.15784
,,00119.692320,D5_12,5,0.14944
,,00119.694800,D5_33,9,0.19248
,,00120.069920,C3_24,9,0.17464
,,00120.487840,B6_21,5,0.13512
,,00120.565120,D2_23,25,0.30632
,,00120.374960,B6_41,9,0.44592
,,00120.806720,A1_43,6,0.18944
,,00120.516320,D2_21,35,0.8572
,,00120.640320,D2_34,30,0.74448
,,00121.521040,D4_21,7,0.09936
,,00121.569200,D4_43,7,0.1016
,,00121.730560,D5_12,6,0.11984
,,00121.732480,D5_13,6,0.0484
,,00121.691360,D5_33,9,0.09784
,,00121.728160,D5_43,10,0.0832
,,00121.719840,D5_41,7,0.09
,,00121.803600,D3_42,10,0.12544
,,00122.533200,D2_21,5,0.28144
,,00122.961200,A2_44,8,0.1376
,,00123.171920,D2_34,6,0.27064
,,00124.826480,A1_41,5,0.03368
,,00124.522560,D5_33,7,0.13992
,,00125.244000,C1_22,7,0.13312
,,00125.168560,C1_43,7,0.22104
,,00125.277040,C1_11,16,0.1232
,,00125.174560,C1_24,6,0.25144
,,00127.354800,A5_13,6,0.08152
,,00127.592560,A5_13,8,0.28976
,,00127.760320,A2_44,5,0.14032
,,00128.410160,B2_31,5,0.07928
,,00128.158080,B3_22,7,0.24664
,,00128.984480,A5_13,9,0.34032
,,00129.487280,B5_14,5,0.13128
,,00129.508000,B5_12,9,0.11104
,,00129.483680,B5_22,6,0.14912
,,00130.066080,A2_44,11,0.19784
,,00130.450000,D4_43,5,0.1068
,,00130.467600,D4_21,6,0.07944
,,00130.595120,B6_21,6,0.1072
,,00130.751920,D4_21,11,0.36704
,,00131.211920,D5_33,7,0.07936
,,00131.233200,D5_43,6,0.0928
,,00132.492720,A2_44,11,0.20104
,,00134.688320,D4_43,5,0.11784
,,00134.613040,D4_21,10,0.21808
,,00134.735680,D5_33,7,0.07752
,,00136.569200,B4_33,6,0.164
,,00136.554880,B4_23,17,0.15992
,,00136.509200,B4_43,31,0.3516
,,00136.594640,B4_44,8,0.0692
,,00137.483440,A2_44,5,0.30248
,,00137.434960,B4_43,10,0.25776
,,00137.744000,B5_12,11,0.25976
,,00138.181120,D5_33,11,0.1056
,,00138.200000,D5_43,7,0.09656
,,00139.644560,C3_24,8,0.13472
,,00139.737440,C3_22,10,0.30432
,,00139.810800,D4_32,9,0.30416
,,00139.576880,D4_43,38,0.71576
,,00139.358080,D4_21,42,1.03816
,,00140.712160,C3_22,11,0.18216
,,00140.773040,C3_24,7,0.04176
,,00140.506560,C3_43,12,0.2632
,,00140.511120,D4_21,8,0.28744
,,00141.052880,D5_13,6,0.06256
,,00141.113120,D5_12,5,0.0888
,,00141.121680,D5_43,6,0.05824
,,00141.878000,A2_44,21,0.21792
,,00141.378320,D4_21,21,0.76104
,,00142.141760,C3_12,6,0.11512
,,00142.206320,C3_22,6,0.16088
,,00141.868320,C3_43,6,0.3076
,,00142.704800,B6_23,8,0.15984
,,00142.666880,B6_21,12,0.13528
,,00142.652000,D2_21,8,0.35616
,,00142.890880,B6_41,7,0.22744
,,00144.275040,D5_33,7,0.06272
,,00144.271680,D5_43,8,0.1112
,,00145.872960,A2_44,6,0.2284
,,00146.088960,D3_42,5,0.11168
,,00146.509280,B2_31,6,0.11416
,,00146.555760,B2_32,8,0.27728
,,00148.968640,C3_12,14,0.15624
,,00148.972160,C3_24,20,0.17272
,,00149.064720,C3_43,11,0.0456
,,00149.078240,C3_22,15,0.14752
,,00149.065600,C3_14,28,0.17872
,,00149.282560,A2_44,14,0.28248
,,00149.878720,C3_22,6,0.11768
,,00149.786800,C3_24,30,0.3352
,,00149.958400,C3_43,5,0.01664
,,00150.128080,A1_41,14,0.08464
,,00149.956400,A1_43,7,0.25192
,,00149.973600,A1_44,6,0.2084
,,00150.158400,C3_12,12,0.46784
,,00150.302960,C3_13,6,0.2676
,,00150.097600,C3_22,12,0.34976
,,00151.304880,A2_44,10,0.24904
,,00151.715680,B2_31,5,0.0892
,,00152.056960,C1_11,8,0.08896
,,00152.029760,B5_14,7,0.11096
,,00152.006560,B5_23,5,0.1364
,,00151.666640,B6_41,8,0.31344
,,00152.005280,B5_12,16,0.20488
,,00152.022000,B5_13,5,0.12904
,,00152.023920,B5_22,11,0.22
,,00153.032960,C2_21,14,0.08744
,,00153.037120,C2_31,9,0.07288
,,00153.010080,C2_22,11,0.1144
,,00153.035120,C2_23,12,0.08528
,,00153.033920,C2_33,7,0.05712
,,00153.029760,C2_43,11,0.11552
,,00153.018320,C2_41,29,0.25872
,,00153.083600,D5_33,8,0.08528
,,00153.134080,D5_43,5,0.1048
,,00153.720160,C1_11,12,0.11544
,,00153.719280,C1_22,8,0.0688
,,00153.688960,C1_43,6,0.18168
,,00153.726240,C1_42,10,0.1032
,,00153.427600,A2_44,7,0.22616
,,00153.706800,C1_24,6,0.23272
,,00153.905200,A2_21,13,0.13232
,,00154.047120,C2_41,9,0.14224
,,00153.782160,A2_44,28,0.61072
,,00154.114880,B5_12,17,0.27888
,,00154.238480,B5_44,11,0.07352
,,00154.109440,B5_22,8,0.2668
,,00154.998880,B6_21,6,0.16368
,,00155.131840,A2_44,11,0.43432
,,00154.990720,B6_41,11,0.50024
,,00155.809680,A2_44,8,0.33216
,,00156.303520,A2_44,10,0.49192
,,00157.514160,B2_31,8,0.12944
,,00157.618560,B2_41,5,0.06152
,,00157.620800,B2_11,7,0.17952
,,00157.558400,B2_32,8,0.28176
,,00157.463120,A2_44,5,0.20552
,,00157.775120,C3_24,9,0.06696
,,00157.688400,C3_43,17,0.09552
,,00158.088160,D5_33,5,0.12584
,,00158.475920,D4_43,6,0.1088
,,00158.539840,D4_21,5,0.09248
,,00158.534960,B2_31,6,0.19944
,,00159.027760,B3_22,11,0.1696
,,00159.152480,B3_42,5,0.09952
,,00159.207200,B6_23,7,0.10656
,,00159.329120,B6_14,6,0.16912
,,00159.232320,B6_21,16,0.23872
,,00159.692160,B6_23,10,0.34088
,,00160.178480,B6_23,10,0.47
,,00159.252320,B6_41,48,1.45944
,,00161.210000,C1_22,5,0.1224
,,00161.557840,B6_21,7,0.2052
,,00161.430720,B6_23,18,0.57904
,,00161.391600,B6_41,17,0.756
,,00162.140160,D5_13,6,0.10008
,,00162.189600,D5_33,5,0.07096
,,00163.160960,B6_23,9,0.13624
,,00163.151200,B6_21,6,0.09096
,,00163.401680,B6_23,5,0.16016
,,00162.703520,B6_41,12,0.71928
,,00164.525200,C6_33,5,0.07032
,,00164.554240,B5_12,14,0.15896
,,00164.543360,B5_22,8,0.17712
,,00164.654560,D5_13,7,0.08192
,,00164.657520,D5_33,5,0.08704
,,00165.171760,B6_41,5,0.26896
,,00165.742000,B3_22,17,0.12312
,,00165.753600,B3_42,10,0.10848
,,00166.577680,B3_22,7,0.0324
,,00167.310160,D4_21,6,0.08496
,,00167.233200,B3_22,12,0.35376
,,00167.527600,A6_23,7,0.12112
,,00167.434000,A6_24,6,0.27752
,,00167.999200,D2_21,6,0.19784
,,00168.034880,D2_31,5,0.11584
,,00167.934240,D2_23,21,0.36776
,,00168.046240,D2_34,9,0.336
,,00168.055920,C3_12,6,0.10152
,,00168.116000,C3_22,6,0.05464
,,00168.107360,C3_14,12,0.06712
,,00168.039120,C3_24,21,0.14032
,,00168.131040,C3_43,9,0.04664
,,00168.495520,D2_34,8,0.35752
,,00169.039360,D5_13,5,0.05336
,,00169.065120,D5_33,5,0.0484
,,00169.066000,D5_43,7,0.13408
,,00169.481440,C3_13,7,0.29152
,,00169.227120,C3_43,39,0.55048
,,00169.925440,C1_11,21,0.14976
,,00169.974880,C1_23,5,0.0604
,,00169.908800,C1_43,5,0.142
,,00169.967600,C1_42,14,0.1492
,,00169.205680,C3_12,58,0.77192
,,00169.393040,C3_14,62,0.6024
,,00169.038480,C3_24,64,0.87888
,,00169.925200,C1_22,13,0.25192
,,00169.607280,C3_22,27,0.71568
,,00169.998080,C3_43,6,0.18216
,,00170.177680,B5_12,13,0.13688
,,00170.163680,B5_22,8,0.15144
,,00170.536960,D2_34,6,0.08288
,,00170.758880,C3_12,7,0.11712
,,00170.958400,D4_21,14,0.17096
,,00170.550880,C3_24,21,0.6624
,,00170.486720,C3_43,31,0.69384
,,00170.973440,D4_43,10,0.23888
,,00171.463840,D5_33,27,0.26424
,,00171.559360,D5_43,17,0.16776
,,00171.561280,D5_21,11,0.14752
,,00171.559920,D5_41,20,0.188
,,00171.716720,D2_21,21,0.27232
,,00171.618720,D5_12,19,0.68224
,,00172.302800,B2_32,7,0.3128
,,00173.341840,D5_41,9,0.2372
,,00173.498320,D5_12,7,0.36368
,,00174.944640,B6_21,7,0.15584
,,00175.194080,D3_42,5,0.07864
,,00174.946160,B6_23,13,0.52384
,,00176.669280,C1_21,5,0.04592
,,00176.631520,C1_11,22,0.16776
,,00176.661680,C1_22,8,0.13312
,,00176.655120,C1_23,9,0.05776
,,00176.645280,C1_43,5,0.1916
,,00176.637520,C1_42,14,0.14648
,,00176.675840,D3_41,7,0.21056
,,00176.690160,D3_32,10,0.18128
,,00176.711200,D3_42,16,0.27712
,,00177.688560,D5_12,5,0.1552
,,00177.594720,D5_13,7,0.23552
,,00177.699760,D5_33,9,0.10976
,,00177.961680,B1_14,33,0.34424
,,00178.093520,B1_43,8,0.09032
,,00178.284880,B2_31,5,0.1104
,,00178.547440,B3_32,5,0.06832
,,00178.533200,B2_32,5,0.29656
,,00178.522880,B3_22,16,0.15952
,,00180.032400,D5_13,6,0.10408
,,00180.086560,D5_12,5,0.1032
,,00180.090240,D5_33,9,0.08128
,,00180.401920,B1_14,5,0.12112
,,00181.247440,A3_34,9,0.1048
,,00182.010320,D5_12,5,0.076
,,00181.998480,D5_13,7,0.06648
,,00182.009440,D5_33,13,0.0644
,,00182.014720,D5_43,10,0.1088
,,00182.240800,B2_31,5,0.0572
,,00183.670080,B5_12,17,0.22144
,,00183.677360,B5_23,6,0.13216
,,00183.670000,B5_22,13,0.15944
,,00184.457360,B3_22,7,0.04144
,,00184.686880,B1_31,10,0.10952
,,00184.689440,B1_22,6,0.0464
,,00184.674400,B1_43,31,0.1692
,,00184.852640,D4_43,8,0.1908
,,00184.807120,D4_32,10,0.24288
,,00184.998160,B5_12,13,0.21256
,,00185.081920,B5_22,8,0.13384
,,00184.571520,B1_14,63,1.08568
,,00185.482160,D4_21,9,0.26376
,,00186.909520,B5_12,8,0.23376
,,00187.918720,D5_13,5,0.12632
,,00187.984080,D5_33,6,0.06728
,,00188.011360,D5_43,5,0.0996
,,00188.373280,B3_22,8,0.14512
,,00190.725680,B2_41,5,0.10464
,,00190.541120,B2_31,7,0.222
,,00190.737760,B2_11,5,0.12592
,,00190.653120,B2_32,8,0.2956
,,00191.910240,D5_33,5,0.05112
,,00192.310240,B2_31,5,0.0772
,,00193.763680,B5_12,9,0.18496
,,00193.869920,B5_13,5,0.12888
,,00193.792880,B5_23,5,0.16328
,,00193.826720,B5_22,6,0.10216
,,00194.772160,A1_43,5,0.10376
,,00195.346800,D4_43,6,0.1768
,,00195.332880,D4_21,10,0.1296
,,00196.053360,D4_21,8,0.16408
,,00196.187280,C5_13,5,0.08696
,,00196.400240,B3_22,5,0.1084
,,00196.444160,D6_32,19,0.30768
,,00196.939440,A5_13,5,0.11272
,,00196.415280,D6_33,56,1.72792
,,00198.468960,D5_33,16,0.17728
,,00198.566080,D5_21,5,0.05384
,,00198.546480,D5_41,12,0.0772
,,00198.542960,D5_43,11,0.11
,,00198.252800,D6_33,23,0.78344
,,00199.201680,D4_21,11,0.14128
,,00199.313440,B6_21,10,0.1376
,,00199.584400,B1_14,32,0.30776
,,00199.630000,B1_43,5,0.14136
,,00199.357280,B6_41,8,0.35792
,,00199.906880,D5_12,5,0.13976
,,00199.886400,D5_13,6,0.07432
,,00199.904160,D5_33,14,0.1408
,,00199.947680,D5_43,7,0.13312
