Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00061.171200,A1_43,6,0.11712
,,00062.036080,A6_24,5,0.06008
,,00063.030160,A5_13,5,0.15784
,,00065.772800,D5_33,8,0.27344
,,00066.245280,B5_13,5,0.13912
,,00066.247360,B5_42,5,0.05864
,,00066.246080,B5_22,11,0.1108
,,00066.238720,B5_12,19,0.22408
,,00066.866000,B2_31,8,0.12776
,,00067.032800,C3_14,9,0.05312
,,00066.994240,C3_24,14,0.08952
,,00066.962080,C3_43,6,0.03248
,,00067.172720,B3_42,7,0.11424
,,00067.447200,C3_22,5,0.18872
,,00067.168560,B3_22,13,0.25696
,,00067.262560,B3_44,6,0.20064
,,00067.632400,B5_13,5,0.1052
,,00067.678720,B5_44,9,0.07704
,,00067.639520,B5_22,13,0.19648
,,00067.608560,B5_12,29,0.38184
,,00068.534560,B3_32,5,0.0832
,,00068.422000,B3_22,32,0.33712
,,00068.526480,B3_42,6,0.18896
,,00068.821600,B5_12,14,0.26256
,,00068.890880,B5_23,5,0.17656
,,00069.411520,B3_22,6,0.23208
,,00069.442800,D4_23,6,0.16728
,,00069.474000,D4_44,6,0.1468
,,00069.475600,D4_21,8,0.1856
,,00069.790400,B3_22,7,0.23304
,,00070.992080,A2_44,6,0.08496
,,00071.328720,B2_32,5,0.13136
,,00073.931440,B2_31,6,0.10632
,,00073.955600,B2_32,6,0.17424
,,00073.960640,C3_12,6,0.10824
,,00073.982800,C3_14,8,0.0716
,,00073.950960,C3_24,7,0.06176
,,00073.966640,C3_43,5,0.06376
,,00073.706320,A5_13,6,0.20208
,,00074.018560,C3_22,15,0.43208
,,00074.508560,B3_22,11,0.15744
,,00075.634080,D5_33,8,0.19024
,,00075.828080,B2_32,5,0.19384
,,00077.714880,B3_22,8,0.15296
,,00078.140800,B5_12,17,0.19272
,,00078.250080,B5_44,5,0.02288
,,00078.141360,B5_22,8,0.16496
,,00079.549120,D1_22,7,0.06136
,,00079.290880,D3_24,5,0.1212
,,00083.269600,A1_41,9,0.15864
,,00083.694800,C3_24,6,0.07696
,,00084.608880,B1_14,30,0.14272
,,00084.628880,B1_43,15,0.11232
,,00085.760480,A1_41,16,0.10376
,,00085.773760,A1_12,5,0.09376
,,00085.760480,A1_43,9,0.10696
,,00085.723760,A1_44,9,0.2344
,,00086.281280,A2_44,9,0.226
,,00087.928160,B3_22,6,0.11968
,,00089.099360,C3_24,5,0.07032
,,00089.522720,D6_33,7,0.1352
,,00090.164560,B5_12,10,0.1548
,,00091.651040,B5_22,9,0.176
,,00091.602960,B5_12,29,0.45312
,,00091.818160,B5_11,5,0.24456
,,00091.782400,B5_24,7,0.16976
,,00091.728080,B5_44,39,0.2856
,,00092.456960,B5_22,6,0.12024
,,00092.500480,B5_12,7,0.19144
,,00093.243280,B5_12,10,0.34448
,,00093.384800,B5_22,5,0.19488
,,00093.730560,A3_34,14,0.17208
,,00094.192320,C6_41,7,0.07176
,,00095.316480,C6_34,6,0.41008
,,00096.090320,A1_43,6,0.15784
,,00096.492000,C3_12,5,0.06752
,,00096.514080,C3_14,10,0.03512
,,00096.511040,C3_24,8,0.03832
,,00096.388400,C3_43,11,0.16184
,,00096.533920,C3_22,14,0.23464
,,00097.783360,C3_12,5,0.06736
,,00097.782160,C3_14,7,0.06088
,,00097.783760,C3_22,17,0.3208
,,00098.620880,D2_23,13,0.1412
,,00098.706080,A6_24,5,0.14936
,,00098.673920,D2_31,9,0.25056
,,00098.932480,D2_23,6,0.07704
,,00098.660720,D2_34,35,0.63752
,,00099.270720,B5_22,6,0.09024
,,00098.546720,D2_21,40,1.0172
,,00099.269760,B5_12,11,0.17888
,,00101.094320,C3_24,7,0.04664
,,00101.761200,D2_34,7,0.22064
,,00101.882160,B5_12,7,0.14248
,,00101.943520,B5_44,11,0.1308
,,00102.136880,D2_21,22,0.35232
,,00102.704240,A5_13,5,0.18352
,,00103.467120,C3_24,6,0.034
,,00103.504080,B5_22,7,0.13416
,,00103.576720,D5_33,6,0.13664
,,00103.637360,D5_43,5,0.11096
,,00104.260560,A1_43,5,0.136
,,00104.165200,C4_42,10,0.32272
,,00104.692560,B5_12,7,0.1932
,,00104.668480,B5_22,7,0.1396
,,00104.691200,B6_21,6,0.20056
,,00104.761280,B6_23,10,0.24648
,,00104.800320,B6_41,12,0.50992
,,00105.641200,B5_12,9,0.16976
,,00105.669120,B5_22,6,0.1216
,,00105.949280,C3_22,10,0.23656
,,00106.745040,D2_21,5,0.1808
,,00107.094800,B5_12,6,0.13392
,,00107.299680,B5_44,10,0.0268
,,00107.111200,B5_22,8,0.14368
,,00107.322400,A1_43,6,0.18168
,,00107.372000,A1_44,6,0.24408
,,00108.691280,C3_24,6,0.06592
,,00109.303840,B5_12,8,0.10016
,,00109.293040,B5_22,6,0.19168
,,00109.560960,B2_31,6,0.09888
,,00109.569120,B2_34,5,0.13304
,,00109.590800,B2_32,10,0.26896
,,00110.319520,B5_12,6,0.23968
,,00110.474640,B5_44,8,0.14384
,,00111.175440,B1_14,15,0.20664
,,00111.052480,D3_24,7,0.19192
,,00111.280240,B5_12,10,0.184
,,00111.285280,B5_22,5,0.14032
,,00112.819520,D1_42,14,0.44584
,,00112.910800,A2_44,14,0.30392
,,00113.449440,C3_43,6,0.01544
,,00113.480960,A3_34,8,0.16544
,,00113.286560,B5_12,5,0.18152
,,00113.202720,B5_22,7,0.26184
,,00113.982480,A3_34,35,0.44512
,,00114.268800,A3_44,6,0.20208
,,00114.586240,A3_34,10,0.25928
,,00115.145280,B5_12,6,0.1204
,,00115.131520,B5_22,6,0.08288
,,00114.984880,A3_34,9,0.47008
,,00115.779440,C1_21,5,0.07752
,,00115.769120,C1_23,6,0.10808
,,00115.724000,C1_43,5,0.08352
,,00115.767360,C1_42,22,0.12632
,,00115.651120,C1_11,23,0.31912
,,00115.702160,C1_22,15,0.21152
,,00116.356080,B3_22,10,0.03888
,,00116.629120,D5_13,5,0.13064
,,00116.703120,D5_43,14,0.1348
,,00116.740640,D5_44,7,0.07792
,,00116.850000,A3_34,7,0.29824
,,00116.655520,D5_33,33,0.35336
,,00116.724960,D5_34,16,0.23584
,,00116.654800,D5_41,20,0.274
,,00117.220000,C3_12,5,0.04792
,,00117.230560,C3_24,6,0.05304
,,00117.246320,C3_22,9,0.20104
,,00117.325920,A3_34,8,0.25992
,,00117.494640,A2_44,13,0.23648
,,00118.929760,C3_12,6,0.08024
,,00118.968080,C3_22,9,0.134
,,00118.990240,C3_14,6,0.018
,,00118.951440,C3_24,6,0.03632
,,00118.934560,C3_43,11,0.04752
,,00119.606560,B3_22,9,0.15496
,,00119.552720,B5_13,6,0.12752
,,00119.590960,B5_42,5,0.09784
,,00119.571440,B5_22,13,0.1172
,,00119.653680,B5_23,15,0.2884
,,00119.611680,B5_44,36,0.29016
,,00120.062960,B5_23,6,0.13768
,,00119.651280,B5_24,25,0.69768
,,00120.519280,A2_33,6,0.08024
,,00119.492160,A5_13,29,1.11232
,,00120.198480,B5_22,13,0.33984
,,00120.002160,B5_44,55,0.66752
,,00119.534560,B5_12,160,1.38032
,,00120.452800,A2_44,65,0.86768
,,00121.682800,B5_22,12,0.19872
,,00121.680000,B5_12,56,0.39648
,,00121.744240,B5_23,7,0.22536
,,00121.756560,B5_44,28,0.20536
,,00122.122080,B3_22,7,0.07336
,,00122.137520,B3_32,5,0.10224
,,00121.715440,A2_44,19,0.73928
,,00122.889040,C1_11,14,0.11072
,,00122.914560,C1_22,7,0.104
,,00122.895040,C1_42,22,0.14792
,,00123.787840,D5_33,9,0.32304
,,00124.042160,D5_34,5,0.15
,,00123.937040,D5_41,7,0.33544
,,00125.032880,A2_44,9,0.4032
,,00125.315760,B3_22,5,0.13288
,,00125.568640,A2_44,5,0.12096
,,00125.688560,C3_24,9,0.11912
,,00126.519680,A1_43,6,0.08688
,,00126.518160,A1_44,5,0.15712
,,00127.474320,D5_13,5,0.08496
,,00127.432720,D5_33,13,0.14368
,,00127.463760,D5_43,11,0.10352
,,00127.479280,D5_41,5,0.09944
,,00128.405920,A2_44,8,0.37592
,,00130.153200,D6_33,5,0.10744
,,00130.406640,D2_21,8,0.0916
,,00130.140320,A2_44,9,0.43464
,,00130.725520,C1_42,6,0.08224
,,00132.111280,B1_21,6,0.03736
,,00132.115280,B1_31,5,0.01864
,,00132.105360,B1_32,6,0.0308
,,00132.103200,B1_42,6,0.04304
,,00132.092560,B1_12,8,0.11592
,,00132.081120,B1_13,6,0.0876
,,00132.135120,B1_34,5,0.05584
,,00132.058560,B1_43,41,0.2908
,,00132.033040,B1_14,60,0.51608
,,00133.039840,C3_12,6,0.08728
,,00133.375520,B1_43,8,0.1792
,,00132.946160,B1_14,51,0.90296
,,00133.926080,C1_42,5,0.04776
,,00134.849360,B3_22,8,0.11728
,,00135.818720,C3_14,13,0.07312
,,00135.815360,C3_24,8,0.0472
,,00135.801840,C3_43,5,0.01544
,,00136.027920,C1_22,12,0.10144
,,00136.046960,A1_41,7,0.04872
,,00136.034880,A1_43,6,0.0668
,,00136.029760,A1_44,5,0.06968
,,00136.033760,C1_21,13,0.1576
,,00136.026960,C1_11,33,0.1984
,,00136.026480,C1_23,21,0.1424
,,00136.043680,C1_43,8,0.12344
,,00136.014320,C1_42,34,0.17176
,,00136.079920,D2_21,7,0.10648
,,00136.747120,B3_22,7,0.04936
,,00138.109680,D1_42,5,0.15112
,,00138.242400,A2_44,19,0.12864
,,00140.305440,A2_33,6,0.11072
,,00140.261520,A2_44,23,0.38104
,,00140.664880,D1_22,6,0.08
,,00140.809840,A2_44,9,0.26152
,,00141.968000,A1_43,6,0.23536
,,00142.162720,B3_22,10,0.1032
,,00142.679600,C3_24,11,0.08112
,,00143.383360,A2_44,6,0.1412
,,00143.395280,B5_12,12,0.1328
,,00143.404880,B5_22,8,0.11424
,,00144.365680,A1_43,8,0.10848
,,00144.364560,A1_44,6,0.11664
,,00145.155120,B6_23,7,0.14816
,,00146.026400,C3_24,8,0.11312
,,00146.128320,C3_43,6,0.01392
,,00146.100880,C3_14,7,0.05776
,,00146.684320,A2_44,9,0.27928
,,00147.666320,D5_33,6,0.082
,,00149.192000,B5_12,16,0.1948
,,00149.249280,B5_44,6,0.11064
,,00149.195520,B5_22,6,0.12968
,,00150.207280,B6_23,7,0.23624
,,00150.200640,B6_41,7,0.34368
,,00151.522320,D4_23,5,0.09872
,,00151.562320,D4_44,5,0.0648
,,00151.572800,D4_32,9,0.08376
,,00151.494880,D4_21,11,0.17336
,,00151.839280,B1_14,5,0.07792
,,00152.727520,B5_12,8,0.15664
,,00152.829120,A1_43,6,0.1124
,,00153.916320,B3_22,10,0.1404
,,00154.476320,C3_12,5,0.08632
,,00154.474240,C3_43,5,0.08904
,,00154.344400,C5_13,6,0.1172
,,00154.664320,D4_21,11,0.1816
,,00154.942400,B4_23,11,0.19016
,,00154.926160,B4_44,6,0.09168
,,00154.688960,B4_31,6,0.22472
,,00154.804080,B4_43,27,0.4164
,,00156.321360,A2_44,9,0.20176
,,00157.465680,D3_41,8,0.07184
,,00157.474640,D3_22,9,0.14816
,,00157.478720,D3_33,6,0.11544
,,00157.426880,D3_24,6,0.08952
,,00157.477440,D3_32,8,0.06504
,,00157.527440,D3_42,5,0.14152
,,00159.087440,D3_24,9,0.34376
,,00159.968720,A1_43,5,0.16248
,,00160.351040,C3_43,5,0.01464
,,00160.351360,C3_12,11,0.2084
,,00160.532160,C3_22,12,0.09424
,,00160.367200,C3_24,29,0.25752
,,00160.502000,C3_43,12,0.13136
,,00160.386640,C3_14,33,0.336
,,00160.873360,B3_22,7,0.0396
,,00161.140960,C3_12,7,0.15664
,,00161.186000,C3_22,6,0.08608
,,00161.081840,C3_43,9,0.10504
,,00161.097520,C3_24,27,0.5172
,,00161.808880,C3_22,5,0.06016
,,00161.724880,C3_43,20,0.13232
,,00161.734640,C3_12,41,0.64144
,,00161.788800,C3_14,45,0.5616
,,00161.731680,C3_24,40,0.476
,,00162.020720,C3_43,21,0.15104
,,00162.422400,A6_24,5,0.196
,,00164.007440,C3_43,5,0.202
,,00164.340160,A2_44,34,0.68768
,,00165.545680,B6_23,12,0.46016
,,00168.525840,B6_23,6,0.22264
,,00168.832160,D3_24,6,0.09472
,,00168.832400,D3_42,6,0.164
,,00170.820160,B3_22,9,0.09216
,,00170.819040,B3_32,6,0.09512
,,00171.167920,D3_41,6,0.13864
,,00171.239520,D3_33,7,0.0936
,,00171.187280,D3_24,5,0.21176
,,00171.207440,A4_41,5,0.0468
,,00171.219040,A4_33,9,0.24128
,,00171.688400,C3_24,8,0.0604
,,00172.169760,B2_32,7,0.18592
,,00172.611200,A2_44,5,0.24824
,,00172.575840,B3_41,5,0.15968
,,00172.574880,B3_42,14,0.31632
,,00173.109280,A1_43,9,0.14392
,,00173.117600,A1_44,5,0.10168
,,00173.157280,B2_32,5,0.17456
,,00173.185200,B2_31,5,0.2284
,,00173.167840,B2_34,6,0.25272
,,00172.574560,B3_22,44,0.88344
,,00174.082960,B2_31,5,0.18264
,,00174.419680,B2_31,5,0.1712
,,00174.403360,B3_42,9,0.12792
,,00174.112560,A4_33,19,0.47368
,,00174.224560,A4_41,9,0.24144
,,00174.616720,D3_24,5,0.17704
,,00173.903520,B3_22,68,1.01984
,,00174.737600,C5_13,5,0.23832
,,00175.569520,D3_24,5,0.13528
,,00175.468640,B3_22,27,1.13456
,,00176.653520,D3_24,5,0.09648
,,00176.858880,A2_44,6,0.2132
,,00177.324240,A4_33,20,0.55288
,,00178.115040,D3_24,5,0.12168
,,00180.395680,A2_44,5,0.15256
,,00181.539200,B6_23,7,0.26304
,,00181.797360,D1_22,6,0.1172
,,00181.824640,B3_22,8,0.12296
,,00181.616000,B6_41,6,0.30568
,,00182.217600,B2_31,5,0.15856
,,00182.209440,A4_41,5,0.11416
,,00184.042960,A4_41,6,0.17432
,,00184.512960,D3_41,6,0.09136
,,00185.697840,B1_14,5,0.08264
,,00187.384400,A3_34,7,0.07704
,,00188.786080,D1_42,6,0.23744
,,00188.810400,A1_41,8,0.16784
,,00188.710320,A1_43,7,0.20776
,,00189.414160,D4_44,6,0.13776
,,00189.442560,D4_21,5,0.12984
,,00189.852480,C3_12,8,0.1716
,,00189.891360,C3_24,6,0.12624
,,00191.078640,D6_33,5,0.05464
,,00192.201680,A1_41,9,0.09936
,,00192.214880,A1_43,9,0.08584
,,00192.444480,D1_22,6,0.08176
,,00192.244560,B2_32,9,0.2636
,,00193.007120,D6_33,9,0.13408
,,00193.038320,D6_32,10,0.11216
,,00194.050160,A1_43,6,0.12008
,,00194.619280,D5_33,8,0.16528
,,00195.992640,B2_41,6,0.08568
,,00196.002160,B2_11,10,0.13016
,,00195.978960,B2_22,6,0.10696
,,00195.992640,B2_32,7,0.11392
,,00195.810240,D6_32,11,0.32856
,,00196.482960,B6_41,8,0.3392
,,00196.821920,A1_43,5,0.12216
,,00196.237200,B2_31,19,0.76416
,,00197.256400,B2_22,5,0.18536
,,00198.792320,A1_43,5,0.09464
,,00198.447680,B2_31,5,0.20984
,,00200.609760,A3_34,26,0.25496
,,00200.642320,A3_32,6,0.09384
,,00200.981520,A3_34,14,0.4812
,,00201.633600,A3_34,11,0.3356
,,00202.278960,D5_33,7,0.10272
,,00202.277680,D5_43,5,0.13992
,,00204.381520,A5_13,6,0.1472
,,00204.622560,A1_41,11,0.09576
,,00204.640960,A1_43,6,0.1552
,,00204.631200,A1_44,5,0.13768
,,00205.513520,D1_22,7,0.0624
,,00205.332880,B6_23,7,0.29072
,,00205.327600,B6_41,9,0.3112
,,00206.064080,C3_24,7,0.046
,,00206.702720,A1_43,5,0.19976
,,00206.574800,A2_44,22,0.35944
,,00207.102800,A3_34,7,0.25472
,,00208.019440,D2_21,5,0.08936
,,00208.630800,A3_34,9,0.17976
,,00211.371200,D2_34,8,0.15928
,,00211.220160,B3_22,11,0.20776
,,00212.544640,A3_34,8,0.11936
,,00213.219760,C3_12,5,0.02512
,,00213.181920,C3_24,12,0.078
,,00213.170640,C3_43,7,0.04544
,,00213.053040,B5_12,14,0.1328
,,00213.031200,B5_22,12,0.12872
,,00213.361600,C1_21,12,0.0916
,,00213.348240,C1_11,27,0.20728
,,00213.365360,C1_23,21,0.16856
,,00213.360400,C1_42,31,0.22008
,,00213.375600,C1_22,22,0.35544
,,00214.625120,C1_11,10,0.21712
,,00214.611600,C1_23,6,0.13712
,,00214.601920,C1_42,14,0.30184
,,00214.785920,B5_12,25,0.25648
,,00214.809520,B5_22,10,0.098
,,00215.147120,A6_24,6,0.16664
,,00216.148320,A3_34,14,0.1536
,,00217.268240,D5_13,5,0.09632
,,00217.286560,D5_33,12,0.09288
,,00217.355920,D5_43,5,0.11904
,,00217.658080,B5_24,12,0.13632
,,00217.432800,B5_42,9,0.36656
,,00217.668000,B5_23,16,0.272
,,00217.464320,B5_12,107,0.92984
,,00217.529040,B5_44,94,0.63024
,,00217.464640,B5_22,30,0.71592
,,00218.434320,B6_23,5,0.06848
,,00218.589280,C2_41,36,0.2552
,,00218.657200,C2_21,8,0.15376
,,00218.704880,C2_31,6,0.04744
,,00218.643120,C2_23,7,0.10392
,,00218.627840,C2_33,7,0.11456
,,00218.640960,C2_43,5,0.1044
,,00218.611520,B5_22,7,0.23568
,,00218.561440,B5_12,21,0.46456
,,00219.435600,B5_12,20,0.32264
,,00219.606720,A1_41,34,0.40928
,,00219.805280,A2_44,14,0.22552
,,00220.003120,A1_43,5,0.1912
,,00220.335440,B5_12,11,0.28416
,,00220.990800,A1_12,7,0.1204
,,00220.321840,A1_43,30,0.95512
,,00220.303280,A1_44,27,1.30904
,,00221.232000,B5_12,7,0.17736
,,00221.654400,B3_22,13,0.14512
,,00221.677040,B3_32,5,0.15776
,,00222.784240,D2_31,8,0.09928
,,00223.119120,D1_42,5,0.17224
,,00222.678800,D2_23,29,0.51168
,,00222.784560,D2_21,40,0.84392
,,00222.718960,D2_34,41,0.84312
,,00223.364080,C4_42,7,0.11128
,,00224.452240,B6_41,5,0.21248
,,00224.860560,D2_21,6,0.17048
,,00224.745360,D2_23,12,0.33632
,,00224.784320,D2_34,21,1.05072
,,00226.052640,D3_24,5,0.20432
,,00226.355040,B1_14,23,0.24384
,,00226.421440,B1_43,8,0.16064
,,00226.548640,D5_33,9,0.17688
,,00226.999760,B2_32,9,0.29128
,,00228.644800,C3_12,10,0.11544
,,00228.746400,C3_22,10,0.13656
,,00228.671600,C3_24,19,0.13632
,,00228.736720,C3_43,9,0.03216
,,00228.737360,C3_14,24,0.23176
,,00230.199920,D5_33,7,0.10536
,,00230.185440,C3_12,14,0.33744
,,00230.383040,C3_14,6,0.12128
,,00230.424960,C3_22,20,0.314
,,00230.711760,D1_42,14,0.29176
,,00230.923600,D2_21,15,0.20704
,,00231.448720,D1_22,17,0.3704
,,00232.243680,B3_22,9,0.14176
,,00232.224160,B5_12,6,0.17824
,,00232.268560,B5_22,5,0.1532
,,00234.729600,D5_33,6,0.14056
,,00234.993200,C3_43,8,0.04136
,,00235.185280,C3_12,7,0.1068
,,00235.155040,C3_24,12,0.11264
,,00235.191280,C3_43,5,0.13536
,,00238.005600,B6_23,10,0.30328
,,00238.136480,B6_41,10,0.3548
,,00238.861040,B5_12,19,0.1788
,,00238.871360,B5_22,9,0.09776
,,00239.128000,C3_22,5,0.09
,,00239.116000,C3_24,9,0.10912
,,00239.660880,C1_21,5,0.05752
,,00239.663040,C1_11,11,0.14288
,,00239.662320,C1_22,10,0.09448
,,00239.656560,C1_23,12,0.08384
,,00239.628640,C1_43,6,0.12896
,,00239.651040,C1_42,25,0.14224
,,00242.225200,C4_42,7,0.19424
,,00243.498800,A5_13,5,0.12648
,,00243.767680,C3_12,10,0.09248
,,00243.788000,C3_14,6,0.0684
,,00243.758880,C3_24,7,0.0304
,,00243.719760,C3_43,10,0.05808
,,00243.775920,C3_22,15,0.20784
,,00244.730320,D5_33,6,0.13936
,,00244.807040,D5_13,5,0.1048
,,00244.706000,D5_43,7,0.22712
,,00247.417440,B4_43,5,0.07728
,,00247.275280,B5_12,13,0.14856
,,00247.415680,B5_44,6,0.02368
,,00247.271200,B5_22,6,0.13432
,,00247.807760,C3_22,10,0.29424
,,00249.729200,C3_14,6,0.05048
,,00249.709600,C3_43,5,0.02496
,,00249.960000,B6_23,5,0.2112
,,00249.954000,B6_41,7,0.33176
,,00252.597280,A1_41,8,0.07208
,,00252.593600,A1_43,5,0.12272
,,00252.594560,A1_44,5,0.0996
,,00253.407520,C3_22,6,0.18312
,,00253.390160,C3_24,6,0.05144
