Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
   Coincidence Event Window,160 µs,00016.510480,D5_43,12,0.1728
   Allow Sample Overlap,false,00016.523600,D5_41,11,0.2204
   Spike Count Interval,1 s,00016.499120,B5_12,33,0.5632
,,00016.546800,B5_24,13,0.38624
Burst Detector Settings,,00016.560800,B5_44,36,0.37544
   Burst Detection Algorithm,Inter-Spike Interval (ISI) Threshold,00018.443600,B5_12,15,0.20392
   Maximum Inter-Spike Interval,100 ms,00018.580720,B5_44,6,0.05416
   Minimum Number of Spikes,5,00018.472160,B5_22,7,0.16736
   Enable Network Burst Detection,True,00019.512240,D2_21,6,0.20632
   Maximum Inter-Spike Interval (network bursts),100 ms,00021.108320,C3_14,6,0.1
   Minimum Number of Spikes (network bursts),50,00022.335680,A1_44,5,0.22072
   Minimum Participating Electrodes (%),35,00022.455520,A1_43,6,0.19696
   Synchrony Window,20 ms,00022.871360,B5_12,14,0.20584
,,00022.873360,B5_22,8,0.10216
,,00023.799520,D3_24,20,0.72848
,,00024.285280,B6_23,6,0.11656
,,00024.956720,A3_34,5,0.07464
,,00026.056640,D1_22,5,0.08488
,,00027.004640,A1_43,9,0.14936
,,00026.974000,A1_44,5,0.24736
,,00029.252000,B6_23,5,0.076
,,00029.579200,D5_33,14,0.19856
,,00029.558480,D5_41,12,0.20888
,,00029.936320,D3_24,6,0.25192
,,00031.271280,B3_41,5,0.17048
,,00031.164000,B3_42,19,0.37104
,,00031.277200,B3_44,11,0.44936
,,00031.691840,B5_12,5,0.03488
,,00032.028320,A1_43,7,0.15752
,,00032.028640,A1_44,6,0.16464
,,00031.028480,B3_22,88,1.30872
,,00032.669600,A3_34,8,0.16472
,,00032.959920,B3_42,11,0.30368
,,00032.442880,B3_22,68,1.1636
,,00033.978400,D2_21,6,0.08272
,,00034.496480,A1_41,11,0.05728
,,00034.406880,A1_43,12,0.37648
,,00034.405840,A1_44,10,0.31232
,,00034.656080,B2_32,8,0.18296
,,00033.777440,B3_22,31,1.11168
,,00034.883600,A3_34,23,0.41288
,,00035.005280,B3_22,10,0.47512
,,00035.520560,A1_43,9,0.33376
,,00035.565760,A1_44,6,0.28776
,,00037.934160,B3_22,5,0.14456
,,00038.182160,A1_43,8,0.18896
,,00038.180480,A1_44,6,0.18912
,,00038.725920,C3_24,6,0.06728
,,00038.622880,B3_22,14,0.24816
,,00038.696240,B5_12,18,0.18224
,,00038.753200,B5_44,10,0.06648
,,00038.704560,B5_22,8,0.1004
,,00039.696960,D2_21,6,0.22256
,,00040.115680,C5_32,7,0.09424
,,00040.372800,B3_22,17,0.14592
,,00040.395280,B6_23,6,0.13368
,,00041.265120,B3_22,17,0.20504
,,00041.679120,A1_43,10,0.1836
,,00041.678560,A1_44,5,0.17784
,,00042.047440,B3_22,14,0.23864
,,00042.376880,D1_42,5,0.06456
,,00042.859920,A1_43,8,0.18528
,,00042.859520,A1_44,5,0.18416
,,00043.059680,B3_22,12,0.20992
,,00043.650000,A3_34,5,0.09888
,,00044.275040,B3_22,14,0.16032
,,00044.410960,B5_12,23,0.20872
,,00044.497600,B5_44,15,0.11688
,,00044.451360,B5_22,9,0.11032
,,00044.313600,A6_14,6,0.18728
,,00045.509440,B3_22,6,0.20704
,,00045.774880,D2_21,8,0.18864
,,00046.568880,A1_43,8,0.15544
,,00046.603760,A4_33,13,0.19864
,,00046.771120,B3_22,10,0.16408
,,00047.037280,C5_32,6,0.24728
,,00047.090320,A4_33,7,0.43336
,,00048.535520,A1_41,6,0.0744
,,00048.554640,A1_12,6,0.08376
,,00048.361600,A1_43,15,0.4724
,,00048.360560,A1_44,8,0.32832
,,00048.488080,B3_22,12,0.20736
,,00049.414960,A1_43,16,0.28736
,,00049.397600,A1_44,9,0.26984
,,00049.947680,A3_34,7,0.17648
,,00049.893040,A3_44,5,0.20312
,,00049.730960,B5_12,10,0.28904
,,00049.799280,B5_22,8,0.2648
,,00050.521040,A1_12,5,0.15208
,,00050.450320,A1_43,14,0.246
,,00050.448880,A1_44,5,0.2216
,,00051.312960,C3_24,11,0.07208
,,00050.886400,A4_33,5,0.30728
,,00051.518800,A1_43,11,0.20152
,,00051.579920,A1_44,6,0.13192
,,00052.643600,A1_41,6,0.0476
,,00052.643120,A1_12,5,0.1132
,,00052.614480,A1_44,7,0.28304
,,00052.574480,A1_43,16,0.4056
,,00053.564400,A1_43,10,0.32512
,,00054.101360,A1_44,10,0.42664
,,00054.221280,A1_43,15,0.43856
,,00054.777520,A1_43,7,0.16112
,,00055.139200,A1_43,7,0.34768
,,00055.393120,A3_34,11,0.09032
,,00055.884560,A1_12,5,0.21016
,,00055.785360,B3_22,9,0.24872
,,00055.639440,A1_43,16,0.51384
,,00056.236400,B5_13,5,0.1548
,,00056.166480,B5_44,18,0.19552
,,00056.154320,B5_22,5,0.144
,,00056.158880,B5_12,12,0.24256
,,00056.564080,A3_34,6,0.23608
,,00056.775120,A1_43,10,0.26704
,,00056.777760,A1_44,5,0.14376
,,00057.511920,C1_42,11,0.08288
,,00057.516800,C1_21,19,0.15888
,,00057.524560,C1_11,15,0.12912
,,00057.521760,C1_22,23,0.21568
,,00057.514880,C1_23,20,0.15864
,,00057.533360,C1_43,5,0.12872
,,00057.904160,D1_22,5,0.04376
,,00057.700000,A1_43,11,0.21112
,,00058.589040,A1_43,6,0.18672
,,00059.517680,A1_43,17,0.3752
,,00059.520560,A1_44,8,0.31728
,,00060.432880,B4_31,6,0.06728
,,00060.556640,A1_43,12,0.31208
,,00060.567520,A1_44,6,0.22888
,,00060.736160,B4_23,8,0.08576
,,00060.593280,B4_43,18,0.29224
,,00060.731040,B4_44,7,0.11952
,,00060.666240,B4_31,23,0.5564
,,00061.654400,A1_44,7,0.12472
,,00061.650560,A1_43,12,0.31264
,,00061.979840,A2_44,7,0.1776
,,00062.818880,A1_43,8,0.16544
,,00062.850320,A1_44,7,0.2392
,,00063.592080,D1_22,5,0.0824
,,00064.069040,A1_43,12,0.26232
,,00064.062400,A1_44,7,0.20152
,,00064.123600,B3_22,5,0.0408
,,00064.707120,B6_23,7,0.20072
,,00065.484880,A1_43,12,0.30328
,,00065.478240,A1_44,10,0.3084
,,00066.415760,B2_32,9,0.14936
,,00066.861040,A1_12,5,0.11112
,,00066.832320,A1_43,13,0.30936
,,00066.831280,A1_44,7,0.27648
,,00068.146480,B6_23,7,0.14472
,,00068.256960,B6_21,10,0.0952
,,00068.502800,A1_12,7,0.2028
,,00068.551040,A1_43,10,0.1256
,,00068.572240,A1_44,8,0.30024
,,00068.719920,D2_21,7,0.23992
,,00068.801280,B5_12,26,0.29704
,,00068.816720,B5_22,12,0.24096
,,00068.952720,B6_24,5,0.21672
,,00068.926720,B6_23,17,0.56648
,,00069.822960,B6_23,13,0.46568
,,00070.896880,A2_44,13,0.18136
,,00071.635440,B2_32,5,0.1216
,,00072.255280,C3_22,5,0.11544
,,00072.219040,C3_14,9,0.0632
,,00072.156080,C3_24,8,0.11224
,,00071.953680,B6_23,7,0.2528
,,00073.289200,A1_41,6,0.07168
,,00073.220000,A1_12,6,0.15824
,,00073.187040,A1_43,9,0.25264
,,00074.471040,D2_21,15,0.39872
,,00074.561440,D2_31,6,0.10824
,,00074.511760,D2_23,19,0.3344
,,00074.519120,B2_32,7,0.17512
,,00074.990560,D2_21,24,0.65496
,,00075.162480,D2_23,9,0.2712
,,00074.563600,D2_34,39,0.85448
,,00076.460400,D2_34,5,0.24112
,,00078.702880,B2_32,6,0.22736
,,00079.577360,D1_42,8,0.1708
,,00079.806960,B5_12,19,0.1604
,,00079.828960,B5_44,6,0.13416
,,00079.810240,B5_22,12,0.11296
,,00080.509520,A1_41,15,0.12264
,,00080.233200,A1_43,7,0.17064
,,00081.386080,B5_12,21,0.48152
,,00081.669600,B5_13,6,0.15832
,,00082.926080,C3_14,5,0.08744
,,00082.962720,C3_24,5,0.04904
,,00083.060400,A1_43,5,0.1204
,,00083.091440,D2_21,7,0.21144
,,00082.884000,B2_32,8,0.31208
,,00082.993520,C3_22,5,0.22344
,,00083.873680,C3_22,7,0.31832
,,00084.421200,D1_22,13,0.16152
,,00084.356240,A1_43,6,0.19488
,,00084.355520,A1_44,5,0.19024
,,00084.554080,A2_44,16,0.29512
,,00085.464000,D2_21,11,0.20216
,,00085.619680,B5_12,17,0.23088
,,00085.659600,B5_22,6,0.09432
,,00085.858800,B2_32,6,0.14688
,,00088.871040,C3_24,13,0.11816
,,00090.649600,A2_44,9,0.14144
,,00091.122720,D2_21,9,0.19936
,,00091.973440,B6_23,8,0.13472
,,00093.624240,D2_23,9,0.0784
,,00094.119440,B2_32,7,0.18112
,,00094.602400,C3_24,8,0.06304
,,00095.071040,D3_24,15,0.48296
,,00095.694720,D3_24,7,0.26448
,,00096.901600,D3_24,9,0.21208
,,00097.261120,D3_24,7,0.26424
,,00099.031360,D2_21,7,0.1428
,,00100.284400,B5_44,5,0.07768
,,00100.207840,B5_22,12,0.13632
,,00100.137520,B6_23,6,0.10088
,,00100.165840,B6_21,6,0.05424
,,00100.193680,B5_12,23,0.21696
,,00101.149600,D3_24,6,0.16408
,,00101.923360,B5_12,16,0.21992
,,00101.946320,B5_13,5,0.10624
,,00101.965680,B5_44,13,0.09464
,,00101.951760,B5_22,10,0.14344
,,00103.330400,D5_33,13,0.18928
,,00103.308560,D5_43,10,0.31584
,,00103.339040,D5_41,11,0.18784
,,00103.872080,A1_43,10,0.19832
,,00103.635760,A6_24,10,0.27448
,,00104.159920,A1_41,5,0.05192
,,00105.626880,C3_24,8,0.05384
,,00107.801040,D2_21,10,0.12736
,,00108.637360,B2_32,11,0.23744
,,00112.085520,B5_12,23,0.27296
,,00112.102320,B5_13,5,0.0984
,,00112.094880,B5_42,5,0.08736
,,00112.170080,B5_44,5,0.10816
,,00112.108080,B5_22,9,0.11368
,,00112.778560,C3_14,5,0.0636
,,00112.753440,C3_24,7,0.0444
,,00112.714320,C3_43,6,0.13784
,,00112.667680,B3_22,7,0.20104
,,00113.247200,D3_24,5,0.08312
,,00113.654560,B5_12,13,0.19584
,,00113.696880,B5_22,7,0.13504
,,00113.863920,A2_44,22,0.26112
,,00116.248640,D2_21,5,0.13544
,,00117.445040,A2_44,6,0.06304
,,00117.817200,B3_22,7,0.09136
,,00118.404720,B2_32,10,0.18424
,,00118.981120,B3_41,5,0.15248
,,00119.118160,A2_44,6,0.0504
,,00118.788320,B3_42,24,0.68768
,,00118.843920,B3_22,79,0.9064
,,00120.470480,C3_24,12,0.0632
,,00120.319200,B3_22,10,0.1476
,,00120.699680,B3_22,7,0.16368
,,00121.064800,C3_14,6,0.06976
,,00121.038240,C3_24,9,0.10792
,,00121.020080,C3_43,7,0.0688
,,00121.226480,D2_21,6,0.15
,,00121.077280,C3_22,6,0.19568
,,00121.382080,D1_42,10,0.09176
,,00121.728800,A2_44,6,0.05056
,,00121.867840,B3_22,25,0.57544
,,00123.284160,A2_44,12,0.18472
,,00125.193040,B3_22,6,0.12192
,,00125.850720,A3_34,10,0.1356
,,00126.919840,B3_22,7,0.048
,,00127.022720,D5_33,5,0.1948
,,00127.007200,D5_43,6,0.22336
,,00126.971200,D5_41,18,0.30944
,,00127.987920,A1_41,12,0.15128
,,00127.885520,A1_22,5,0.1888
,,00128.164640,B5_12,19,0.1644
,,00128.169440,B5_13,5,0.1204
,,00128.156480,B5_42,7,0.13768
,,00128.172400,B5_22,10,0.15656
,,00128.465680,A1_41,16,0.38064
,,00128.513360,C3_24,7,0.13712
,,00128.758480,A1_12,6,0.22456
,,00128.925040,B3_22,11,0.25144
,,00128.477840,A1_43,35,0.93096
,,00129.248640,B2_32,5,0.17136
,,00128.535520,A1_44,25,1.15704
,,00129.646640,A2_44,12,0.212
,,00130.458480,D2_21,9,0.1172
,,00130.507520,B5_42,5,0.1036
,,00130.479760,A1_44,5,0.27456
,,00130.498560,B5_12,19,0.21168
,,00130.605680,B5_13,5,0.14768
,,00130.617680,B5_44,9,0.13336
,,00130.510560,B5_22,10,0.19936
,,00131.694080,B3_22,8,0.14168
,,00131.709680,A3_34,6,0.07192
,,00132.208400,A2_44,7,0.16776
,,00132.114960,B6_23,5,0.15632
,,00133.680720,C3_24,13,0.10712
,,00136.783680,D2_21,8,0.10136
,,00136.778400,A2_44,6,0.16528
,,00137.341280,C2_41,21,0.3084
,,00138.468800,A4_33,13,0.1928
,,00138.978320,A3_34,11,0.11312
,,00138.994160,A2_44,5,0.16656
,,00138.958080,A4_33,8,0.24992
,,00139.401840,A3_34,9,0.36584
,,00140.964640,C3_24,8,0.08912
,,00141.208400,A2_44,8,0.22448
,,00142.855280,A3_34,6,0.16296
,,00142.966000,A4_33,13,0.33776
,,00143.495760,A2_44,9,0.10656
,,00143.770240,D2_21,6,0.13784
,,00144.077040,B3_22,7,0.05648
,,00144.260640,B3_22,5,0.04592
,,00145.263600,D2_21,7,0.09176
,,00145.199600,A2_44,5,0.0628
,,00145.733760,B6_23,5,0.15768
,,00146.433760,B5_13,5,0.1448
,,00146.438080,B5_42,5,0.10432
,,00146.462720,B5_22,9,0.17952
,,00146.424880,B5_12,19,0.23576
,,00146.534320,B5_44,14,0.14912
,,00147.238000,B2_32,7,0.22848
,,00147.695840,A2_44,7,0.08696
,,00147.697360,D1_42,12,0.3532
,,00148.287280,B2_32,9,0.25568
,,00148.306720,B3_22,10,0.13496
,,00148.838320,A3_34,6,0.124
,,00148.996960,B5_13,5,0.15064
,,00149.058160,B5_44,16,0.06552
,,00148.921520,B5_12,21,0.28744
,,00148.904560,B5_22,11,0.26712
,,00149.358560,A2_44,5,0.20016
,,00149.535680,B5_12,14,0.2756
,,00149.791120,B5_44,6,0.05
,,00149.681840,A6_24,12,0.20544
,,00149.563440,B5_22,10,0.34408
,,00150.443040,D2_31,8,0.13232
,,00150.350480,B5_13,7,0.26304
,,00150.312160,B5_22,8,0.258
,,00150.490720,D2_21,13,0.19952
,,00150.445760,D2_23,15,0.20472
,,00150.264560,B5_12,26,0.51712
,,00150.450080,D2_34,26,0.79488
,,00151.065440,A2_44,7,0.12528
,,00151.063440,A3_34,6,0.19848
,,00151.658000,D2_21,16,0.23856
,,00151.620000,D2_31,5,0.06464
,,00151.735040,B3_22,5,0.11248
,,00151.946960,D2_23,7,0.13208
,,00151.649840,D2_34,26,0.62808
,,00152.207200,B2_32,7,0.25416
,,00152.666880,D2_34,8,0.42424
,,00152.905040,A2_44,5,0.09904
,,00153.004960,B5_12,5,0.12624
,,00152.981200,B5_22,5,0.0972
,,00153.033040,B2_34,5,0.16448
,,00153.453760,A3_34,9,0.16864
,,00153.887760,B2_32,7,0.1636
,,00154.960960,A2_44,13,0.16528
,,00155.436560,A3_34,10,0.07864
,,00155.746800,B6_23,5,0.12376
,,00156.145520,B3_22,8,0.1468
,,00156.315440,B5_12,11,0.17696
,,00156.328240,B5_22,8,0.16512
,,00156.549680,A2_44,5,0.1168
,,00157.996800,C3_24,6,0.04616
,,00158.311920,B5_11,6,0.23368
,,00158.480320,B5_23,7,0.14712
,,00158.420480,B5_24,13,0.19672
,,00158.459760,B5_42,6,0.15992
,,00158.227520,B5_22,22,0.652
,,00158.252000,B5_44,96,0.82024
,,00158.940880,B3_22,8,0.23232
,,00158.245760,B5_12,144,1.5248
,,00159.313440,B5_44,30,0.38464
,,00159.808000,B5_44,9,0.05256
,,00159.143840,B5_22,19,0.89168
,,00159.873440,B5_12,19,0.4452
,,00160.408240,A3_34,5,0.10672
,,00160.727200,B5_44,7,0.16304
,,00160.545840,B5_12,14,0.454
,,00161.213200,C5_32,6,0.12896
,,00161.606240,A5_24,6,0.16288
,,00161.940800,B5_11,5,0.20096
,,00161.906800,B5_22,6,0.19424
,,00162.003600,B5_23,6,0.17104
,,00162.392720,C3_22,5,0.2324
,,00162.351760,C3_14,5,0.1016
,,00161.816800,B5_12,80,0.66848
,,00161.994080,B5_44,65,0.5624
,,00163.193520,A1_41,12,0.11368
,,00163.085120,B5_12,18,0.47936
,,00164.249200,B5_12,16,0.3084
,,00166.687840,D2_23,11,0.16352
,,00167.051120,C2_41,24,0.24952
,,00167.468480,A2_44,5,0.15336
,,00168.199280,B5_42,5,0.09592
,,00168.255520,B5_44,9,0.11632
,,00168.172720,B5_22,5,0.15752
,,00168.039840,B5_12,41,0.4472
,,00169.266240,B5_12,26,0.30552
,,00169.272720,B5_22,9,0.2268
,,00169.634160,A1_43,6,0.1864
,,00169.719120,C3_24,7,0.04432
,,00169.954320,B4_31,5,0.08432
,,00169.959280,C5_32,6,0.17832
,,00170.026880,A2_44,14,0.17488
,,00170.242080,B4_23,12,0.09704
,,00170.156560,B4_43,16,0.2408
,,00170.216080,B6_23,9,0.17104
,,00170.148400,B4_31,11,0.33304
,,00170.642480,B5_12,28,0.24384
,,00170.669120,B5_22,8,0.14256
,,00172.047680,B5_22,7,0.0968
,,00171.944160,B5_12,28,0.32152
,,00172.421280,B6_23,5,0.09984
,,00172.444000,B6_21,7,0.10968
,,00172.478000,B6_41,5,0.13944
,,00173.069520,B6_23,16,0.39352
,,00174.387600,A2_44,10,0.136
,,00174.719600,B3_42,11,0.17192
,,00174.648480,B3_22,23,0.28592
,,00175.135760,B3_22,7,0.12456
,,00175.627920,C3_14,18,0.1088
,,00175.670720,C3_24,9,0.07232
,,00175.617520,C3_43,15,0.08672
,,00175.669600,B6_24,6,0.228
,,00175.798960,B3_22,7,0.15416
,,00175.614640,B6_23,17,0.35352
,,00176.505520,A1_43,5,0.0976
,,00176.504880,A1_44,6,0.14552
,,00178.675040,B3_22,9,0.22008
,,00179.338240,C1_11,14,0.05936
,,00179.278400,D2_31,5,0.11592
,,00179.294320,D2_34,5,0.06472
,,00179.001280,B3_22,15,0.19048
,,00179.331680,C1_21,20,0.11368
,,00179.342800,C1_31,6,0.08456
,,00179.326000,C1_22,17,0.19464
,,00179.338400,C1_23,16,0.12512
,,00179.341680,C1_42,17,0.17688
,,00179.272640,D2_21,23,0.29048
,,00181.500320,B5_12,34,0.38576
,,00181.544080,B5_22,9,0.17536
,,00182.668720,B1_31,15,0.10328
,,00182.664720,B1_12,11,0.09256
,,00182.676080,B1_32,6,0.09848
,,00182.648960,B1_43,25,0.20464
,,00182.667840,B1_42,8,0.06992
,,00182.767840,A2_44,10,0.10912
,,00182.401760,B3_22,15,0.27616
,,00182.642960,B1_14,84,0.87984
,,00183.657600,B1_14,5,0.14096
,,00183.755760,C3_24,14,0.09872
,,00184.153760,A5_24,5,0.17808
,,00183.910240,B1_14,14,0.726
,,00184.737040,B3_22,5,0.09256
,,00184.755520,B1_14,5,0.26864
,,00185.211120,B1_14,5,0.16424
,,00185.147280,A2_44,12,0.2544
,,00185.927920,B1_14,6,0.23928
,,00186.106480,C3_24,9,0.08184
,,00186.575200,B3_22,5,0.11976
,,00186.956240,A2_44,5,0.1836
,,00187.430240,B6_23,8,0.14128
,,00187.779440,A6_24,9,0.28296
,,00188.162480,B3_22,10,0.22648
,,00188.320560,C3_12,13,0.11048
,,00188.366720,C3_22,7,0.18256
,,00188.344960,C3_24,23,0.19592
,,00188.331280,C3_43,13,0.1408
,,00188.645120,C3_24,11,0.25328
,,00188.699200,C3_12,16,0.39352
,,00188.358560,C3_14,54,0.60216
,,00188.601360,C3_43,22,0.43808
,,00189.040000,C3_24,18,0.3052
,,00189.199920,C3_43,6,0.0176
,,00189.199280,C3_12,10,0.21616
,,00189.729120,A4_33,10,0.24816
,,00190.255680,A2_44,13,0.16808
,,00190.423280,C3_43,38,0.41104
,,00190.537120,C3_14,51,0.41432
,,00190.558960,C3_24,35,0.39864
,,00191.288160,A3_34,8,0.20864
,,00191.347680,C3_24,23,0.51984
,,00190.452000,C3_12,79,1.51432
,,00191.383360,C3_43,24,0.6036
,,00191.977840,B5_12,5,0.02824
,,00193.810480,D2_21,9,0.13968
,,00193.808240,D2_34,5,0.1048
,,00193.985920,A2_44,11,0.22488
,,00196.533200,A2_44,5,0.06032
,,00196.678400,C3_43,6,0.13248
,,00197.048800,B3_22,16,0.22216
,,00197.601440,B2_32,5,0.11368
,,00199.499840,C3_24,5,0.0452
,,00199.398240,C3_43,9,0.10432
,,00200.224160,A2_44,17,0.19912
,,00200.441280,B3_22,6,0.07528
,,00201.590880,D2_21,7,0.12456
,,00202.528960,D5_34,6,0.09352
,,00202.470000,D5_43,9,0.14984
,,00202.457840,D5_41,12,0.18256
,,00202.483440,D5_33,14,0.26624
,,00203.248960,B1_31,8,0.09792
,,00203.204160,B1_42,7,0.07728
,,00203.197360,B1_43,24,0.24968
,,00203.158560,B1_14,65,0.91096
,,00204.481360,B6_23,6,0.0868
,,00204.758160,A2_44,55,1.2096
,,00206.487680,A1_43,5,0.18616
,,00207.516880,D1_42,6,0.20944
,,00207.591120,C5_32,7,0.28616
,,00210.482640,A2_44,5,0.30584
,,00210.605840,B3_22,8,0.15688
,,00211.428880,D1_22,5,0.04744
,,00212.875520,D2_21,8,0.148
,,00214.405760,D5_33,9,0.20488
,,00214.387600,D5_34,6,0.21392
,,00214.404720,D5_43,8,0.18464
,,00214.374560,D5_41,7,0.15944
,,00214.848160,B3_22,10,0.04048
,,00215.012000,B3_22,10,0.1304
,,00215.886480,A2_44,9,0.26648
,,00216.477920,A3_34,9,0.2436
,,00221.642560,A1_43,8,0.18176
,,00221.808720,A1_41,21,0.13504
,,00221.845280,A1_12,5,0.074
,,00222.575200,C1_11,5,0.03152
,,00222.566320,C1_22,5,0.07176
,,00222.614160,C3_24,16,0.16072
,,00222.668160,C3_43,7,0.11224
,,00224.625200,A1_44,6,0.27552
,,00226.533680,A4_33,13,0.23464
,,00227.013840,B6_23,6,0.25304
,,00227.738400,A2_44,5,0.0392
,,00228.298000,A6_24,6,0.06704
,,00231.935760,A1_43,10,0.31976
,,00232.473600,D2_21,6,0.11208
,,00232.764640,A3_34,12,0.31536
,,00233.450640,D1_22,5,0.0528
,,00233.373920,A3_34,14,0.27544
,,00233.743840,C2_41,23,0.36024
,,00235.717680,B3_22,17,0.27408
,,00235.766480,B3_32,5,0.15464
,,00238.140240,B5_42,6,0.11936
,,00238.138240,B5_11,8,0.33336
,,00238.215120,B5_24,21,0.3588
,,00238.102240,B5_22,17,0.3092
,,00238.223360,B5_23,20,0.5124
,,00238.937840,B5_11,10,0.53384
,,00238.109520,B5_44,129,1.40832
,,00239.701200,B5_23,8,0.2404
,,00239.630320,B5_22,10,0.39832
,,00238.098080,B5_12,207,2.24264
,,00239.667840,B5_44,75,0.7088
,,00241.191680,B5_12,6,0.1992
,,00243.015840,D2_21,6,0.12536
,,00243.904640,B3_22,19,0.4528
,,00244.460560,A1_43,12,0.26128
,,00244.566160,A1_44,5,0.15072
,,00244.803760,A5_24,8,0.22736
,,00245.058080,B6_23,7,0.17488
,,00245.109040,B6_21,6,0.16448
,,00245.202000,B6_41,5,0.02424
,,00246.127120,B2_32,7,0.11624
,,00246.565440,B3_22,5,0.07232
,,00247.000560,B3_41,7,0.11584
,,00246.908880,B3_42,24,0.38464
,,00246.780480,B3_22,83,0.74168
,,00247.639360,A1_41,10,0.17096
,,00247.526960,A1_22,7,0.37896
,,00248.071120,A1_41,15,0.54896
,,00248.605600,A1_12,8,0.21056
,,00248.351440,A1_44,12,0.39328
,,00248.059280,A1_43,39,1.22176
,,00249.390720,A1_43,8,0.29048
,,00247.783520,B3_22,82,1.87648
,,00250.914640,C5_32,6,0.21888
,,00251.810480,A1_43,5,0.23336
,,00252.313440,B2_32,5,0.18808
,,00252.542880,C3_24,8,0.04376
,,00253.765280,B4_23,10,0.06928
,,00253.645600,B4_43,19,0.18696
,,00253.605680,B4_31,20,0.66424
,,00254.822720,B3_22,5,0.02848
,,00255.294560,C3_43,5,0.01264
,,00255.507760,A5_24,7,0.28224
,,00256.225760,B3_22,9,0.18312
,,00257.984240,B5_12,19,0.18888
,,00258.031120,B5_44,7,0.14248
,,00257.911120,B5_22,10,0.32056
,,00259.262720,B6_23,14,0.29456
,,00259.532320,B3_22,13,0.1804
,,00261.087920,D2_21,13,0.29104
,,00261.128640,D2_34,5,0.07264
,,00261.050480,B3_22,18,0.25744
,,00262.008000,A2_22,8,0.08776
,,00262.011200,A2_33,7,0.05792
,,00261.979040,A2_44,20,0.26936
,,00262.500720,D2_21,5,0.14272
,,00262.418160,A2_44,8,0.32
,,00263.050640,A2_44,10,0.364
,,00263.639840,B3_22,14,0.1836
,,00263.929200,D2_21,5,0.10744
,,00264.504640,A6_24,9,0.25864
,,00265.265440,B5_12,7,0.0768
,,00265.282000,B5_22,7,0.22968
,,00265.525120,A2_44,12,0.34504
,,00268.230480,D2_21,7,0.1764
,,00268.964080,A3_34,7,0.0488
,,00272.179680,D5_41,16,0.14904
,,00272.277200,D1_42,8,0.1544
,,00272.241120,D5_33,11,0.23568
,,00272.263680,D5_34,8,0.1508
