Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
   Pre-Spike Duration,0.84 ms,00019.521680,D2_21,11,0.2608
   Post-Spike Duration,2.16 ms,00019.674960,B5_24,6,0.14368
   Coincident Event Filter,Default (Well),00019.658000,B5_42,5,0.09792
   Coincidence Occurrence Threshold,4 Electrodes,00019.652000,B5_22,15,0.19176
   Coincidence Event Window,160 µs,00019.799120,A2_44,7,0.33592
   Allow Sample Overlap,false,00019.703760,B5_11,7,0.27168
   Spike Count Interval,1 s,00020.035760,B5_24,10,0.33232
,,00020.317200,B6_23,9,0.12368
Burst Detector Settings,,00020.545680,A1_43,7,0.17
   Burst Detection Algorithm,Inter-Spike Interval (ISI) Threshold,00020.543680,A1_44,5,0.16136
   Maximum Inter-Spike Interval,100 ms,00020.549840,B5_24,8,0.314
   Minimum Number of Spikes,5,00020.371200,B5_22,9,0.32944
   Enable Network Burst Detection,True,00020.478080,B5_11,8,0.51848
   Maximum Inter-Spike Interval (network bursts),100 ms,00020.867360,B5_23,10,0.14928
   Minimum Number of Spikes (network bursts),50,00020.740320,B5_42,8,0.28856
   Minimum Participating Electrodes (%),35,00020.813360,B5_22,8,0.19848
   Synchrony Window,20 ms,00020.766880,A2_44,12,0.47608
,,00019.587520,B5_12,176,1.89384
,,00019.688240,B5_44,188,1.7472
,,00021.566800,B5_44,5,0.14968
,,00021.737600,B2_32,11,0.36992
,,00021.861520,A2_44,10,0.34088
,,00021.885040,B5_22,11,0.30496
,,00022.285280,B5_11,5,0.32048
,,00022.404800,B5_22,9,0.44416
,,00022.831440,A2_44,5,0.24864
,,00022.050400,B5_12,102,1.088
,,00022.309600,B5_44,49,0.78224
,,00023.789280,A2_44,5,0.11008
,,00023.569840,B5_12,24,0.41792
,,00023.909280,B5_44,7,0.08768
,,00024.391440,D1_11,5,0.06
,,00024.426880,D1_42,7,0.04768
,,00024.602560,B5_12,12,0.18184
,,00024.766480,A2_44,16,0.3916
,,00026.077040,A2_44,9,0.17928
,,00026.283600,B5_12,15,0.3488
,,00026.886000,D1_22,5,0.06296
,,00027.465280,D2_21,5,0.12896
,,00027.297040,A2_44,12,0.32808
,,00028.612880,D2_21,7,0.25648
,,00028.766800,A2_44,14,0.34336
,,00030.329120,C3_24,7,0.05936
,,00030.373440,C3_43,5,0.01504
,,00030.604160,A2_44,9,0.21472
,,00030.469760,B5_12,31,0.30848
,,00030.525200,B5_22,11,0.224
,,00032.547840,A2_44,14,0.36624
,,00033.330960,C3_24,9,0.0616
,,00033.316480,C3_43,5,0.07944
,,00033.114720,B5_12,30,0.25992
,,00033.150080,B5_22,10,0.15944
,,00034.517440,A2_33,5,0.0548
,,00034.500000,A2_44,21,0.26336
,,00034.875520,A2_44,10,0.30736
,,00035.561280,D1_22,5,0.08536
,,00036.293040,D2_21,11,0.20216
,,00036.419440,B3_22,8,0.11512
,,00036.708800,B5_12,8,0.11888
,,00036.617040,B5_22,5,0.17688
,,00037.893680,D1_42,6,0.14992
,,00037.729760,A1_43,5,0.29008
,,00039.947920,A4_33,5,0.05648
,,00039.968560,A6_14,5,0.11992
,,00039.746640,B6_23,7,0.28632
,,00040.054240,A6_24,6,0.23464
,,00040.488320,C3_24,25,0.2392
,,00040.609520,C3_43,7,0.05592
,,00042.068720,B1_31,9,0.08112
,,00042.057120,B1_42,8,0.07296
,,00042.081440,B1_12,5,0.07392
,,00042.069360,B1_34,9,0.08824
,,00042.076240,B1_32,7,0.07488
,,00042.057600,B1_43,18,0.11912
,,00042.264720,B3_22,8,0.10352
,,00042.026800,B1_14,63,0.79192
,,00044.761200,B3_22,13,0.18816
,,00044.780000,B3_32,5,0.1704
,,00045.275120,D2_21,7,0.32184
,,00045.735520,C1_21,13,0.07336
,,00045.742080,C1_31,8,0.05744
,,00045.723600,C1_11,13,0.08336
,,00045.736400,C1_43,7,0.0792
,,00045.732320,C1_42,12,0.10784
,,00045.725440,C1_22,18,0.20728
,,00045.732880,C1_23,15,0.16976
,,00046.108720,A1_41,14,0.0792
,,00045.997680,A1_43,9,0.16624
,,00046.170080,B2_34,5,0.10128
,,00046.123040,B2_32,10,0.36096
,,00046.400960,C3_24,16,0.20176
,,00046.534720,C5_32,5,0.20184
,,00047.446080,C2_41,7,0.14056
,,00047.322240,B6_23,10,0.16888
,,00047.693440,B3_22,13,0.15104
,,00047.756640,C2_41,18,0.20864
,,00047.777920,B2_32,6,0.2492
,,00048.334160,C3_24,14,0.16136
,,00048.329760,C3_43,6,0.16152
,,00049.271120,D2_21,5,0.19152
,,00049.660000,B5_44,18,0.2364
,,00049.622480,B5_22,8,0.18312
,,00049.585840,B5_12,26,0.32624
,,00049.998160,A1_43,5,0.16384
,,00050.562320,C3_24,7,0.05616
,,00051.488560,B3_22,12,0.14064
,,00051.479440,B2_32,8,0.32968
,,00052.063360,B1_14,10,0.15448
,,00054.202240,A3_34,5,0.11096
,,00055.279840,C3_24,13,0.0784
,,00055.251760,C3_43,12,0.08432
,,00055.257680,A4_33,7,0.06528
,,00055.280160,C3_12,5,0.14376
,,00055.297440,C3_14,13,0.10736
,,00056.886080,B6_23,5,0.05536
,,00058.046160,C3_24,6,0.08952
,,00057.929680,C3_43,5,0.10864
,,00058.328720,B3_22,9,0.15968
,,00059.582560,A6_24,5,0.03592
,,00059.740080,B1_14,8,0.17104
,,00060.680960,B2_32,9,0.16176
,,00060.830560,C3_24,15,0.15432
,,00060.785440,C3_43,9,0.18736
,,00060.040480,A3_34,20,0.94784
,,00061.099920,A3_34,6,0.17232
,,00061.319920,B3_22,15,0.13256
,,00061.260000,B6_23,10,0.1944
,,00063.056960,B3_22,12,0.10488
,,00063.704880,C3_24,6,0.06912
,,00063.885760,B2_32,7,0.14224
,,00063.944960,A3_34,6,0.13144
,,00064.336880,D2_21,14,0.2236
,,00065.286480,B1_31,12,0.07968
,,00065.252640,B1_43,21,0.26536
,,00065.268400,B1_42,8,0.1364
,,00065.448000,D2_21,12,0.27792
,,00065.224480,B1_14,64,0.99128
,,00066.543200,D1_22,5,0.12424
,,00066.665520,A4_33,8,0.16728
,,00067.604000,B5_12,24,0.22064
,,00067.619840,B5_22,12,0.15984
,,00067.688880,B5_44,35,0.30512
,,00068.314960,C3_24,11,0.06152
,,00068.571600,D5_33,8,0.11592
,,00068.609120,D5_34,5,0.1408
,,00068.548000,D5_43,10,0.12336
,,00068.507520,D5_41,13,0.18976
,,00069.658240,D2_21,8,0.08656
,,00070.060320,B3_22,8,0.15176
,,00072.503760,B3_22,17,0.30096
,,00073.975680,C3_14,8,0.06688
,,00074.029200,C3_43,5,0.0116
,,00074.070480,B3_22,7,0.06752
,,00073.987680,C3_22,6,0.17672
,,00074.797840,B6_23,8,0.1632
,,00077.732800,B6_23,5,0.09616
,,00078.401440,A1_41,8,0.09656
,,00078.423600,A1_43,5,0.08584
,,00079.043440,B4_43,19,0.15928
,,00079.097520,B4_44,7,0.07416
,,00079.018000,B4_31,10,0.16448
,,00079.343680,B4_31,9,0.306
,,00079.402080,D5_43,5,0.17864
,,00079.472400,D5_41,5,0.15536
,,00080.886080,A3_34,9,0.08544
,,00081.588720,D2_34,6,0.14488
,,00082.550960,B1_14,9,0.11048
,,00082.994240,D2_21,5,0.14808
,,00083.951280,C3_22,6,0.18672
,,00083.994400,C3_24,7,0.04408
,,00083.930720,C3_43,6,0.05144
,,00084.141520,B6_23,6,0.13384
,,00084.840080,B3_22,13,0.19768
,,00084.841520,B3_32,5,0.10712
,,00085.275520,B2_34,7,0.20632
,,00085.257360,B2_32,8,0.24424
,,00085.445840,D3_41,5,0.09224
,,00085.529840,C3_12,7,0.022
,,00085.520480,C3_14,9,0.11296
,,00085.515280,C3_24,12,0.0536
,,00085.475600,D3_24,28,1.03336
,,00086.631200,A3_34,8,0.21472
,,00087.503040,D3_24,8,0.28888
,,00088.390400,B3_22,9,0.21368
,,00088.341200,D2_21,10,0.52072
,,00088.250000,D2_34,10,0.48168
,,00088.555120,B6_23,10,0.11952
,,00088.566000,B6_21,8,0.12216
,,00089.548160,B5_12,13,0.20896
,,00089.544720,B5_13,5,0.1644
,,00089.557920,B5_22,8,0.14824
,,00090.711040,D2_23,19,0.1756
,,00090.653920,B2_34,5,0.16616
,,00090.633680,B2_32,7,0.25544
,,00090.760240,D2_31,15,0.22728
,,00090.733520,D2_21,30,0.5244
,,00091.081360,D2_23,7,0.17536
,,00090.668160,D2_34,34,0.70432
,,00091.274240,C3_43,10,0.07192
,,00091.291840,C3_12,12,0.1488
,,00091.309760,C3_22,13,0.19088
,,00091.297920,C3_14,28,0.13904
,,00091.286960,C3_24,22,0.13888
,,00091.478080,D2_34,5,0.21968
,,00091.549120,C3_12,7,0.13552
,,00091.416880,D2_21,15,0.51496
,,00091.902400,C3_12,5,0.17808
,,00091.928480,C3_43,5,0.13304
,,00091.960320,C3_22,6,0.25816
,,00091.997920,C3_24,21,0.29352
,,00092.701600,A1_43,8,0.16288
,,00092.466800,D2_31,8,0.2256
,,00092.480240,D2_23,14,0.28368
,,00092.286240,D2_34,29,0.77888
,,00093.217920,C3_43,8,0.03824
,,00093.373680,C3_43,27,0.13232
,,00093.402080,C3_14,49,0.42616
,,00093.281840,C3_24,46,0.44248
,,00093.279040,C3_12,71,0.92744
,,00093.922640,B3_22,18,0.39328
,,00094.379600,D2_34,5,0.3388
,,00094.806240,C3_22,5,0.10448
,,00094.817680,C3_14,26,0.29008
,,00094.661840,C3_24,31,0.4324
,,00094.636000,C3_43,34,0.44408
,,00094.496480,C3_12,42,0.75632
,,00096.848720,C5_32,6,0.17128
,,00097.623120,D2_21,7,0.27632
,,00097.654160,B5_12,14,0.17912
,,00097.688560,B5_22,9,0.11488
,,00097.769120,B5_44,7,0.134
,,00098.048720,C1_11,5,0.12544
,,00098.205440,C3_43,5,0.0392
,,00098.638960,D2_21,6,0.12872
,,00099.654880,D2_21,6,0.14912
,,00099.746480,B4_23,7,0.07648
,,00099.628320,B4_43,17,0.30024
,,00100.033360,B6_23,7,0.11032
,,00100.135360,B2_32,5,0.13472
,,00100.275200,C3_22,6,0.09144
,,00100.272560,C3_43,7,0.06864
,,00099.713680,B4_31,16,0.53992
,,00100.341840,B3_22,14,0.15744
,,00100.850880,A1_43,5,0.17072
,,00100.769440,D2_21,7,0.21656
,,00100.874400,A4_33,5,0.05144
,,00101.435680,C3_14,5,0.11128
,,00101.364640,C3_24,6,0.06432
,,00101.300880,C3_43,16,0.12672
,,00102.237760,D2_21,14,0.2424
,,00102.637440,B1_31,11,0.10032
,,00102.624560,B1_14,35,0.1976
,,00102.630960,B1_43,19,0.17064
,,00102.663280,B1_42,6,0.08784
,,00103.151680,C1_21,14,0.1468
,,00103.146560,C1_11,11,0.1232
,,00103.158800,C1_22,19,0.17776
,,00103.146880,C1_23,12,0.10952
,,00103.164960,C1_43,5,0.10928
,,00103.136480,C1_42,9,0.15
,,00102.948240,B1_14,13,0.31688
,,00103.062080,C3_22,7,0.15808
,,00103.376880,B1_14,8,0.41024
,,00103.914560,B3_22,15,0.34016
,,00104.532720,D2_34,5,0.09912
,,00104.523280,D2_21,14,0.1852
,,00105.670160,B2_34,5,0.1112
,,00105.602480,B2_32,8,0.14728
,,00106.765440,B5_12,5,0.07008
,,00106.762240,B5_22,5,0.094
,,00107.583760,A6_14,5,0.26416
,,00107.725280,A6_24,15,0.5728
,,00108.446000,B3_22,13,0.21552
,,00110.523360,B3_22,6,0.16192
,,00112.592960,B3_22,19,0.18392
,,00112.581440,B3_32,5,0.17088
,,00113.030720,A1_43,8,0.11016
,,00113.029440,A1_44,6,0.19384
,,00113.059520,B2_34,8,0.34872
,,00113.900720,A4_33,7,0.07568
,,00113.973440,B2_32,6,0.3612
,,00114.810960,B2_32,5,0.24136
,,00115.013200,B1_14,13,0.15584
,,00117.152720,B3_22,12,0.17016
,,00118.817760,A1_43,8,0.1964
,,00118.930800,A1_44,5,0.19856
,,00118.799040,B3_22,17,0.1088
,,00119.215840,B5_12,17,0.282
,,00119.304000,B5_44,14,0.10488
,,00119.269120,B5_22,12,0.1448
,,00119.539040,B1_14,14,0.16176
,,00120.005840,A3_34,9,0.18896
,,00120.231520,B6_23,9,0.13488
,,00122.657120,B3_22,11,0.27608
,,00123.275040,A3_34,8,0.14872
,,00123.988880,B3_22,12,0.14936
,,00123.994640,B3_32,5,0.23008
,,00123.728240,A3_34,11,0.51968
,,00125.285920,A1_41,13,0.10864
,,00125.176880,A1_43,10,0.21392
,,00125.482720,B3_22,14,0.27232
,,00125.772720,B6_23,9,0.2088
,,00126.406800,A1_43,7,0.21256
,,00126.725600,B3_22,14,0.1692
,,00127.897200,C3_24,8,0.06848
,,00127.844800,B3_22,10,0.21328
,,00128.320800,B3_22,5,0.016
,,00128.460560,B3_22,5,0.2136
,,00129.336240,B3_22,5,0.0668
,,00130.121520,B5_12,20,0.1564
,,00130.189280,B5_44,7,0.1164
,,00130.121680,B5_22,11,0.15704
,,00130.432000,B3_22,12,0.3984
,,00130.664480,B5_12,11,0.28232
,,00130.743360,B5_44,13,0.16456
,,00130.767920,B5_22,6,0.19824
,,00131.482960,B3_22,6,0.15912
,,00131.366160,A3_34,6,0.10656
,,00131.404080,B5_12,9,0.24048
,,00131.553680,A6_24,5,0.11304
,,00132.267840,B3_22,5,0.13328
,,00132.569520,B2_32,8,0.29992
,,00132.730640,B3_22,14,0.33416
,,00132.902640,A3_34,5,0.13704
,,00133.250480,A1_43,5,0.06888
,,00134.197040,B3_22,13,0.15568
,,00134.790480,B3_22,5,0.2112
,,00134.923200,B6_23,7,0.19576
,,00135.389040,A1_43,11,0.17112
,,00135.291600,A1_44,8,0.31232
,,00135.540160,B5_12,5,0.13752
,,00136.474880,B3_44,7,0.08744
,,00136.488560,B3_41,5,0.17096
,,00135.712880,B3_22,51,1.1584
,,00136.209840,B3_42,21,0.44856
,,00137.303120,B5_12,14,0.20192
,,00137.384240,B5_44,14,0.15856
,,00137.367520,B5_22,8,0.10392
,,00137.068480,B3_22,51,1.46192
,,00138.972960,A1_41,5,0.10528
,,00138.896160,A1_43,10,0.19648
,,00138.894640,A1_44,8,0.24656
,,00138.631600,B3_22,12,0.45424
,,00139.408720,B1_14,22,0.2004
,,00139.410960,B1_43,6,0.20696
,,00139.336480,B3_22,11,0.47816
,,00140.102080,C3_14,5,0.042
,,00139.819040,A3_34,5,0.12112
,,00140.143200,C3_43,7,0.01968
,,00140.170080,B3_22,5,0.18744
,,00140.771440,B5_12,6,0.12152
,,00140.753600,B5_22,5,0.09792
,,00140.971840,A1_41,12,0.14296
,,00140.972880,A1_43,11,0.2232
,,00140.971280,A1_44,9,0.3208
,,00141.295200,C3_43,7,0.31512
,,00141.218240,B3_22,7,0.25584
,,00141.914720,A1_43,12,0.27744
,,00142.304960,B3_22,11,0.14392
,,00142.452640,B5_12,6,0.1076
,,00142.948960,B5_12,9,0.25728
,,00143.095760,B5_13,5,0.09328
,,00143.047040,B5_44,11,0.21864
,,00142.969200,B5_22,7,0.18424
,,00143.687600,B3_22,20,0.29992
,,00143.960240,B5_12,16,0.3296
,,00143.990720,B5_42,6,0.17216
,,00144.088560,B5_44,23,0.2328
,,00143.954080,B5_22,13,0.21152
,,00144.626720,A4_33,7,0.09968
,,00146.205920,D3_24,16,0.54456
,,00147.014800,A1_43,7,0.17
,,00148.059680,B5_12,9,0.16256
,,00148.111120,B5_44,10,0.12992
,,00148.060560,B5_22,8,0.1384
,,00149.527680,D3_24,5,0.13616
,,00150.583360,B6_23,7,0.10056
,,00150.647680,B5_11,7,0.37776
,,00150.713280,B5_24,7,0.2024
,,00150.575840,B5_22,13,0.33472
,,00151.067840,A1_43,8,0.11368
,,00150.942960,B5_23,12,0.62544
,,00151.328080,B5_42,5,0.16544
,,00151.315360,B5_24,17,0.52
,,00151.295360,B5_22,16,0.39616
,,00150.618080,B5_12,117,1.36456
,,00152.119040,B5_12,5,0.1168
,,00150.612480,B5_44,159,1.55488
,,00152.784560,B5_44,6,0.09504
,,00152.559040,B6_23,12,0.14856
,,00152.564800,B6_24,6,0.16728
,,00152.562880,B6_21,8,0.14424
,,00152.570000,B5_12,19,0.4004
,,00152.617520,B5_22,9,0.34384
,,00153.612400,B5_11,5,0.21984
,,00153.724240,B5_24,5,0.16968
,,00153.748800,B1_14,25,0.2412
,,00153.733440,B5_23,12,0.2664
,,00153.729360,B5_22,15,0.35
,,00153.197760,B6_23,18,0.89384
,,00153.465360,B5_12,85,0.76232
,,00153.735840,B5_44,81,0.706
,,00154.868560,C3_24,8,0.0692
,,00155.332960,A1_41,5,0.04392
,,00154.944480,B5_23,7,0.31152
,,00155.002480,B5_22,12,0.32784
,,00154.838320,B5_12,81,0.64776
,,00154.961280,B5_44,53,0.66688
,,00155.821040,D1_22,5,0.04448
,,00155.815840,D1_42,6,0.03984
,,00156.015760,B5_12,22,0.3312
,,00156.950880,B5_12,13,0.35728
,,00157.002480,B5_22,5,0.19744
,,00157.963440,B5_12,9,0.17432
,,00158.824320,B5_12,6,0.13936
,,00159.782880,B5_12,7,0.11816
,,00160.083600,A1_43,8,0.19
,,00160.955280,B5_12,7,0.19136
,,00160.856080,B5_22,6,0.19376
,,00162.028320,B5_44,7,0.08272
,,00161.974320,B5_22,9,0.0896
,,00161.940000,B5_12,29,0.35704
,,00162.470720,A1_41,16,0.16824
,,00162.965680,C3_43,8,0.02384
,,00162.906080,A1_41,12,0.38184
,,00163.046640,A1_44,8,0.23448
,,00163.255200,B5_12,23,0.28056
,,00163.310000,B5_22,8,0.17384
,,00163.050000,A1_43,43,1.05152
,,00164.260080,A1_43,5,0.09856
,,00164.750960,B5_22,8,0.09696
,,00164.718880,B5_12,28,0.24936
,,00166.230880,B5_22,8,0.12128
,,00166.128080,B5_12,30,0.35464
,,00166.723280,C1_21,8,0.07408
,,00166.722000,C1_11,9,0.12336
,,00166.725280,C1_23,13,0.15232
,,00166.741040,C1_42,8,0.05512
,,00166.716560,C1_22,17,0.19088
,,00167.856640,B5_12,29,0.25056
,,00167.882800,B5_22,9,0.12048
,,00167.687200,A1_43,15,0.60512
,,00169.908000,B5_22,13,0.19488
,,00169.850320,B5_12,31,0.32632
,,00170.806960,C3_24,5,0.04224
,,00171.161280,A4_33,8,0.1508
,,00175.202880,C3_24,13,0.09976
,,00175.989920,D2_21,7,0.08408
,,00178.805760,D2_21,7,0.19752
,,00179.927600,B5_12,24,0.30248
,,00179.944960,B5_22,9,0.2092
,,00183.289040,D1_42,7,0.06888
,,00184.279520,A3_34,6,0.0852
,,00185.263600,D2_21,7,0.10112
,,00190.013840,C3_22,6,0.0756
,,00189.975920,C3_14,6,0.04768
,,00190.913680,A1_22,6,0.21888
,,00191.340640,A6_24,11,0.22992
,,00191.422880,D3_24,7,0.35464
,,00193.184080,C1_11,6,0.04336
,,00193.124000,B3_22,9,0.28656
,,00193.139040,D3_24,23,0.87056
,,00196.339920,B5_12,18,0.2916
,,00196.572720,B5_44,12,0.0452
,,00196.424240,B5_22,12,0.20384
,,00197.767360,C3_12,5,0.07376
,,00197.893120,C3_22,6,0.07376
,,00197.751120,C3_43,9,0.25784
,,00198.203760,C3_22,6,0.03432
,,00198.111360,C3_43,33,0.18768
,,00198.149280,C3_14,41,0.40528
,,00197.521520,C3_24,70,0.95032
,,00198.032800,C3_12,50,0.88816
,,00199.009520,B6_23,7,0.15
,,00199.036880,C3_12,18,0.4648
,,00198.987920,C3_24,21,0.4172
,,00198.992400,C3_43,29,0.59224
,,00200.329760,C3_43,6,0.09416
,,00200.600880,A2_44,15,0.30584
,,00200.780800,C3_43,7,0.1304
,,00201.552160,C3_43,6,0.16624
,,00203.865600,D1_42,5,0.15352
,,00205.264480,A3_34,6,0.15264
,,00205.625840,A1_43,5,0.1868
,,00205.949600,A2_44,8,0.14648
,,00207.638480,A2_44,10,0.2368
,,00208.835120,A1_43,5,0.1068
,,00209.174480,C1_21,11,0.17408
,,00209.209200,C1_11,6,0.07248
,,00209.200640,C1_22,16,0.11104
,,00209.203440,C1_23,9,0.16048
,,00209.202320,C1_42,10,0.09176
,,00210.438480,D1_22,9,0.0784
,,00210.950560,B3_41,5,0.12184
,,00210.864640,B3_22,34,0.48536
,,00210.871760,B3_42,16,0.41944
,,00211.093600,B6_21,6,0.08896
,,00211.704560,C3_43,9,0.06624
,,00211.551760,B3_22,5,0.1788
,,00212.292480,B3_42,13,0.20496
,,00212.150960,B3_22,57,0.56352
,,00213.103200,B3_42,8,0.20376
,,00213.299520,A3_34,5,0.0404
,,00213.451600,B3_22,8,0.25344
,,00214.009120,B3_22,8,0.24224
,,00214.366880,B3_22,7,0.20688
,,00216.628160,A2_44,6,0.1448
,,00216.491840,A3_34,5,0.18368
,,00216.780800,A3_34,21,0.66456
,,00218.560320,B3_22,10,0.22184
,,00220.209360,A2_44,13,0.17912
,,00220.484000,C3_24,6,0.02736
,,00220.476560,C3_43,10,0.04072
,,00220.378560,A4_33,8,0.22328
,,00220.732160,A1_41,9,0.06136
,,00220.604800,A1_43,6,0.17424
,,00220.603360,A1_44,6,0.1984
,,00220.394160,B3_22,21,0.27472
,,00221.694880,B6_23,6,0.0592
,,00221.736480,B6_24,6,0.13208
,,00221.691120,B6_21,12,0.1344
,,00221.956640,C1_11,5,0.09608
,,00221.992560,C1_42,5,0.07744
,,00221.904800,D2_21,6,0.09736
,,00221.791760,D2_34,6,0.1704
,,00224.274480,B1_31,10,0.08008
,,00224.298640,B1_12,8,0.07384
,,00224.281280,B1_32,6,0.0532
,,00224.244960,B1_42,10,0.1304
,,00224.251680,B1_43,23,0.22848
,,00224.233840,B1_14,80,1.0884
,,00225.070560,A2_44,5,0.08312
,,00225.594880,C3_24,5,0.0632
,,00226.478400,B3_22,10,0.1652
,,00228.002480,A2_44,8,0.17344
,,00230.682720,A3_34,12,0.13344
,,00230.946160,A1_43,9,0.21832
,,00231.538640,B3_22,8,0.12112
,,00232.802560,C3_43,6,0.05504
,,00232.855120,C3_24,8,0.05176
,,00233.972080,A1_41,5,0.10056
,,00233.993600,A1_22,8,0.234
,,00234.625120,A1_41,15,0.2052
,,00234.880720,A1_44,8,0.15128
,,00234.766000,A1_43,30,0.71112
,,00235.374960,A1_44,6,0.202
,,00235.300880,D2_21,11,0.27344
,,00235.578400,A1_43,6,0.1956
,,00235.815760,B2_34,7,0.18624
,,00235.739760,B2_32,10,0.23544
,,00236.511440,B2_32,5,0.25856
,,00237.236800,A1_43,6,0.24992
,,00237.314960,B2_32,7,0.18208
,,00239.143120,B1_14,22,0.23608
,,00239.838560,A2_44,7,0.13152
,,00240.102960,B2_34,8,0.24912
,,00239.952640,B2_32,11,0.28664
,,00240.853680,B2_32,5,0.24944
,,00242.131680,B2_11,6,0.11096
,,00243.429440,A2_22,7,0.08376
,,00243.378960,A2_44,34,0.5372
,,00245.645920,B3_22,9,0.08192
,,00249.401760,B6_23,9,0.15712
,,00249.608560,D5_33,7,0.14408
,,00249.582480,D5_41,10,0.11872
,,00249.593200,D5_34,7,0.312
,,00250.193440,A1_43,5,0.088
,,00250.593600,A4_33,7,0.08296
,,00252.521040,C3_14,5,0.08152
,,00252.500560,C3_24,9,0.10136
,,00252.430640,C3_43,10,0.10784
,,00253.189440,D2_23,16,0.18464
,,00253.158160,B5_11,7,0.17688
,,00253.131440,B5_42,5,0.11968
,,00253.049440,B5_22,17,0.2684
,,00253.227280,D2_21,18,0.25176
,,00253.244960,D2_31,13,0.28032
,,00253.148400,B5_23,12,0.31496
,,00253.653200,D2_21,5,0.11704
,,00253.563120,D2_23,8,0.15008
,,00253.174000,D2_34,32,0.59512
,,00253.180080,B5_24,21,0.47288
,,00253.926160,B5_22,15,0.4712
,,00254.106640,D2_21,12,0.35272
,,00254.330240,B5_23,5,0.16744
,,00254.737600,A1_43,7,0.12144
,,00254.274400,D2_34,8,0.39584
,,00253.005680,B5_12,138,1.81744
,,00253.162320,B5_44,160,1.5632
,,00254.517280,B5_22,6,0.20864
,,00254.781520,A2_44,24,0.5484
,,00255.101920,D2_34,6,0.37352
,,00256.036960,A2_44,5,0.16776
,,00257.389120,C2_41,25,0.23528
,,00258.279440,D1_22,5,0.06904
,,00258.622320,C3_43,7,0.10008
,,00258.754880,C3_24,17,0.27536
,,00260.096400,C3_43,5,0.242
,,00261.130960,B3_22,13,0.09376
,,00261.744880,B4_23,9,0.10984
,,00261.712960,B4_43,18,0.14552
,,00261.535360,B4_31,15,0.43512
,,00264.346480,B2_32,6,0.1512
,,00264.589200,B5_12,11,0.14848
,,00264.556080,B5_22,5,0.15536
,,00266.026320,D1_42,10,0.19216
,,00267.032800,B3_22,9,0.0992
,,00267.418400,B5_12,35,0.16616
,,00267.407920,B5_22,11,0.20208
,,00267.478000,B5_44,32,0.25376
,,00268.569520,B3_22,8,0.15312
,,00269.911920,B3_22,21,0.46144
,,00271.342480,B6_23,5,0.12352
,,00271.613120,B1_14,11,0.11704
,,00272.613280,B3_22,7,0.11488
,,00273.818640,D3_24,15,0.54112
,,00274.362240,B5_12,15,0.19496
,,00274.405040,B5_22,7,0.15184
,,00274.461600,D3_24,14,0.44856
