Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00024.326480,A2_44,12,0.12472
,,00024.913040,B6_23,9,0.12488
,,00024.835920,B6_41,6,0.36024
,,00025.589680,C3_12,5,0.15128
,,00025.642320,C3_43,10,0.16176
,,00025.691360,B5_12,7,0.07584
,,00025.709520,B5_22,5,0.1472
,,00025.977360,B2_32,8,0.23424
,,00026.455760,C3_12,5,0.182
,,00027.388080,C3_12,7,0.24952
,,00028.417680,C3_12,5,0.18024
,,00028.341520,C3_43,13,0.06304
,,00029.141600,B3_22,9,0.0608
,,00029.468320,C3_43,5,0.0576
,,00029.592320,C3_12,7,0.19568
,,00029.688560,C3_22,6,0.1376
,,00030.925280,A1_41,9,0.09632
,,00030.955360,A1_12,5,0.10568
,,00030.928960,A1_43,6,0.1272
,,00030.912240,A1_44,6,0.14136
,,00031.219520,C3_12,5,0.08576
,,00032.567120,C3_43,10,0.0304
,,00032.761440,C3_12,6,0.12024
,,00033.114960,B3_22,16,0.22384
,,00035.283840,A1_41,8,0.10208
,,00035.225920,A3_34,6,0.09264
,,00036.667280,A1_43,6,0.2608
,,00037.564720,B5_12,18,0.2152
,,00037.637360,B5_44,16,0.09048
,,00037.567120,B5_22,8,0.17928
,,00037.176960,A3_34,41,0.96416
,,00038.356000,B1_31,16,0.16016
,,00038.390400,B1_12,7,0.0708
,,00038.345440,B1_43,33,0.27072
,,00038.344080,B1_42,11,0.09728
,,00038.313760,B1_14,50,0.48184
,,00038.968400,B3_42,9,0.11104
,,00038.931520,B1_14,7,0.3348
,,00038.891520,B3_22,12,0.25992
,,00039.480560,B5_12,12,0.1408
,,00039.513920,B5_22,5,0.09048
,,00040.673760,C3_12,6,0.10288
,,00040.684240,C3_24,6,0.06904
,,00041.617280,A6_24,5,0.11968
,,00041.889040,A1_41,5,0.05696
,,00041.906080,A1_12,6,0.11416
,,00041.903680,A1_43,7,0.10224
,,00041.902720,A1_44,6,0.15064
,,00041.945280,B1_14,9,0.26808
,,00043.743520,D3_24,15,0.55464
,,00044.563680,D3_24,5,0.15928
,,00044.962320,A1_43,5,0.13336
,,00044.961120,A1_44,5,0.1348
,,00045.372240,B1_14,19,0.26336
,,00045.265280,B2_32,5,0.16256
,,00045.471520,B1_43,7,0.19472
,,00046.246800,B3_22,16,0.13336
,,00045.926400,D3_24,24,0.62992
,,00047.021120,B2_32,6,0.14904
,,00047.247200,C5_32,8,0.21936
,,00047.554240,A1_43,7,0.23272
,,00047.552960,A1_44,7,0.25232
,,00048.264880,B3_22,6,0.03952
,,00049.059760,A3_34,7,0.1324
,,00049.380960,B1_31,6,0.07656
,,00049.265760,B1_14,30,0.33904
,,00049.378720,B1_32,5,0.04512
,,00049.369440,B1_43,17,0.194
,,00050.564560,C3_43,5,0.19976
,,00051.089600,D2_21,5,0.19064
,,00051.066080,A2_22,7,0.08784
,,00050.806640,A2_44,84,1.30312
,,00052.696640,D1_22,5,0.08024
,,00055.034880,B6_23,7,0.2124
,,00055.216880,A1_43,7,0.31464
,,00055.752320,B2_32,7,0.16888
,,00056.878800,D1_42,9,0.11192
,,00057.869200,B3_22,11,0.17392
,,00057.869120,B3_32,6,0.13368
,,00059.179680,B5_13,5,0.20768
,,00059.263200,B5_11,5,0.11072
,,00059.187040,B5_42,5,0.1176
,,00059.263120,B5_23,11,0.17616
,,00059.178560,B5_22,15,0.244
,,00059.215120,B5_24,20,0.5844
,,00059.173360,B5_12,76,1.10904
,,00059.243920,B5_44,96,1.09288
,,00060.502720,C1_11,8,0.08504
,,00060.553200,C1_22,6,0.062
,,00060.503440,C1_42,13,0.13208
,,00060.821120,B5_44,6,0.06216
,,00060.402480,B5_12,36,0.63016
,,00060.626960,B5_22,10,0.34344
,,00060.937120,A1_44,5,0.24704
,,00063.132000,A1_12,5,0.12784
,,00063.142880,A1_43,7,0.11784
,,00063.139760,A1_44,6,0.11904
,,00064.759920,A1_43,7,0.20096
,,00064.915680,D2_21,5,0.13256
,,00065.484000,B1_31,9,0.08656
,,00065.453360,B1_42,8,0.07496
,,00065.301120,B3_22,9,0.1524
,,00065.332240,B3_42,7,0.11312
,,00065.440720,B1_14,41,0.39072
,,00065.471440,B1_43,28,0.2008
,,00065.600800,C3_24,6,0.0604
,,00066.079920,B3_22,5,0.09064
,,00066.202480,B1_14,7,0.29496
,,00066.146240,A1_43,6,0.27528
,,00066.207760,A1_44,5,0.29792
,,00066.470080,B6_23,11,0.3116
,,00066.840480,B1_14,29,0.22936
,,00066.641840,A2_44,8,0.2636
,,00067.804880,B1_14,14,0.17752
,,00068.403440,D2_31,6,0.14272
,,00068.113440,D2_23,22,0.41288
,,00068.637600,D2_23,10,0.26728
,,00068.207600,D2_34,32,0.78728
,,00068.951920,B5_12,9,0.21488
,,00068.169600,D2_21,46,1.30792
,,00070.899760,D2_34,6,0.37232
,,00071.763200,B1_14,18,0.34096
,,00074.079440,B3_22,9,0.13472
,,00074.328880,D2_21,8,0.1048
,,00075.318880,B5_12,16,0.16688
,,00075.354320,B5_22,9,0.13496
,,00076.661600,D2_21,5,0.08616
,,00076.764240,B1_14,33,0.35384
,,00076.901200,B1_43,14,0.16016
,,00077.397360,A1_41,8,0.08392
,,00077.417840,A1_12,5,0.07256
,,00077.413360,A1_43,6,0.11632
,,00077.412320,A1_44,6,0.17792
,,00078.949200,B5_12,17,0.19424
,,00078.989680,B5_44,8,0.05072
,,00078.971120,B5_22,8,0.0868
,,00080.404800,B2_32,9,0.19392
,,00081.606560,B1_14,12,0.19416
,,00081.667280,A3_34,5,0.11352
,,00082.685360,C3_12,13,0.18856
,,00082.712400,C3_43,11,0.14176
,,00082.796400,D2_21,5,0.12744
,,00082.796880,C3_14,20,0.11872
,,00082.710240,C3_24,21,0.20032
,,00083.952960,B6_21,7,0.15832
,,00083.850080,B6_23,15,0.37608
,,00084.068320,B6_41,8,0.3392
,,00084.558640,D5_33,18,0.2504
,,00084.573600,D5_34,6,0.2128
,,00084.546080,D5_43,19,0.24224
,,00084.534000,D5_41,6,0.13584
,,00085.204560,D5_34,17,0.19304
,,00085.200160,D5_33,23,0.29208
,,00085.184400,D5_43,16,0.22024
,,00085.185200,D5_41,29,0.23872
,,00085.628720,A1_43,7,0.13288
,,00085.646960,A1_44,5,0.11288
,,00086.678720,D1_22,5,0.07928
,,00087.254400,B1_14,18,0.23376
,,00087.344000,B6_23,5,0.07432
,,00088.304880,D1_22,5,0.08352
,,00088.785520,B5_42,8,0.0692
,,00088.713360,B5_22,13,0.17416
,,00088.831600,A3_34,8,0.12312
,,00088.738480,B5_12,37,0.36208
,,00088.825520,B5_11,5,0.18384
,,00088.789840,B5_24,10,0.14408
,,00089.158160,A1_43,6,0.058
,,00088.787600,B5_44,30,0.36488
,,00089.665280,B5_13,5,0.20192
,,00089.553120,B5_12,13,0.51216
,,00089.612880,B5_22,7,0.31552
,,00092.118400,B1_14,26,0.31304
,,00093.351440,D5_41,5,0.04032
,,00093.127520,D5_33,20,0.40552
,,00093.290640,D5_43,8,0.19064
,,00094.376240,B6_23,14,0.22592
,,00094.519680,B6_41,6,0.27208
,,00095.581440,B6_23,17,0.28928
,,00095.622240,B6_24,9,0.16704
,,00095.577520,B6_21,10,0.16896
,,00095.710480,B6_41,12,0.5564
,,00096.263440,B6_23,6,0.24352
,,00098.487520,B3_22,8,0.04216
,,00098.657840,D3_41,9,0.0968
,,00099.156800,A1_44,5,0.14168
,,00098.560720,D3_24,23,0.82464
,,00100.003600,B5_12,14,0.21344
,,00100.112800,B5_44,13,0.04248
,,00100.060240,B5_22,7,0.15592
,,00100.478400,A1_43,10,0.18632
,,00100.476720,A1_44,5,0.18648
,,00100.750080,A5_24,5,0.19072
,,00100.797920,D3_24,28,0.71712
,,00102.409440,B6_13,5,0.16856
,,00102.375280,B6_23,13,0.20944
,,00102.371440,B6_21,8,0.17416
,,00102.626400,B6_41,5,0.29464
,,00103.060800,B3_22,5,0.09128
,,00103.736640,C3_12,5,0.0352
,,00103.759920,C3_24,8,0.05928
,,00105.119200,C3_43,5,0.18576
,,00105.317440,A5_24,7,0.322
,,00106.055920,B6_23,7,0.24352
,,00106.591520,A4_33,5,0.07008
,,00107.656800,D1_22,6,0.0648
,,00109.653360,B2_32,6,0.10936
,,00109.369440,A4_33,9,0.36096
,,00111.792720,B2_32,5,0.09304
,,00112.513840,A4_41,5,0.10056
,,00112.549520,B5_22,8,0.092
,,00112.760160,D1_22,6,0.0672
,,00112.593680,B3_22,9,0.09512
,,00112.477760,B5_12,21,0.2204
,,00112.602240,B5_44,6,0.0492
,,00113.664320,A3_34,8,0.16928
,,00114.379280,A4_41,6,0.1468
,,00114.908000,D2_21,5,0.11344
,,00114.959760,C5_43,5,0.12096
,,00114.877200,C5_32,7,0.2888
,,00115.774320,C3_12,5,0.0892
,,00115.822560,C3_24,7,0.11544
,,00116.212240,A2_44,15,0.14848
,,00116.105360,C3_22,5,0.17736
,,00116.127280,B4_13,6,0.13488
,,00116.193120,B4_23,12,0.05576
,,00116.083040,B4_43,17,0.17168
,,00116.146640,B4_44,11,0.11328
,,00116.017920,B4_31,9,0.29248
,,00116.448960,B3_22,9,0.126
,,00116.511760,A1_41,16,0.17088
,,00116.495200,B4_31,10,0.282
,,00117.863680,A1_43,5,0.11784
,,00117.847040,C3_12,13,0.06584
,,00117.870080,C3_22,12,0.11024
,,00117.861840,C3_14,27,0.24376
,,00117.858640,C3_24,17,0.14752
,,00117.867600,C3_43,10,0.11696
,,00118.110160,B3_22,11,0.14576
,,00118.102640,B5_13,5,0.11728
,,00118.146960,B5_11,5,0.11488
,,00118.086720,B5_22,11,0.12048
,,00118.199520,C3_12,14,0.23624
,,00118.084320,B5_24,17,0.4112
,,00118.088160,B5_44,55,0.55064
,,00118.927600,A1_41,10,0.21176
,,00118.919280,A1_12,7,0.22624
,,00118.876560,B5_22,6,0.21464
,,00118.089840,B5_12,62,1.15392
,,00118.645440,A1_43,26,0.89536
,,00118.897360,A1_44,14,0.64128
,,00119.375520,B2_22,5,0.15616
,,00119.310480,C3_12,15,0.22152
,,00119.382400,C3_22,8,0.12584
,,00119.295200,C3_24,25,0.34024
,,00119.352480,C3_43,43,0.73528
,,00119.943120,B3_22,9,0.20152
,,00119.940800,B3_32,5,0.1744
,,00119.698000,B5_12,22,0.30168
,,00119.756320,B5_13,5,0.14848
,,00119.906400,B5_44,12,0.13056
,,00119.727440,B5_22,10,0.32152
,,00119.911200,A1_43,7,0.25576
,,00119.836160,C3_12,41,0.34176
,,00119.908880,C3_22,17,0.38304
,,00119.878000,C3_14,53,0.35752
,,00119.772240,C3_24,32,0.40496
,,00120.631440,C3_22,6,0.17128
,,00120.828000,C3_12,7,0.22696
,,00120.777520,C3_24,11,0.26016
,,00120.520880,C3_43,22,0.46696
,,00121.370560,B2_11,6,0.14176
,,00121.329760,B2_34,6,0.2896
,,00121.670560,B3_42,32,0.61672
,,00122.473680,D1_22,6,0.14616
,,00121.667200,B3_22,78,0.77648
,,00121.792480,B3_44,25,0.82968
,,00123.915440,A1_43,8,0.15152
,,00123.019120,B3_22,66,1.4988
,,00124.351840,A3_34,8,0.12592
,,00124.711760,C1_21,7,0.066
,,00124.700320,C1_11,14,0.13208
,,00124.712640,C1_22,16,0.12536
,,00124.714960,C1_23,7,0.0408
,,00124.731040,C1_43,5,0.11048
,,00124.692480,C1_42,17,0.11328
,,00124.653280,B3_22,6,0.29912
,,00125.467920,A2_44,19,0.2328
,,00126.214800,B3_22,8,0.43208
,,00126.829120,B3_22,5,0.18064
,,00127.305680,B5_12,12,0.5684
,,00129.633200,B1_14,31,0.23768
,,00129.672240,B1_43,11,0.15736
,,00130.396800,C3_12,7,0.14656
,,00130.377440,C3_24,8,0.08
,,00130.307040,C3_43,15,0.09848
,,00131.021520,A2_44,12,0.18992
,,00133.523280,C3_43,5,0.06872
,,00133.694560,D2_31,5,0.08352
,,00133.306960,D2_23,19,0.37976
,,00133.582960,C3_12,7,0.13024
,,00133.594960,B5_12,13,0.27744
,,00133.784080,B5_44,8,0.0196
,,00133.747280,B5_22,6,0.12752
,,00133.888480,A1_43,6,0.2424
,,00134.190720,C1_21,12,0.1148
,,00134.211360,C1_22,16,0.17288
,,00134.195520,C1_23,14,0.15952
,,00134.215680,C1_43,6,0.08456
,,00134.200960,C1_42,24,0.13944
,,00133.954560,A1_44,5,0.26584
,,00133.438240,D2_21,32,0.9492
,,00133.973440,D2_23,9,0.23368
,,00133.400720,D2_34,32,0.82608
,,00134.070240,B3_22,14,0.18248
,,00134.171520,C1_11,24,0.26568
,,00134.498720,D2_21,8,0.1188
,,00135.386720,B6_23,7,0.21728
,,00135.548640,B6_21,5,0.16056
,,00136.706400,A1_41,5,0.08432
,,00136.684240,A1_43,5,0.09864
,,00136.683280,A1_44,5,0.13712
,,00140.006240,D2_21,9,0.19264
,,00140.607040,B1_31,6,0.12368
,,00140.558400,B1_14,32,0.31184
,,00140.551520,B1_43,17,0.19576
,,00141.398880,D1_22,8,0.15664
,,00145.018960,A2_44,7,0.12512
,,00144.930160,A5_43,5,0.1904
,,00147.134720,B1_14,5,0.1596
,,00147.568560,B5_12,19,0.23496
,,00147.702160,B5_44,13,0.03672
,,00147.633680,B5_22,9,0.16288
,,00147.984800,A1_41,15,0.11136
,,00147.971840,A1_43,5,0.1052
,,00148.630560,B4_31,7,0.27688
,,00150.148560,D5_33,18,0.23384
,,00150.181680,D5_34,5,0.07648
,,00150.140480,D5_41,9,0.1588
,,00150.150800,D5_43,19,0.30856
,,00150.610480,A1_44,5,0.18992
,,00151.437120,A6_14,7,0.18936
,,00151.434800,A6_24,5,0.192
,,00151.490720,B6_23,6,0.21848
,,00153.334320,A3_34,12,0.14936
,,00153.672320,A2_44,10,0.18456
,,00153.671680,A3_34,15,0.42184
,,00154.811440,B1_43,7,0.08792
,,00154.750560,B1_14,20,0.19144
,,00155.088640,B6_23,10,0.15872
,,00155.498160,B2_32,7,0.29112
,,00157.438160,B1_31,7,0.05488
,,00157.444160,B1_12,5,0.06072
,,00157.432160,B1_13,5,0.0492
,,00157.445360,B1_34,7,0.10992
,,00157.418640,B1_43,27,0.19552
,,00157.410320,B1_42,8,0.06952
,,00157.415120,C3_14,12,0.08176
,,00157.297520,C3_24,16,0.16576
,,00157.397120,C3_43,12,0.15624
,,00157.389840,B1_14,67,0.80848
,,00158.060160,D3_24,12,0.326
,,00158.317680,B1_14,14,0.528
,,00158.486320,D3_24,10,0.29312
,,00158.842240,B5_12,11,0.2132
,,00158.905520,B5_44,10,0.15816
,,00158.843760,B5_22,10,0.2596
,,00159.295440,D2_21,5,0.05168
,,00159.174720,B1_14,8,0.41376
,,00160.387280,D1_22,7,0.22152
,,00160.255200,B1_14,6,0.2236
,,00161.969920,D3_24,11,0.12816
,,00162.119680,B5_13,6,0.12376
,,00162.121440,B5_24,10,0.18528
,,00162.100720,B5_42,8,0.1172
,,00162.091760,B5_22,11,0.1604
,,00162.137280,B5_44,46,0.33704
,,00162.629280,B5_44,7,0.10616
,,00162.075040,B5_12,86,1.27832
,,00162.864160,B5_13,8,0.32728
,,00162.946800,B5_22,10,0.2616
,,00163.551120,D5_33,20,0.23032
,,00163.625120,D5_34,5,0.11744
,,00163.557920,D5_43,10,0.22144
,,00163.532480,D5_41,12,0.19992
,,00164.022720,B5_44,10,0.11672
,,00164.132400,C3_24,6,0.06224
,,00163.936880,B5_12,29,0.21336
,,00163.896400,B5_22,11,0.32608
,,00164.554240,C3_43,6,0.23168
,,00165.230320,A2_44,21,0.23392
,,00166.598160,B6_23,6,0.21224
,,00167.426320,D3_24,8,0.15672
,,00167.670160,B3_22,11,0.15896
,,00169.935120,B5_22,11,0.16816
,,00169.881520,B5_12,35,0.3756
,,00170.758800,D3_24,7,0.1336
,,00171.645600,B3_22,15,0.08512
,,00171.676800,B3_42,5,0.07224
,,00171.673920,B1_14,32,0.43096
,,00171.881440,B1_43,16,0.18336
,,00172.070880,D2_21,7,0.12736
,,00172.855440,D1_22,7,0.06992
,,00173.045600,B6_23,6,0.17688
,,00173.177680,B6_21,7,0.1084
,,00173.511760,B5_12,14,0.18176
,,00173.567520,B5_22,5,0.10232
,,00173.760000,B6_41,5,0.19856
,,00174.534560,B6_41,6,0.34224
,,00175.362320,D2_31,7,0.21944
,,00175.368880,D2_23,18,0.15984
,,00175.400800,D2_21,10,0.29176
,,00175.618240,C3_24,12,0.22416
,,00175.416880,D2_34,11,0.50416
,,00176.945920,B6_23,10,0.17264
,,00176.975520,B6_21,5,0.08584
,,00177.017920,B6_41,6,0.20416
,,00177.358480,C3_43,7,0.3032
,,00179.308400,D1_22,6,0.14552
,,00180.471680,D3_24,5,0.11736
,,00181.186240,C3_12,5,0.05552
,,00181.222000,C3_24,9,0.10296
,,00181.339920,D2_21,6,0.12608
,,00181.667440,A1_43,5,0.0564
,,00181.749680,D1_42,13,0.19176
,,00182.082000,B5_12,24,0.16144
,,00182.096640,B5_44,15,0.06992
,,00182.095760,B5_22,8,0.08
,,00182.840960,D1_22,9,0.14992
,,00183.346480,B1_31,9,0.07776
,,00183.358160,B1_12,8,0.08168
,,00183.352560,B1_34,6,0.0828
,,00183.338960,B1_43,25,0.1704
,,00183.325200,B1_42,8,0.09296
,,00183.297440,B1_14,45,0.53248
,,00184.205760,B6_23,6,0.1168
,,00186.987120,A1_43,5,0.15048
,,00187.070240,A1_12,6,0.10968
,,00187.024640,A1_44,6,0.12648
,,00187.615440,A5_24,5,0.16104
,,00188.134080,B3_22,12,0.08288
,,00191.025440,B5_12,19,0.20056
,,00191.136400,B5_44,8,0.04376
,,00191.093040,B5_22,9,0.1376
,,00191.494080,B1_14,5,0.06864
,,00191.299120,D5_33,16,0.20088
,,00191.302160,D5_43,7,0.22896
,,00191.268400,D5_41,10,0.17664
,,00192.724560,A1_41,6,0.096
,,00193.033040,A1_41,17,0.30832
,,00193.412240,A1_12,5,0.17888
,,00193.183280,A1_44,10,0.26256
,,00193.042640,A1_43,24,0.63872
,,00193.577360,B6_23,12,0.28024
,,00194.117200,C3_24,10,0.15128
,,00194.394160,C3_12,19,0.17424
,,00194.443440,C3_24,26,0.18888
,,00194.457200,C3_43,16,0.118
,,00194.447200,C3_22,13,0.20712
,,00194.527680,C3_14,28,0.24384
,,00195.030720,C3_24,11,0.08504
,,00195.022480,C3_43,12,0.07168
,,00195.309760,B3_22,5,0.03464
,,00195.221840,C3_12,6,0.21072
,,00195.358800,C3_22,9,0.15048
,,00195.224640,C3_24,14,0.2836
,,00195.447760,B3_22,7,0.15848
,,00196.386880,C3_24,5,0.05112
,,00196.372640,C3_43,13,0.05144
,,00196.562000,C3_24,21,0.4768
,,00196.605680,C3_43,10,0.30464
,,00196.410960,C3_12,29,0.78168
,,00197.524560,C3_12,20,0.17192
,,00197.585360,C3_22,15,0.22824
,,00197.581440,C3_14,39,0.26472
,,00197.605520,C3_24,12,0.11624
,,00197.584080,C3_43,15,0.10536
,,00197.946320,A3_34,5,0.20416
,,00200.024400,D1_22,6,0.12456
,,00201.389440,A5_24,6,0.17488
,,00202.217040,C3_12,9,0.10488
,,00202.257680,C3_22,8,0.09024
,,00204.265520,B2_32,5,0.15968
,,00204.733120,B1_31,9,0.08464
,,00204.727680,B1_12,8,0.09512
,,00204.764160,B1_34,5,0.05264
,,00204.732320,B1_42,8,0.0952
,,00204.607200,B1_14,41,0.3388
,,00204.723520,B1_43,29,0.23464
,,00204.804560,B6_41,5,0.1816
,,00205.197040,B1_14,8,0.38952
,,00206.004560,D3_24,9,0.19848
,,00206.310160,D3_24,6,0.28632
,,00206.671360,C3_12,5,0.0212
,,00206.663440,C3_24,10,0.06416
,,00206.647760,C3_43,8,0.01912
,,00207.548640,D2_21,5,0.09464
,,00207.871920,B1_14,9,0.28528
,,00209.386960,C3_12,5,0.06976
,,00209.402720,C3_43,5,0.02312
,,00211.801280,B3_22,13,0.10128
,,00214.019760,C3_22,6,0.1
,,00213.941040,C3_24,6,0.09848
,,00214.672560,B4_23,9,0.12344
,,00214.600000,B4_43,19,0.16944
,,00214.707360,B4_44,7,0.05888
,,00214.589920,B4_31,12,0.1864
,,00215.394480,B2_32,6,0.21256
,,00214.988480,B4_31,12,0.43672
,,00217.446640,D2_21,6,0.16624
,,00217.456320,A3_34,8,0.25488
,,00218.733920,B5_22,8,0.1448
,,00218.688000,B5_12,19,0.2652
,,00218.809840,B5_44,13,0.09872
,,00220.220720,C3_43,6,0.04424
,,00220.271840,C3_24,7,0.18976
,,00221.189920,B3_22,12,0.16552
,,00223.597760,C1_21,14,0.08056
,,00223.632160,C1_31,5,0.06816
,,00223.573280,C1_11,16,0.25
,,00223.584880,C1_22,14,0.11448
,,00223.599840,C1_23,15,0.1292
,,00223.617920,C1_43,6,0.05464
,,00223.609120,C1_42,29,0.18248
,,00224.129280,C3_24,7,0.05576
,,00226.014960,B3_22,10,0.1704
,,00226.752640,B5_44,16,0.10584
,,00226.740160,B5_22,12,0.12272
,,00226.663680,B5_12,23,0.28992
,,00228.312320,B5_12,16,0.226
,,00228.282240,B5_42,5,0.12984
,,00228.331760,B5_44,6,0.17912
,,00228.319840,B5_22,6,0.1616
,,00229.843840,B5_12,9,0.14048
,,00231.189040,B3_22,14,0.1152
,,00230.963120,A3_34,11,0.19712
,,00231.248240,C3_43,5,0.1924
,,00232.084720,B6_23,7,0.23088
,,00232.533760,B3_22,6,0.11632
,,00232.717280,A3_34,23,0.29848
,,00233.040800,A4_33,21,0.318
,,00233.146240,A3_34,21,0.66096
,,00233.940960,A6_14,5,0.16208
,,00234.691920,A4_33,7,0.14216
,,00238.590880,A6_24,10,0.15696
,,00238.949120,B2_32,9,0.1796
,,00241.645600,A1_43,6,0.37304
,,00243.911200,A3_34,9,0.13968
,,00243.974960,A4_41,6,0.19464
,,00244.532880,B3_22,12,0.19592
,,00246.797920,B3_22,7,0.03712
,,00247.004720,A5_24,8,0.35192
,,00249.730720,D2_21,8,0.12768
,,00250.505280,C3_43,5,0.24072
,,00251.436240,A2_44,30,0.29968
,,00253.174400,B5_13,5,0.10688
,,00253.094800,B5_22,12,0.18472
,,00253.186480,B5_11,6,0.29104
,,00253.071840,B5_12,44,0.62248
,,00253.170320,B5_24,13,0.57048
,,00253.166000,B5_44,49,0.59872
,,00254.294000,D2_21,6,0.092
,,00254.196320,B5_44,11,0.09512
,,00254.089120,B5_22,8,0.26688
,,00254.566400,C1_43,5,0.07816
,,00253.946400,B5_12,21,0.49568
,,00254.587520,C1_21,10,0.07736
,,00254.604000,C1_11,8,0.116
,,00254.597600,C1_22,12,0.09904
,,00254.577680,C1_23,10,0.09704
,,00254.592800,C1_42,19,0.11528
,,00254.675920,A1_44,5,0.21624
,,00254.746320,A1_43,6,0.16424
,,00254.864000,B5_12,15,0.4076
,,00255.069760,B5_22,5,0.11976
,,00256.202880,A2_44,9,0.23056
,,00256.742240,B6_23,5,0.23024
,,00257.126560,B2_32,8,0.32728
,,00257.965600,D1_42,10,0.24824
,,00258.745920,B3_22,12,0.2388
,,00259.028640,A2_44,11,0.35216
,,00260.026560,B3_42,15,0.30728
,,00260.008240,B3_22,37,0.43008
,,00260.310080,B5_12,15,0.30496
,,00260.409840,B5_44,13,0.17192
,,00260.322400,B5_22,8,0.21184
,,00260.699280,D2_21,6,0.10528
,,00260.503600,A2_44,9,0.23976
