Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00263.219920,B5_44,14,0.06
,,00263.152080,B5_22,15,0.18784
,,00263.759920,B3_42,14,0.29856
,,00263.752320,B3_22,24,0.48056
,,00263.865440,B3_44,7,0.29392
,,00264.351520,D2_21,5,0.09224
,,00264.327920,D2_31,8,0.242
,,00264.206880,D2_23,31,0.66976
,,00264.551680,D2_21,26,0.4584
,,00264.362240,D2_34,39,0.8132
,,00265.092960,A3_34,6,0.21176
,,00265.453280,A2_44,11,0.1096
,,00265.703680,C3_22,13,0.25288
,,00265.892560,D2_34,7,0.37144
,,00266.692080,D2_34,7,0.43264
,,00267.382160,B3_22,10,0.20048
,,00267.491440,B3_32,5,0.08392
,,00267.447600,B3_42,5,0.13344
,,00267.867840,D2_31,8,0.21256
,,00267.884880,D2_23,12,0.22856
,,00267.813360,D2_34,10,0.31888
,,00268.370960,A2_44,72,1.18896
,,00269.469040,C3_24,6,0.02864
,,00269.460000,C3_22,8,0.24864
,,00269.824480,C3_22,5,0.156
,,00269.887360,B3_22,12,0.1028
,,00270.094960,A2_44,8,0.28904
,,00270.106080,A3_34,57,1.08088
,,00270.959520,A2_44,27,0.49112
,,00272.450160,C3_12,6,0.08488
,,00272.460000,C3_14,6,0.11464
,,00272.469120,C3_24,6,0.02856
,,00272.457680,C3_43,5,0.0136
,,00272.504720,C3_22,5,0.1736
,,00272.706880,B4_43,6,0.1108
,,00273.701440,B3_22,7,0.0664
,,00273.718960,B3_32,5,0.04896
,,00274.168080,A1_41,10,0.12824
,,00274.079360,A1_43,9,0.20056
,,00275.493760,D2_21,10,0.1104
,,00275.543840,C3_24,6,0.04776
,,00275.428000,B3_22,9,0.13072
,,00276.912080,C5_32,9,0.18344
,,00277.380960,B2_31,6,0.15336
,,00277.373360,B2_32,6,0.09912
,,00277.674240,B6_23,5,0.18544
,,00278.576000,B5_44,10,0.04808
,,00278.515520,B5_12,13,0.1352
,,00278.508560,B5_22,9,0.14208
,,00279.997760,B1_31,6,0.06128
,,00279.998240,B1_12,11,0.10096
,,00279.995680,B1_42,8,0.07384
,,00279.976640,B1_43,38,0.24896
,,00280.126800,B3_22,18,0.32488
,,00280.348240,B3_42,11,0.12696
,,00279.870480,B1_14,76,0.87696
,,00280.591280,B2_34,5,0.20568
,,00280.861040,B1_14,13,0.4716
,,00281.638080,C3_22,7,0.15568
,,00282.038000,C3_24,5,0.05064
,,00282.454160,A2_44,5,0.33
,,00287.241920,C3_24,6,0.07776
,,00287.874480,D2_31,6,0.08288
,,00287.888480,D2_23,11,0.12944
,,00287.967280,B5_12,15,0.15144
,,00288.017600,B5_44,10,0.0836
,,00287.975200,B5_22,13,0.12608
,,00288.735920,D2_21,21,0.35176
,,00289.470160,C3_22,5,0.07584
,,00289.478480,C3_24,9,0.06016
,,00290.136640,A2_44,6,0.2864
,,00292.786080,B3_22,11,0.04352
,,00292.746320,D5_33,8,0.1144
,,00292.992160,B6_23,5,0.29416
,,00293.404000,A1_43,6,0.09848
,,00294.694080,B3_22,12,0.14352
,,00295.332640,C3_24,12,0.15984
,,00295.873520,B2_32,7,0.17896
,,00299.176800,C3_24,9,0.12624
,,00299.285120,C3_43,11,0.03976
,,00299.608080,B5_12,16,0.18936
,,00299.613920,B5_22,9,0.10896
,,00300.164880,D2_21,5,0.1312
,,00301.126960,A2_44,20,0.16056
,,00301.573760,B2_32,5,0.08208
,,00301.501440,B6_23,6,0.21768
,,00302.462560,B3_22,5,0.07608
,,00302.323600,D6_33,12,0.17352
,,00302.383040,D6_32,14,0.22104
,,00303.220080,B4_23,12,0.26728
,,00303.146320,B4_43,30,0.42528
,,00303.304960,B4_44,5,0.09744
,,00304.029600,B3_22,6,0.12216
,,00304.276960,D2_21,6,0.1984
,,00304.309680,B4_43,11,0.2592
,,00304.144240,D5_33,11,0.27256
,,00304.366960,D5_43,6,0.08032
,,00304.637120,A1_43,7,0.17136
,,00304.569520,B5_13,5,0.08872
,,00304.784960,A1_41,12,0.13248
,,00304.987280,B5_24,15,0.15448
,,00304.906880,B5_42,8,0.216
,,00304.999920,B5_23,17,0.27224
,,00304.881520,B5_44,83,0.56144
,,00304.571840,B5_22,39,1.06592
,,00304.866160,B5_12,128,1.46552
,,00306.686000,C3_14,5,0.07952
,,00306.604080,C3_24,12,0.1304
,,00306.713200,C3_43,7,0.03864
,,00306.738560,B5_12,11,0.29808
,,00307.460800,D1_42,15,0.26264
,,00307.834640,B5_23,9,0.23696
,,00307.904080,B5_44,35,0.214
,,00307.818560,B5_22,13,0.32496
,,00307.440240,B5_12,111,1.00432
,,00308.354400,A6_24,9,0.25568
,,00308.363760,B6_41,5,0.29016
,,00308.992960,C3_24,6,0.04272
,,00308.962800,C3_43,11,0.03792
,,00309.107200,A6_24,6,0.26696
,,00310.068560,A4_33,9,0.24712
,,00310.839440,C3_43,7,0.0248
,,00310.902800,C3_22,5,0.11128
,,00310.880960,C3_24,6,0.07952
,,00311.153920,D5_13,5,0.06112
,,00311.090240,D5_33,25,0.26104
,,00311.128960,D5_34,17,0.1848
,,00311.124000,D5_43,11,0.16488
,,00311.093600,D5_41,29,0.24504
,,00313.185760,B3_22,10,0.17144
,,00314.294320,B6_21,5,0.0428
,,00314.303120,B6_23,9,0.27464
,,00315.013600,B1_21,7,0.07328
,,00314.997840,B1_31,13,0.10784
,,00315.015280,B1_12,10,0.09912
,,00315.015040,B1_13,5,0.06112
,,00315.004400,B1_34,5,0.05744
,,00315.013360,B1_32,5,0.03216
,,00315.005840,B1_42,8,0.05704
,,00314.972480,B6_23,5,0.15168
,,00314.997440,B1_43,26,0.1704
,,00314.967280,B1_14,57,0.71304
,,00315.625520,B2_32,5,0.13728
,,00314.323200,B6_41,32,1.40312
,,00316.162560,B1_14,6,0.27256
,,00316.699280,B6_23,5,0.12096
,,00317.352480,C3_12,14,0.12496
,,00317.438400,C3_22,9,0.08832
,,00317.359440,C3_24,22,0.16024
,,00317.438880,C3_43,12,0.0348
,,00317.351360,C3_14,26,0.30272
,,00317.984880,C3_43,7,0.02872
,,00318.056240,D3_24,5,0.15064
,,00318.070160,C3_12,6,0.16688
,,00317.982960,C3_24,29,0.42024
,,00318.266240,C3_22,24,0.54136
,,00318.583360,B5_12,23,0.26184
,,00318.607680,B5_22,11,0.09512
,,00318.697440,C3_12,5,0.23608
,,00318.935120,C3_22,6,0.0824
,,00318.959600,B6_23,5,0.14696
,,00320.117040,C3_12,8,0.12432
,,00320.168320,C3_14,9,0.07192
,,00320.110720,C3_24,8,0.09912
,,00320.013040,C3_43,26,0.20736
,,00321.209680,B3_22,5,0.09384
,,00321.548640,D3_24,5,0.0748
,,00321.881280,A1_43,6,0.0788
,,00322.423040,C3_12,5,0.1264
,,00322.402080,C3_24,8,0.07856
,,00322.348480,C3_43,14,0.10544
,,00323.899120,B5_12,9,0.18688
,,00323.936640,B5_22,6,0.0936
,,00324.668960,B3_22,8,0.14216
,,00324.728800,B3_32,5,0.1044
,,00324.898880,A2_44,8,0.2072
,,00325.208960,B2_31,6,0.11496
,,00325.360000,C3_43,9,0.03088
,,00327.746800,A3_34,5,0.114
,,00327.738160,B6_23,11,0.3524
,,00327.806000,D6_33,11,0.1852
,,00328.074160,B2_31,6,0.14416
,,00328.085040,B2_32,6,0.22488
,,00327.862640,D6_32,7,0.31768
,,00329.613920,C3_12,5,0.07344
,,00329.621920,C3_24,5,0.08096
,,00329.549920,C3_43,6,0.10304
,,00329.660960,C3_22,9,0.2988
,,00330.686000,A1_43,7,0.13592
,,00330.793680,A1_41,7,0.19448
,,00330.790720,A1_22,5,0.12352
,,00330.943600,B3_22,8,0.13296
,,00330.984800,B3_32,5,0.18184
,,00331.837280,B5_12,20,0.18984
,,00331.935520,B5_44,6,0.01472
,,00331.851200,B5_22,10,0.15192
,,00335.482080,B1_43,18,0.14376
,,00335.491360,B1_14,28,0.18424
,,00339.196160,D5_13,5,0.10928
,,00339.171360,D5_33,24,0.20912
,,00339.150720,D5_34,11,0.19136
,,00339.198720,D5_43,24,0.16496
,,00339.201280,D5_41,26,0.13504
,,00339.568160,D3_24,5,0.17864
,,00340.442240,B3_22,6,0.14624
,,00342.457600,D3_41,6,0.0936
,,00342.410240,B3_22,5,0.02264
,,00342.826720,D3_24,9,0.36536
,,00344.214640,C3_14,13,0.05712
,,00344.227280,C3_24,13,0.0648
,,00344.174640,C3_43,13,0.05688
,,00345.591120,B1_14,25,0.27056
,,00345.756240,B1_43,9,0.09688
,,00345.515360,D3_24,7,0.25888
,,00346.161440,B3_22,11,0.13648
,,00346.517840,D5_13,7,0.08072
,,00346.506720,D5_33,14,0.10504
,,00346.506000,D5_34,6,0.06752
,,00346.510800,D5_43,15,0.15848
,,00346.476160,D5_41,11,0.17624
,,00346.804400,B2_31,5,0.12536
,,00347.434720,B3_22,8,0.18
,,00351.543200,D3_24,10,0.1788
,,00351.827520,A4_33,28,0.65984
,,00352.618880,A3_34,10,0.09816
,,00352.878080,B3_22,11,0.11912
,,00353.384320,A4_33,5,0.25296
,,00354.026560,D5_33,6,0.08184
,,00355.024160,D3_24,6,0.0772
,,00354.967520,B3_22,11,0.13448
,,00355.291600,A3_34,14,0.12872
,,00355.799520,C1_22,6,0.136
,,00355.827360,C1_42,8,0.11128
,,00355.968000,A3_34,11,0.364
,,00356.009520,A4_33,16,0.48976
,,00357.710960,D3_24,6,0.10056
,,00357.752960,C3_24,9,0.1056
,,00358.203840,A4_33,7,0.23448
,,00359.223600,B3_22,5,0.0844
,,00360.041520,A3_34,8,0.08592
,,00361.235440,C4_42,11,0.22328
,,00362.987920,D1_22,5,0.05128
,,00364.274480,D2_21,5,0.10648
,,00364.149360,C3_22,5,0.14208
,,00364.673280,D4_23,5,0.07272
,,00364.785760,A4_41,9,0.28432
,,00364.690080,D4_32,6,0.2224
,,00367.850400,A1_41,9,0.14
,,00368.253120,A1_41,16,0.25408
,,00368.320000,A1_12,5,0.17136
,,00368.326480,A1_44,9,0.30096
,,00368.452560,C3_12,6,0.1008
,,00368.506960,C3_24,5,0.02976
,,00368.526400,C3_22,5,0.23248
,,00368.235040,A1_43,35,0.68688
,,00369.311120,B5_44,13,0.06576
,,00369.264240,B5_22,6,0.076
,,00369.308080,A1_43,5,0.15216
,,00369.272880,B5_12,8,0.1544
,,00370.774080,B3_22,5,0.05768
,,00370.845280,B6_41,5,0.23792
,,00371.363360,A1_43,7,0.33984
,,00372.334640,A2_44,31,0.33408
,,00372.842080,B3_22,12,0.0704
,,00375.216960,A2_44,5,0.1212
,,00375.165440,C6_41,5,0.03456
,,00375.477440,C3_24,7,0.04608
,,00375.463040,C3_43,5,0.01712
,,00375.358880,B3_22,6,0.17416
,,00377.274720,C3_12,10,0.05128
,,00377.285920,C3_24,15,0.07256
,,00377.287280,C3_43,10,0.05792
,,00377.140240,D1_42,7,0.27544
,,00377.313360,C1_11,20,0.16584
,,00377.360560,C1_22,9,0.07896
,,00377.360960,C1_23,6,0.05616
,,00377.350480,C1_43,5,0.12168
,,00377.343360,C1_42,24,0.18072
,,00377.309280,C3_22,9,0.0996
,,00377.301680,C3_14,27,0.18608
,,00377.538480,D1_42,6,0.18504
,,00378.004720,C3_12,5,0.09992
,,00377.813760,D1_22,12,0.3752
,,00378.226800,C3_11,7,0.28104
,,00378.556800,C3_13,5,0.12088
,,00378.256640,C3_43,48,0.52656
,,00378.224640,C3_12,58,0.75784
,,00378.576320,C3_22,19,0.54328
,,00378.626880,C3_14,39,0.33584
,,00377.999200,C3_24,66,0.96376
,,00379.491040,C3_24,15,0.34096
,,00379.442080,C3_43,25,0.46952
,,00380.210400,C3_22,5,0.08176
,,00383.612640,D5_33,8,0.12584
,,00383.715680,D5_43,6,0.0884
,,00384.244800,A3_34,6,0.12776
,,00387.748160,C1_11,9,0.10224
,,00387.743840,C1_22,5,0.05568
,,00387.774720,C1_42,7,0.05328
,,00388.736000,B3_22,17,0.25416
,,00389.780320,D1_22,8,0.1084
,,00390.008240,A2_44,23,0.13632
,,00391.424160,A2_44,5,0.32064
,,00392.252480,A2_21,6,0.12144
,,00392.226720,A2_33,8,0.09296
,,00392.307520,A1_41,9,0.11664
,,00392.376640,A1_12,5,0.05336
,,00392.303520,A1_43,10,0.1868
,,00391.889760,A2_44,57,0.97976
,,00393.360640,B2_34,5,0.25248
,,00393.360640,B2_32,6,0.15656
,,00393.326720,A3_34,10,0.13256
,,00395.177520,B2_31,5,0.09712
,,00394.955280,A3_34,9,0.22552
,,00396.412240,A3_32,5,0.12904
,,00396.792720,B5_44,5,0.01536
,,00396.013360,A3_34,46,1.08848
,,00396.654880,B5_12,17,0.4164
,,00396.908080,B5_22,5,0.09472
,,00397.121840,D2_21,10,0.09128
,,00396.967680,B6_23,13,0.3424
,,00397.643520,A3_34,9,0.42216
,,00398.139760,D3_24,6,0.25216
,,00398.600240,B5_44,11,0.04528
,,00398.506240,B5_12,12,0.17696
,,00398.502960,B5_22,10,0.18088
,,00398.668960,B3_22,16,0.27832
,,00398.753440,A2_44,27,0.46264
,,00399.277040,C3_13,5,0.24008
,,00399.850480,B3_42,24,0.2408
,,00399.923680,B3_41,9,0.23232
,,00399.745520,B3_22,53,0.57256
,,00399.876160,B3_44,11,0.33176
,,00400.225120,A2_44,5,0.22928
,,00400.434960,B3_22,5,0.11232
,,00400.772560,A6_24,6,0.15488
,,00401.005040,B3_42,7,0.2228
,,00400.891920,B3_22,34,0.53704
,,00401.753200,B3_22,15,0.37712
,,00402.244880,B3_22,7,0.274
,,00403.734160,A1_43,6,0.12336
,,00402.884000,B3_22,22,1.17656
,,00404.209760,B1_14,23,0.18344
,,00404.271280,B1_43,12,0.10464
,,00404.250320,D5_33,13,0.13304
,,00404.266240,D5_43,8,0.19424
,,00405.488000,A2_22,5,0.0776
,,00405.167200,A2_44,29,0.76064
,,00407.088160,B4_23,15,0.10968
,,00407.049600,B4_43,21,0.17832
,,00407.036240,B4_31,5,0.19944
,,00408.736560,B2_31,7,0.10808
,,00408.809280,B2_34,5,0.09752
,,00409.167840,D2_21,5,0.06848
,,00409.123760,B6_41,6,0.27584
,,00410.536800,B2_31,5,0.10232
,,00410.536480,B2_32,5,0.12432
,,00411.099760,D2_34,8,0.14152
,,00411.531200,C1_43,5,0.05616
,,00411.142080,D2_21,24,0.28936
,,00411.550080,C1_21,13,0.11088
,,00411.533920,C1_11,33,0.2664
,,00411.548000,C1_22,19,0.16952
,,00411.551120,C1_23,18,0.10696
,,00411.532320,C1_42,31,0.20248
,,00412.848640,C1_23,6,0.1816
,,00412.816080,C1_42,8,0.23056
,,00414.711680,C3_12,5,0.07888
,,00414.720560,C3_24,14,0.11344
,,00414.632320,C3_43,7,0.12848
,,00415.604480,D2_21,7,0.14472
,,00416.050800,A2_44,7,0.33184
,,00417.231200,A3_34,7,0.12584
,,00418.213600,D2_34,6,0.10352
,,00419.197600,D2_23,17,0.18192
,,00419.274000,D2_31,12,0.1544
,,00419.493840,D2_23,7,0.10288
,,00419.102960,D2_21,33,0.7956
,,00419.882720,B3_22,15,0.17496
,,00419.903840,B3_42,13,0.1676
,,00419.284000,D2_34,44,1.09792
,,00420.036320,B3_44,5,0.13808
,,00421.047840,A2_44,8,0.2528
,,00421.430960,D2_31,6,0.1948
,,00421.524560,B5_44,14,0.05808
,,00421.515520,B5_22,13,0.12008
,,00421.377120,B6_23,10,0.06792
,,00421.427600,B6_24,5,0.03272
,,00421.370880,B6_21,9,0.1028
,,00421.447920,D2_23,14,0.23536
,,00421.509280,B5_12,18,0.19648
,,00421.431920,B6_41,15,0.40456
,,00421.488640,D2_21,13,0.41368
,,00421.306160,D2_34,25,0.82608
,,00421.961360,B6_41,7,0.25984
,,00422.246000,D2_34,5,0.23736
,,00422.696880,C3_12,8,0.11176
,,00422.572400,B6_41,5,0.17592
,,00422.812000,C3_22,5,0.16928
,,00423.288080,D4_21,5,0.10336
,,00423.090320,B5_13,6,0.16768
,,00423.074160,B5_42,5,0.11704
,,00423.392160,D4_32,5,0.07368
,,00423.155680,B5_23,15,0.36824
,,00423.158240,B5_24,17,0.29504
,,00423.061040,B5_22,18,0.40056
,,00423.105200,B5_44,63,0.58288
,,00423.943520,B5_44,5,0.14448
,,00423.744160,B5_22,9,0.34944
,,00424.279280,D2_21,5,0.12312
,,00423.068880,B5_12,107,1.48872
,,00424.277440,B5_22,5,0.2368
,,00423.855760,B6_41,12,0.57128
,,00424.583280,B2_31,5,0.11088
,,00424.626400,B2_32,8,0.13384
,,00424.549040,A2_44,8,0.20504
,,00424.949280,A1_41,10,0.10912
,,00424.900640,B6_23,5,0.21424
,,00425.053200,D2_34,7,0.30064
,,00425.600160,B5_44,9,0.20968
,,00425.735040,B2_31,6,0.19624
,,00425.442400,B5_12,42,0.60064
,,00425.546400,B5_22,11,0.38712
,,00427.402080,B5_12,11,0.29216
,,00428.894640,B6_23,9,0.23864
,,00429.245440,D2_21,14,0.14536
,,00429.138480,D5_33,9,0.13584
,,00429.192000,D5_43,7,0.10136
,,00430.548560,C3_24,8,0.05608
,,00432.736880,B2_32,5,0.25672
,,00433.790640,C3_24,14,0.09144
,,00433.822960,C3_14,9,0.11688
,,00433.733280,B5_12,10,0.1868
,,00433.799600,B5_44,9,0.11584
,,00433.785520,B5_22,6,0.14376
,,00435.023200,B6_23,6,0.25296
,,00437.137360,B1_14,18,0.30072
,,00437.724640,B5_12,9,0.14896
,,00437.799440,B5_44,11,0.1316
,,00437.750960,B5_22,7,0.17088
,,00438.097200,A2_44,8,0.23584
,,00439.032000,D3_24,5,0.07008
,,00439.679440,D5_33,11,0.17752
,,00439.682080,D5_43,6,0.18704
,,00439.794400,B5_12,5,0.1716
,,00440.405520,C4_42,5,0.0828
,,00440.863120,B2_31,7,0.14608
,,00440.825920,B2_32,7,0.19496
,,00440.867040,B5_12,7,0.22008
,,00440.890720,B5_22,5,0.14672
,,00441.833440,C3_22,14,0.43536
,,00443.007040,D5_33,12,0.086
,,00443.022240,D5_43,9,0.16104
,,00444.618720,C6_41,5,0.09816
,,00445.170320,B5_12,6,0.18192
,,00445.182480,B5_22,5,0.14048
,,00445.111200,B1_14,28,0.34072
,,00445.303920,B1_43,9,0.12408
,,00445.711760,C3_12,5,0.06504
,,00445.707600,C3_24,10,0.048
,,00445.690640,C3_43,5,0.01656
,,00447.244160,A1_43,6,0.14736
,,00447.103760,B2_32,7,0.2408
,,00447.997040,C2_41,24,0.13008
,,00448.008720,C2_21,5,0.06728
,,00447.996640,C2_31,6,0.09128
,,00448.000720,C2_33,6,0.06304
,,00447.984480,C2_43,8,0.08664
,,00447.973040,B5_12,13,0.26208
,,00448.183040,B5_44,7,0.0424
,,00448.096480,B5_22,6,0.08632
,,00448.694160,A2_44,10,0.17576
,,00449.856240,C3_24,7,0.11328
,,00451.354000,B2_31,5,0.18552
,,00451.287280,B2_32,9,0.27312
,,00451.368800,B3_22,7,0.05488
,,00451.849360,D6_33,13,0.24464
,,00451.933040,D6_32,8,0.1092
,,00453.244480,B2_11,7,0.1196
,,00453.159600,B2_32,6,0.09664
,,00453.166400,B2_34,12,0.4808
,,00453.380640,B2_32,5,0.25832
,,00453.599680,A2_44,5,0.09656
,,00453.835760,B2_31,8,0.40024
,,00454.481680,B2_11,5,0.07976
,,00454.739680,C3_12,6,0.06704
,,00454.746960,C3_14,8,0.06984
,,00454.753200,C3_22,13,0.23296
,,00455.156160,B1_31,10,0.1196
,,00454.891200,B1_14,42,0.46064
,,00455.125360,B1_43,18,0.2088
,,00455.505120,B2_31,5,0.16416
,,00455.762960,B1_14,6,0.3384
,,00455.862800,D2_21,7,0.07976
,,00456.764560,A3_34,5,0.14328
,,00458.700400,A1_43,5,0.06376
,,00458.506800,D5_33,15,0.1532
,,00458.507760,D5_43,10,0.17
,,00459.758480,B1_31,8,0.12776
,,00459.761600,B1_12,7,0.08512
,,00459.786640,B1_34,5,0.05736
,,00459.740640,B1_43,27,0.14416
,,00459.758720,B1_42,6,0.04464
,,00459.524800,B1_14,71,0.78592
,,00460.489680,B1_14,22,0.84568
,,00461.026720,C3_12,8,0.14952
,,00461.138000,C3_14,11,0.0632
,,00461.060560,C3_24,14,0.10632
,,00461.056000,C3_43,10,0.13176
,,00461.589840,B1_14,6,0.0804
,,00462.612320,B1_14,6,0.24736
,,00462.867920,D5_33,7,0.10656
,,00462.908720,D5_43,7,0.1432
,,00463.259360,B1_14,7,0.26152
,,00463.553360,B6_23,5,0.1864
,,00463.850320,B1_14,6,0.1784
,,00464.064240,D3_41,8,0.17424
,,00463.983920,D3_24,7,0.2116
,,00464.481840,A1_43,7,0.18656
,,00464.476880,D3_24,11,0.29952
,,00464.570880,B5_12,10,0.13768
,,00464.540800,B5_13,5,0.17968
,,00464.610240,B5_44,14,0.0684
,,00464.524160,B5_22,15,0.21816
,,00467.120480,A2_44,5,0.19256
,,00467.467040,B3_22,7,0.14176
,,00469.104080,D1_42,9,0.10768
,,00469.051920,A1_43,5,0.22448
,,00470.766160,D2_21,5,0.08592
,,00471.043840,B3_22,8,0.09328
,,00471.190000,A3_34,5,0.08384
,,00471.498560,A5_13,6,0.3036
,,00471.884400,D3_24,8,0.09024
,,00471.990880,A3_32,6,0.14056
,,00471.644080,A3_34,57,1.20952
,,00473.099200,D1_22,6,0.09384
,,00473.099200,A3_34,5,0.16264
,,00473.294720,D2_21,11,0.19984
,,00473.267280,D2_31,9,0.14776
,,00473.261840,D2_23,21,0.20816
,,00473.313680,D2_34,26,0.58216
,,00473.683040,C3_22,5,0.06768
,,00474.986640,D1_22,10,0.09208
,,00475.154720,D2_34,7,0.23936
,,00475.155280,D2_21,27,0.3888
,,00475.705040,D4_23,5,0.09264
,,00475.738400,D4_21,5,0.07008
,,00475.924160,A1_41,9,0.11872
,,00475.894320,A1_43,6,0.12336
,,00476.706240,B5_12,11,0.1324
,,00476.751440,B5_44,6,0.07768
,,00477.542720,D3_24,8,0.2168
,,00477.871360,D3_24,7,0.36936
,,00478.568560,A2_44,6,0.23296
,,00478.681120,B6_23,5,0.19184
,,00480.156160,D3_24,7,0.16088
,,00480.159600,D3_42,5,0.10264
,,00480.622400,D2_21,6,0.10656
,,00480.542400,B3_22,10,0.112
,,00480.716720,A2_44,11,0.20112
,,00486.268720,C3_22,5,0.17304
,,00488.477520,A3_34,8,0.08224
,,00488.566080,B3_22,12,0.1924
,,00489.679120,D6_33,5,0.08512
,,00490.157440,C3_24,7,0.09456
,,00491.089200,B3_22,5,0.03296
,,00492.326480,B4_43,6,0.11648
,,00493.682720,D1_22,6,0.13568
,,00493.477040,A6_24,17,0.48456
,,00494.389120,B3_22,8,0.19088
,,00494.471440,B3_32,6,0.12272
,,00494.659920,C3_22,5,0.16512
,,00494.510640,C4_34,5,0.19
,,00495.585360,D1_42,7,0.08496
,,00495.572960,A1_43,7,0.18336
,,00497.430480,D4_23,5,0.10016
,,00497.459680,A5_13,6,0.16272
,,00499.179120,D4_23,5,0.15592
,,00498.904560,C5_32,9,0.34008
,,00499.442320,A2_44,14,0.10992
,,00499.838240,C3_43,5,0.0236
,,00499.850720,C3_24,9,0.05768
,,00500.779440,A1_43,7,0.29984
,,00500.975040,A1_41,16,0.25168
,,00501.424480,D5_33,14,0.18736
,,00501.472560,D5_41,5,0.12744
,,00501.528880,D5_43,8,0.14672
,,00502.366000,A1_43,9,0.31424
,,00504.249840,A2_44,9,0.1076
,,00504.377200,A1_44,6,0.11992
,,00506.286720,A2_44,5,0.15464
,,00507.117520,A1_41,8,0.10808
,,00507.144080,A1_12,6,0.10144
,,00507.142880,A1_43,12,0.12456
,,00507.182160,A1_44,5,0.1328
,,00507.803680,D5_33,31,0.30456
,,00507.889680,D5_34,20,0.1596
,,00507.856240,D5_43,14,0.20608
,,00507.796800,D5_41,28,0.27368
,,00508.310080,D6_33,13,0.28976
,,00508.544800,D6_32,5,0.17168
,,00508.975120,C2_21,7,0.13768
,,00508.996480,C2_43,5,0.14128
,,00508.930000,C2_41,26,0.38408
,,00509.395920,D1_22,5,0.14224
,,00509.489680,B6_41,7,0.35688
,,00510.360880,C3_24,6,0.022
,,00510.366320,C3_12,5,0.05584
,,00510.389600,C3_14,5,0.04208
,,00511.939040,C3_12,6,0.07672
,,00511.943520,C3_22,5,0.1376
,,00511.969840,C3_14,5,0.022
,,00511.951440,C3_24,9,0.03824
,,00511.908960,C3_43,5,0.03312
,,00511.978080,A4_41,6,0.08752
,,00512.634800,D6_33,7,0.33624
,,00513.824160,B6_23,7,0.26416
,,00514.019920,A1_43,6,0.13288
,,00514.326320,D5_33,6,0.13576
,,00515.050000,C3_43,7,0.07672
,,00515.107920,C3_14,11,0.0424
,,00515.057360,C3_24,6,0.09872
,,00516.841520,B3_22,9,0.04608
,,00516.874320,B3_32,5,0.16176
,,00518.520880,B2_31,5,0.15888
,,00518.632160,B2_32,8,0.25768
,,00518.609360,A2_44,6,0.07696
,,00519.146160,A4_33,25,0.76392
,,00520.242400,B3_22,5,0.12128
,,00520.529440,B3_22,5,0.03168
,,00520.183600,B6_41,5,0.29048
,,00520.688800,A4_41,5,0.14064
,,00520.794240,A1_43,5,0.15656
,,00521.738160,D5_13,5,0.1156
,,00521.695360,D5_33,8,0.16568
,,00521.777760,D5_43,5,0.10096
,,00522.414560,A1_43,7,0.08824
,,00522.112560,A4_33,17,0.47192
,,00524.097280,C3_24,8,0.08544
,,00524.208400,A4_33,5,0.194
,,00524.549200,C1_21,15,0.14592
,,00524.552560,C1_11,28,0.242
,,00524.553200,C1_22,23,0.29896
,,00524.548080,C1_23,16,0.11384
,,00524.530320,C1_43,10,0.1592
,,00524.541280,C1_42,39,0.24536
,,00524.567680,A4_41,7,0.30488
,,00525.457040,A1_43,5,0.07
,,00525.730640,C1_11,6,0.1456
,,00525.816480,C1_42,6,0.14696
,,00526.129280,B3_41,8,0.0568
,,00526.081440,B6_41,5,0.31264
,,00526.004720,B3_22,41,0.52968
,,00526.132720,B3_44,14,0.50624
,,00526.130080,B3_42,12,0.27184
,,00526.727280,B3_22,11,0.29064
,,00527.020640,B1_14,28,0.22576
,,00527.102320,B1_43,11,0.13432
,,00527.065440,D2_23,18,0.35472
,,00527.384320,D2_31,7,0.28776
,,00527.673040,D2_21,16,0.35376
,,00527.708400,D2_23,11,0.28776
,,00527.154080,D2_34,35,1.19504
,,00527.958160,B3_42,8,0.25104
,,00527.345440,B3_22,66,1.18376
,,00528.716000,A4_41,5,0.1004
,,00528.912720,B3_22,8,0.32072
,,00529.915040,A2_44,14,0.112
,,00530.288640,A4_41,5,0.08968
,,00530.146880,D5_13,5,0.05448
,,00530.113280,D5_33,20,0.14784
,,00530.142560,D5_43,12,0.12064
,,00530.128880,D5_41,9,0.092
,,00530.107280,B3_22,10,0.37728
,,00530.503360,A4_41,5,0.24376
,,00530.417520,B6_41,6,0.34104
,,00530.915600,D1_22,5,0.112
,,00530.968080,A2_44,5,0.14928
,,00530.646960,B3_22,6,0.284
,,00532.829280,D1_22,5,0.12024
,,00533.361040,A1_41,8,0.06568
,,00533.389760,A1_12,5,0.07456
,,00533.366880,A1_43,6,0.09376
,,00533.343200,D2_21,14,0.3212
,,00534.123680,A2_44,5,0.10536
,,00535.328320,C3_12,7,0.06624
,,00535.338480,C3_43,6,0.05032
,,00535.417680,D2_21,5,0.12272
,,00535.343440,C3_22,6,0.12928
,,00535.352800,C3_14,6,0.06968
,,00535.359040,C3_24,7,0.04888
,,00535.769600,A2_44,10,0.14152
,,00536.518400,B3_22,11,0.236
,,00536.519680,A3_34,7,0.13376
,,00537.669440,A2_44,6,0.08632
,,00538.443200,B3_22,6,0.14464
,,00538.777600,C3_12,6,0.08808
,,00538.798400,C3_14,6,0.06752
,,00538.765440,C3_22,10,0.31952
